Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.27,126.97,4.17,1.25,125.44,4.12,,46.4,58.5
1.31,130.55,4.28,1.29,128.91,4.23,,46.5,61.7
1.25,124.58,4.09,1.23,122.62,4.02,,45.8,56.5
1.22,122.18,4.01,1.2,120.35,3.95,,45.8,54
1.21,120.76,3.96,1.19,119.31,3.91,,45.6,52.3
1.2,120.35,3.95,1.19,119.02,3.9,,45.7,51.2
1.21,121.26,3.98,1.2,120.11,3.94,,46.7,51.6
1.2,119.78,3.93,1.19,118.78,3.9,,45.5,50.9
1.19,119.11,3.91,1.18,118.26,3.88,,45.7,50.2
1.19,119.06,3.91,1.19,118.54,3.89,,46.1,50.2
1.19,118.84,3.9,1.19,118.57,3.89,,46.2,50.5
1.18,118.03,3.87,1.18,117.99,3.87,,47.9,50.1
1.18,117.72,3.86,1.18,117.96,3.87,,47.7,50.4
1.18,117.9,3.87,1.18,118.29,3.88,,47.7,50.7
1.25,124.59,4.09,1.25,124.91,4.1,,47.9,57
1.22,121.71,3.99,1.22,121.73,3.99,,48.2,53.6
1.25,124.77,4.09,1.25,125.29,4.11,,48.1,57
1.26,126.47,4.15,1.27,126.57,4.15,,47.9,58.1
1.32,131.98,4.33,1.32,131.91,4.33,,48.2,63.2
1.32,132.47,4.35,1.32,132.16,4.34,,48.6,64
1.32,132.45,4.35,1.32,132.29,4.34,,48.5,63.7
1.32,132.3,4.34,1.32,131.91,4.33,,48.8,63.1
1.32,132.36,4.34,1.32,131.89,4.33,,47.9,63.5
1.34,133.69,4.39,1.33,133.17,4.37,,46.8,64.4
1.34,134.12,4.4,1.33,133.4,4.38,,47.3,65
1.34,134.39,4.41,1.33,133.44,4.38,,47.1,64.9
1.35,134.75,4.42,1.33,133.36,4.38,,46.5,64.9
1.36,135.89,4.46,1.34,134.24,4.4,,46.3,65.6
1.36,135.82,4.46,1.34,133.78,4.39,,46.6,65.2
1.36,135.9,4.46,1.34,133.58,4.38,,46.6,65.2
1.36,135.54,4.45,1.33,133.21,4.37,,46.4,65.1
1.37,136.76,4.49,1.35,134.51,4.41,,46,66.4
1.36,135.75,4.45,1.34,133.61,4.38,,46.6,65.2
1.38,137.73,4.52,1.36,135.51,4.45,,47.6,67.2
1.37,136.71,4.49,1.35,134.78,4.42,,47.8,66.1
1.37,136.63,4.48,1.35,134.67,4.42,,48,66
1.36,135.85,4.46,1.34,133.65,4.38,,48.2,64.9
1.36,135.65,4.45,1.33,132.84,4.36,,48,63.6
1.35,135.22,4.44,1.33,132.84,4.36,,47.5,63.6
1.35,134.57,4.42,1.33,132.64,4.35,,47.3,63.5
1.35,135,4.43,1.33,132.63,4.35,,47.9,63.2
1.35,134.95,4.43,1.33,132.98,4.36,,46.8,63.3
1.34,134.36,4.41,1.33,132.53,4.35,,46.9,62.7
1.34,133.61,4.38,1.32,132.15,4.34,,47,62.3
1.33,132.85,4.36,1.32,131.79,4.32,,47.5,62
1.33,132.59,4.35,1.32,131.69,4.32,,47,61.8
1.33,132.75,4.36,1.32,131.94,4.33,,47.7,62
1.33,132.64,4.35,1.32,131.75,4.32,,47.2,62.1
1.32,132.5,4.35,1.32,131.64,4.32,,47.8,62.4
