Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
101,148,62,19,0,0
140,159,130,143,68,124
137,179,110,126,-20,-17
138,175,116,131,6,5
133,178,109,122,-7,-9
131,177,96,123,-13,1
131,178,94,93,-2,-30
130,173,142,100,48,7
140,179,114,121,-28,21
166,172,6,124,-108,3
149,174,12,129,6,5
147,176,22,129,10,0
139,176,145,128,123,-1
143,170,127,124,-18,-4
149,172,132,126,5,2
149,173,125,126,-7,0
155,173,136,124,11,-2
151,172,132,122,-4,-2
160,175,105,123,-27,1
165,174,136,123,31,0
164,173,134,123,-2,0
169,173,137,123,3,0
171,173,137,123,0,0
172,174,135,130,-2,7
170,175,133,130,-2,0
171,168,134,127,1,-3
167,170,133,129,-1,2
166,165,130,122,-3,-7
167,163,130,80,0,-42
164,155,133,74,3,-6
166,148,133,73,0,-1
168,150,132,126,-1,53
168,146,131,131,-1,5
169,148,132,129,1,-2
170,153,130,123,-2,-6
170,154,129,129,-1,6
171,164,129,133,0,4
172,170,128,130,-1,-3
171,176,128,131,0,1
171,176,124,130,-4,-1
171,174,127,130,3,0
170,174,128,132,1,2
172,177,127,135,-1,3
171,178,126,134,-1,-1
173,177,129,133,3,-1
168,177,125,134,-4,1
162,176,127,132,2,-2
157,176,125,130,-2,-2
153,170,75,125,-50,-5
149,173,119,127,44,2
143,175,128,128,9,1
145,176,126,129,-2,1
145,175,120,127,-6,-2
145,175,125,126,5,-1
150,175,128,126,3,0
152,175,123,126,-5,0
158,175,133,126,10,0
160,175,129,127,-4,1
167,174,128,125,-1,-2
171,173,130,125,2,0
173,173,133,124,3,-1
176,173,134,123,1,-1
175,174,133,124,-1,1
174,174,131,124,-2,0
175,175,132,126,1,2
171,177,128,124,-4,-2
167,175,128,123,0,-1
167,170,128,122,0,-1
170,168,129,128,1,6
170,167,130,113,1,-15
172,164,130,119,0,6
172,166,129,118,-1,-1
171,163,128,119,-1,1
172,171,127,121,-1,2
173,172,126,121,-1,0
173,174,126,122,0,1
174,178,125,125,-1,3
175,178,125,122,0,-3
176,174,125,125,0,3
176,175,124,126,-1,1
176,173,124,127,0,1
176,174,122,127,-2,0
176,170,121,133,-1,6
175,175,119,128,-2,-5
174,171,118,132,-1,4
173,173,117,129,-1,-3
171,176,116,126,-1,-3
167,176,116,124,0,-2
166,175,130,124,14,0
160,176,122,125,-8,1
153,176,132,125,10,0
149,175,136,124,4,-1
144,175,123,123,-13,-1
145,174,120,122,-3,-1
147,174,115,121,-5,-1
148,174,119,120,4,-1
151,174,129,119,10,-1
154,175,129,119,0,0
157,175,120,118,-9,-1
165,175,125,118,5,0
169,176,127,118,2,0
172,175,128,117,1,-1
174,175,127,117,-1,0
175,174,130,116,3,-1
175,175,126,118,-4,2
175,175,130,117,4,-1
174,176,131,117,1,0
168,172,128,112,-3,-5
167,169,126,74,-2,-38
167,170,125,113,-1,39
167,174,124,109,-1,-4
168,171,123,110,-1,1
168,175,122,111,-1,1
168,171,122,109,0,-2
169,174,122,111,0,2
169,170,122,110,0,-1
169,171,122,111,0,1
170,172,119,110,-3,-1
169,177,118,118,-1,8
170,178,117,119,-1,1
