Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.33,132.66,4.35,1.3,129.77,4.26,,36,63.9
1.47,146.97,4.82,1.44,144.16,4.73,,39.8,77.6
1.52,151.78,4.98,1.49,149.23,4.9,,41.9,79.8
1.52,152.2,4.99,1.5,150.03,4.92,,43.8,81.1
1.53,153.49,5.04,1.51,151.46,4.97,,44.7,81.5
1.51,150.9,4.95,1.49,149.27,4.9,,43.2,79.9
1.54,154.32,5.06,1.53,153.45,5.03,,43.4,80.2
1.48,147.91,4.85,1.47,147.23,4.83,,43.5,74.2
1.49,148.73,4.88,1.47,146.81,4.82,,43.6,78.6
1.35,135.24,4.44,1.33,132.95,4.36,,44.6,63.9
1.34,134.33,4.41,1.31,131.44,4.31,,45.6,62.8
1.33,132.88,4.36,1.3,130.05,4.27,,46.2,61.7
1.29,128.88,4.23,1.26,125.97,4.13,,46.8,57.6
1.43,142.77,4.68,1.4,140.21,4.6,,46.9,72.1
1.43,142.55,4.68,1.4,140.12,4.6,,47.3,72
1.44,144.34,4.74,1.42,141.74,4.65,,47.8,72.7
1.41,140.72,4.62,1.38,138.16,4.53,,48.2,70.1
1.38,138.29,4.54,1.35,135.22,4.44,,48.5,67.9
1.37,137.29,4.5,1.34,134.44,4.41,,48.7,67.5
1.39,138.66,4.55,1.36,135.61,4.45,,48.9,69
1.4,140.41,4.61,1.37,137.15,4.5,,49.1,69.5
1.38,138.09,4.53,1.35,134.78,4.42,,49.3,67.9
1.37,137.05,4.5,1.34,134.3,4.41,,48.2,67.9
1.38,138.04,4.53,1.35,135.1,4.43,,48.1,68.8
1.37,137.15,4.5,1.34,134.01,4.4,,50,67.2
1.36,136.12,4.47,1.33,132.93,4.36,,50.2,66.7
1.37,136.95,4.49,1.34,133.56,4.38,,50.5,67
1.37,137.09,4.5,1.34,133.96,4.39,,52.8,66.9
1.38,138.16,4.53,1.35,135.13,4.43,,50.2,67.2
1.37,136.92,4.49,1.34,134.1,4.4,,49.3,67.6
1.37,136.96,4.49,1.34,134.25,4.4,,48.8,67.3
1.38,138.5,4.54,1.36,136,4.46,,48.6,67
1.38,138.22,4.53,1.36,135.67,4.45,,49,67
1.38,137.83,4.52,1.35,135.46,4.44,,47.7,66.7
1.39,138.57,4.55,1.36,136.34,4.47,,47,66.8
1.38,138.42,4.54,1.36,136.28,4.47,,47.5,67.1
1.39,139.11,4.56,1.37,137.01,4.49,,47.6,67.4
1.39,139.03,4.56,1.37,137.06,4.5,,48.1,67.4
1.39,139.19,4.57,1.37,137.24,4.5,,47.7,67.6
1.4,139.91,4.59,1.38,138.38,4.54,,47.2,68.1
1.4,140.2,4.6,1.39,138.65,4.55,,46.4,68.4
1.41,140.55,4.61,1.39,139.07,4.56,,46.7,68.8
1.41,141.05,4.63,1.4,139.92,4.59,,46.6,69.1
1.42,141.71,4.65,1.4,140.47,4.61,,46.5,69.4
1.42,142.35,4.67,1.42,141.55,4.64,,46.4,70.2
1.43,142.78,4.68,1.42,141.75,4.65,,47,70.4
1.45,144.76,4.75,1.44,143.72,4.72,,48,72.5
1.46,146.42,4.8,1.45,145.07,4.76,,48.4,73.9
1.49,148.72,4.88,1.47,146.98,4.82,,48.8,75.6
1.5,149.87,4.92,1.48,147.92,4.85,,48.8,76.4
1.49,148.52,4.87,1.46,146.37,4.8,,49,75
1.49,148.87,4.88,1.47,146.63,4.81,,49.5,75
1.49,148.56,4.87,1.46,146.32,4.8,,49.8,74.9
1.47,147.04,4.82,1.45,144.83,4.75,,50,73.6
1.47,146.51,4.81,1.44,144.17,4.73,,49.6,73.2
1.46,145.65,4.78,1.43,143.01,4.69,,49.9,71.6
1.45,145.42,4.77,1.43,142.96,4.69,,50.1,71.6
1.45,145.47,4.77,1.43,142.82,4.69,,50.3,71
1.45,145.4,4.77,1.43,142.86,4.69,,50.5,70.8
1.46,145.66,4.78,1.43,143.24,4.7,,50.4,71.1
