Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
173,171,120,99,0,0
174,175,110,130,-10,31
174,176,110,133,0,3
175,175,110,131,0,-2
174,175,110,132,0,1
174,175,110,135,0,3
175,175,165,104,55,-31
175,176,110,105,-55,1
175,176,110,105,0,0
175,176,110,105,0,0
176,176,149,105,39,0
176,176,111,105,-38,0
175,176,111,104,0,-1
175,176,110,104,-1,0
174,176,110,136,0,32
175,177,111,105,1,-31
175,177,111,105,0,0
175,176,111,105,0,0
175,176,111,105,0,0
174,176,161,105,50,0
175,176,111,105,-50,0
174,176,164,105,53,0
175,176,111,105,-53,0
174,176,166,105,55,0
175,176,153,135,-13,30
175,176,111,104,-42,-31
175,176,111,104,0,0
175,176,111,104,0,0
176,176,111,105,0,1
175,176,111,105,0,0
174,176,111,105,0,0
174,176,111,105,0,0
174,176,111,105,0,0
174,177,111,105,0,0
174,176,111,105,0,0
174,177,111,105,0,0
174,176,111,105,0,0
174,176,156,104,45,-1
174,176,159,104,3,0
175,176,111,104,-48,0
175,176,111,104,0,0
175,176,111,135,0,31
175,176,111,137,0,2
175,177,111,105,0,-32
175,176,110,104,-1,-1
175,176,160,137,50,33
175,176,161,137,1,0
175,176,111,138,-50,1
175,176,111,104,0,-34
175,176,110,104,-1,0
175,176,110,105,0,1
174,175,110,105,0,0
174,175,110,105,0,0
174,176,110,105,0,0
175,176,110,105,0,0
175,176,110,105,0,0
175,176,110,105,0,0
174,176,111,105,1,0
176,173,112,104,1,-1
177,172,112,104,0,0
178,172,112,104,0,0
178,174,112,104,0,0
178,174,111,104,-1,0
178,174,110,105,-1,1
178,174,110,106,0,1
177,175,110,106,0,0
174,172,112,107,2,1
171,167,113,110,1,3
171,164,114,112,1,2
169,157,167,161,53,49
158,156,165,118,-2,-43
157,156,163,160,-2,42
170,157,156,167,-7,7
171,160,155,112,-1,-55
172,163,111,108,-44,-4
172,174,111,96,0,-12
172,173,112,93,1,-3
172,173,112,92,0,-1
172,173,113,90,1,-2
172,169,153,92,40,2
174,170,166,91,13,-1
175,166,170,96,4,5
178,165,168,94,-2,-2
174,165,166,94,-2,0
175,166,166,94,0,0
173,160,128,97,-38,3
172,165,128,98,0,1
172,169,129,98,1,0
161,171,133,116,4,18
163,173,131,117,-2,1
167,175,127,117,-4,0
164,167,128,134,1,17
171,169,122,136,-6,2
164,170,119,108,-3,-28
168,172,115,108,-4,0
168,169,111,110,-4,2
172,170,107,111,-4,1
163,171,67,111,-40,0
146,170,23,113,-44,2
142,171,28,114,5,1
141,171,27,116,-1,2
141,173,87,116,60,0
141,172,86,119,-1,3
140,171,86,121,0,2
139,165,77,122,-9,1
141,165,88,126,11,4
142,155,63,129,-25,3
140,127,73,154,10,25
143,128,57,154,-16,0
-2147483648,-2147483648,177,175,120,21
159,173,128,135,-49,-40
157,176,128,131,0,-4
158,173,138,131,10,0
158,175,125,128,-13,-3
165,177,133,131,8,3
148,175,124,128,-9,-3
156,176,144,128,20,0
151,176,142,126,-2,-2
150,177,102,124,-40,-2
147,176,36,123,-66,-1
