Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.62,161.98,5.31,1.6,160.33,5.26,,52.5,75.8
1.6,160.34,5.26,1.59,158.9,5.21,,44.6,76.2
1.61,160.6,5.27,1.59,159.18,5.22,,51.5,76.4
1.6,160.41,5.26,1.59,158.86,5.21,,51.8,76.3
1.59,159.43,5.23,1.58,157.88,5.18,,51.2,75.7
1.6,159.8,5.24,1.58,158.26,5.19,,59.7,75.7
1.6,160.34,5.26,1.59,158.75,5.21,,59.6,76
1.6,160.1,5.25,1.59,158.53,5.2,,53.9,76
1.6,160.05,5.25,1.58,158.44,5.2,,60.4,75.7
1.6,159.6,5.24,1.58,158.04,5.19,,59.7,75.8
1.59,158.58,5.2,1.57,157.11,5.15,,59.4,74.7
1.58,158.32,5.19,1.57,156.84,5.15,,59.9,74.6
1.59,158.79,5.21,1.57,157.32,5.16,,54.4,74.9
1.59,159.34,5.23,1.58,157.83,5.18,,61.6,75.3
1.59,159.37,5.23,1.58,157.97,5.18,,61.6,75.4
1.59,158.62,5.2,1.57,157.31,5.16,,59.8,74.4
1.59,158.63,5.2,1.57,157.36,5.16,,54.9,74.4
1.59,158.69,5.21,1.57,157.43,5.17,,54.8,74.5
1.59,159.16,5.22,1.58,157.92,5.18,,54.8,74.9
1.59,159.05,5.22,1.58,157.84,5.18,,54.6,74.8
1.59,158.78,5.21,1.58,157.58,5.17,,54.9,74.7
1.59,159.26,5.22,1.58,158.05,5.19,,57.4,75
1.59,159.41,5.23,1.58,158.13,5.19,,59.2,75.2
1.6,159.81,5.24,1.59,158.54,5.2,,60.1,75.5
1.59,159.07,5.22,1.58,157.78,5.18,,60.2,74.7
1.59,159.06,5.22,1.58,157.77,5.18,,57.6,74.7
1.59,159.09,5.22,1.58,157.74,5.18,,59.3,75
1.6,159.62,5.24,1.58,158.23,5.19,,59.8,74.9
1.59,159.39,5.23,1.58,157.96,5.18,,60.4,74.8
1.59,159.33,5.23,1.58,157.94,5.18,,60.5,74.7
1.59,159.27,5.23,1.58,157.97,5.18,,60.4,74.9
1.59,158.8,5.21,1.57,157.49,5.17,,53.8,74.5
1.59,158.83,5.21,1.58,157.55,5.17,,53.3,74.5
1.59,158.83,5.21,1.58,157.59,5.17,,55.8,74.6
1.59,159.2,5.22,1.58,157.94,5.18,,60.3,74.9
1.59,159.3,5.23,1.58,158.03,5.18,,60,74.9
1.59,158.91,5.21,1.58,157.65,5.17,,60.3,74.8
1.59,159.1,5.22,1.58,157.84,5.18,,59.7,74.8
1.59,159.02,5.22,1.58,157.74,5.18,,59.7,74.8
1.59,159.34,5.23,1.58,157.95,5.18,,59.6,75
1.59,159.01,5.22,1.58,157.64,5.17,,60.1,75.2
1.59,159.18,5.22,1.58,157.81,5.18,,59.8,75.2
1.6,159.97,5.25,1.59,158.6,5.2,,59.8,75.1
1.59,159.06,5.22,1.58,157.7,5.17,,59.9,74.9
1.59,159.05,5.22,1.58,157.66,5.17,,59.4,75
1.59,159.13,5.22,1.58,157.74,5.18,,59,75
1.59,158.95,5.21,1.58,157.63,5.17,,59,75
1.54,154.02,5.05,1.53,152.72,5.01,,58.9,74.6
1.52,152.44,5,1.51,151.16,4.96,,58.7,74.6
1.52,152.37,5,1.51,151.1,4.96,,58.7,74.4
1.53,153.04,5.02,1.52,151.88,4.98,,58.5,74.7
1.54,154.13,5.06,1.53,153.04,5.02,,58.4,74.8
1.55,154.73,5.08,1.54,153.62,5.04,,59.1,74.8
1.54,154.23,5.06,1.53,153.12,5.02,,58.8,73.9
1.55,155.45,5.1,1.54,154.23,5.06,,58.7,74.2
1.56,155.72,5.11,1.55,154.62,5.07,,59.2,74.3
1.55,155.44,5.1,1.54,154.36,5.06,,59.1,73.8
1.56,155.95,5.12,1.55,154.94,5.08,,55.1,74.3
1.58,157.74,5.18,1.56,156.13,5.12,,56.5,74.1
1.58,158.38,5.2,1.57,156.64,5.14,,56.7,74
1.58,158.05,5.19,1.56,156.35,5.13,,57.3,73.8
1.58,158.43,5.2,1.57,156.74,5.14,,57.3,74.1
1.58,157.54,5.17,1.56,155.84,5.11,,57.4,73.8
1.57,156.54,5.14,1.55,154.83,5.08,,53.9,73.5
1.57,157.36,5.16,1.56,155.67,5.11,,53.9,73.6
1.58,158.12,5.19,1.56,156.44,5.13,,53.8,73.8
1.59,159.17,5.22,1.58,157.57,5.17,,53.8,73.8
1.58,158.07,5.19,1.57,156.75,5.14,,53.9,74.1
1.57,157.5,5.17,1.56,156.07,5.12,,54,73.9
1.58,157.63,5.17,1.56,156.24,5.13,,54.4,73.9
1.58,158.08,5.19,1.57,157.15,5.16,,58.8,75
1.58,158.44,5.2,1.57,157.44,5.17,,58.8,75.5
