Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
50,74,15,90,0,0
48,88,15,133,0,43
40,155,94,39,79,-94
161,171,19,44,-75,5
167,178,16,115,-3,71
178,178,16,113,0,-2
153,173,22,109,6,-4
152,171,136,107,114,-2
156,171,96,106,-40,-1
161,171,99,104,3,-2
152,173,93,105,-6,1
142,169,85,101,-8,-4
146,171,131,101,46,0
152,171,132,99,1,-2
158,174,119,131,-13,32
164,173,127,137,8,6
170,176,125,136,-2,-1
176,176,132,136,7,0
176,175,134,137,2,1
175,174,130,137,-4,0
175,173,134,138,4,1
178,172,132,89,-2,-49
178,170,131,87,-1,-2
175,171,130,87,-1,0
177,169,138,84,8,-3
177,169,137,83,-1,-1
177,167,135,80,-2,-3
176,167,136,80,1,0
176,163,136,77,0,-3
174,163,136,76,0,-1
174,161,135,76,-1,0
174,166,135,80,0,4
175,167,134,115,-1,35
175,172,134,120,0,5
175,172,132,133,-2,13
175,173,132,121,0,-12
176,174,132,123,0,2
178,174,133,120,1,-3
177,174,133,131,0,11
176,175,132,121,-1,-10
176,177,131,117,-1,-4
175,175,129,127,-2,10
174,173,128,128,-1,1
174,174,128,124,0,-4
173,174,125,127,-3,3
172,178,122,123,-3,-4
171,176,122,123,0,0
169,175,122,125,0,2
164,177,118,124,-4,-1
160,177,121,125,3,1
155,173,131,122,10,-3
149,174,125,123,-6,1
144,173,118,124,-7,1
143,174,123,125,5,1
140,173,116,126,-7,1
142,174,109,126,-7,0
143,173,117,129,8,3
145,175,115,128,-2,-1
151,174,115,126,0,-2
156,175,119,126,4,0
163,175,124,127,5,1
165,175,123,127,-1,0
172,175,126,127,3,0
176,176,131,125,5,-2
176,175,133,125,2,0
176,176,129,125,-4,0
178,175,129,126,0,1
178,175,129,125,0,-1
178,173,130,123,1,-2
174,173,126,123,-4,0
174,168,127,122,1,-1
174,167,126,120,-1,-2
175,163,126,124,0,4
175,163,126,124,0,0
175,163,126,115,0,-9
175,167,127,110,1,-5
175,169,126,116,-1,6
175,170,128,108,2,-8
174,170,127,112,-1,4
173,171,128,118,1,6
173,173,131,120,3,2
173,174,131,120,0,0
173,175,130,122,-1,2
174,174,128,123,-2,1
174,175,125,122,-3,-1
174,175,123,119,-2,-3
174,174,122,124,-1,5
174,173,121,122,-1,-2
174,174,121,124,0,2
174,174,116,124,-5,0
173,175,116,123,0,-1
171,175,115,121,-1,-2
166,175,112,119,-3,-2
158,174,118,118,6,-1
152,173,120,120,2,2
147,173,122,120,2,0
147,174,112,119,-10,-1
142,174,107,119,-5,0
147,174,109,119,2,0
146,174,109,118,0,-1
152,174,111,118,2,0
154,175,112,118,1,0
161,175,116,117,4,-1
167,174,119,116,3,-1
174,173,122,115,3,-1
177,172,122,113,0,-2
175,172,126,113,4,0
175,174,125,112,-1,-1
175,173,126,111,1,-1
176,173,123,112,-3,1
176,173,124,110,1,-2
176,174,123,112,-1,2
176,175,123,112,0,0
175,175,122,119,-1,7
175,174,121,116,-1,-3
175,170,120,113,-1,-3
173,168,119,119,-1,6
173,170,118,108,-1,-11
172,170,120,107,2,-1
172,175,120,114,0,7
