Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.41,141.3,4.64,1.4,140.15,4.6,,48,70.1
1.4,140.04,4.59,1.4,139.99,4.59,,48,70.2
1.41,140.53,4.61,1.39,139.41,4.57,,48.4,69.8
1.39,139.38,4.57,1.38,138.16,4.53,,47.8,68.6
1.39,139.16,4.57,1.38,137.93,4.53,,47.1,68.7
1.36,136.32,4.47,1.34,134.21,4.4,,46.7,65.7
1.41,140.57,4.61,1.38,138.22,4.53,,46.7,70.2
1.39,139.42,4.57,1.37,137.02,4.5,,47.1,68.7
1.37,136.51,4.48,1.34,133.99,4.4,,46.8,66
1.36,136.22,4.47,1.34,133.75,4.39,,46.7,65.4
1.36,135.89,4.46,1.34,133.69,4.39,,46.8,65.2
1.36,135.8,4.46,1.34,133.76,4.39,,45.5,65.1
1.36,135.58,4.45,1.34,134.04,4.4,,46.1,65.3
1.37,137.32,4.51,1.36,135.89,4.46,,47.2,66.5
1.35,135.26,4.44,1.34,134.06,4.4,,45.5,64.7
1.35,134.96,4.43,1.34,134.1,4.4,,46.6,64.6
1.34,133.85,4.39,1.33,133.45,4.38,,46.5,64
1.34,133.55,4.38,1.33,132.93,4.36,,46.6,62.9
1.33,132.69,4.35,1.32,132.28,4.34,,45.4,62.9
1.33,132.62,4.35,1.32,132.08,4.33,,45.8,62.4
1.33,132.62,4.35,1.32,131.92,4.33,,46,62
1.32,132.46,4.35,1.32,131.61,4.32,,46.3,61.9
1.33,132.85,4.36,1.32,132.21,4.34,,46.8,62.7
1.33,132.89,4.36,1.32,132.17,4.34,,47.2,62.9
1.33,133.13,4.37,1.32,132.37,4.34,,47.2,62.9
1.34,133.55,4.38,1.33,133,4.36,,47.1,63.6
1.34,133.56,4.38,1.33,133.04,4.36,,46.6,63.6
1.34,133.78,4.39,1.33,133.49,4.38,,47.4,63.6
1.34,133.8,4.39,1.34,133.61,4.38,,47.1,63.9
1.34,133.53,4.38,1.33,133.32,4.37,,46.7,63.7
1.33,133.49,4.38,1.33,133.26,4.37,,46.6,63.4
1.33,133.32,4.37,1.33,133.11,4.37,,46.6,63.4
1.34,133.6,4.38,1.34,133.59,4.38,,47,64
1.34,134.19,4.4,1.34,134.32,4.41,,47.8,64.5
1.36,136.44,4.48,1.37,136.57,4.48,,47.7,66.9
1.38,138,4.53,1.38,137.9,4.52,,46.9,68.3
1.37,136.52,4.48,1.36,136.34,4.47,,48,66.9
1.36,135.81,4.46,1.35,135.2,4.44,,48.2,65.2
1.35,135.28,4.44,1.34,134.46,4.41,,48.2,64.8
1.36,136.25,4.47,1.35,135.34,4.44,,48.1,65.7
1.37,136.64,4.48,1.36,135.53,4.45,,47.4,66.3
1.37,137.05,4.5,1.36,136.04,4.46,,47.2,66.8
1.39,138.61,4.55,1.37,137.43,4.51,,46.9,68.1
1.38,138.05,4.53,1.36,136.33,4.47,,46.8,67.2
1.39,139,4.56,1.37,137.36,4.51,,47.1,68.5
1.39,138.54,4.55,1.37,136.52,4.48,,47.1,67.4
1.36,136.45,4.48,1.35,134.63,4.42,,46.6,65.5
1.37,137.39,4.51,1.36,135.57,4.45,,46.8,66.5
1.37,137.2,4.5,1.36,135.6,4.45,,46.8,66.3
1.37,136.56,4.48,1.35,134.99,4.43,,47.1,65.8
1.36,136.22,4.47,1.34,134.39,4.41,,47.7,64.8
1.35,135.2,4.44,1.34,133.59,4.38,,47.8,63.9
1.35,134.62,4.42,1.33,132.98,4.36,,46.5,63.2
1.34,133.66,4.39,1.32,132.28,4.34,,46.3,62.9
1.32,132.39,4.34,1.31,131.11,4.3,,45.9,61.6
1.31,131.42,4.31,1.3,130.46,4.28,,45.8,61
1.3,129.93,4.26,1.29,129.09,4.24,,46.8,59.7
1.29,129.28,4.24,1.29,128.74,4.22,,46.8,59.4
1.29,129.28,4.24,1.29,128.94,4.23,,46.5,59.3
1.29,129.24,4.24,1.29,128.87,4.23,,46.6,59.3
1.29,129.34,4.24,1.29,128.88,4.23,,46.7,59.5
1.3,129.64,4.25,1.29,129.17,4.24,,46.9,59.8
1.31,131.18,4.3,1.31,130.58,4.28,,47.2,61.3
