Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
172,178,89,133,-3,-5,96,135,FF,HS
171,177,98,133,9,0,96,135,FF,HS
171,177,107,137,9,4,96,135,FF,HS
166,176,113,139,6,2,107,131,FF,HS
161,176,110,133,-3,-6,107,131,FF,HS
154,176,105,128,-5,-5,107,131,FF,HS
141,177,100,124,-5,-4,107,131,FF,HS
135,175,94,120,-6,-4,86,117,FF,FF
129,174,89,116,-5,-4,86,117,FF,FF
123,174,84,113,-5,-3,86,117,FF,FF
120,176,79,120,-5,7,86,117,FF,FF
114,177,76,125,-3,5,86,122,FF,FF
123,179,83,129,7,4,86,122,FF,FF
126,177,89,121,6,-8,86,122,FF,FF
138,177,98,115,9,-6,86,122,FF,FF
143,173,99,110,1,-5,104,115,FF,FF
154,172,101,115,2,5,104,115,FF,FF
164,170,105,122,4,7,104,115,FF,FF
172,165,112,115,7,-7,104,115,FF,FF
175,165,117,111,5,-4,120,105,FF,FF
176,167,121,112,4,1,120,105,FF,FF
174,170,122,103,1,-9,120,105,FF,FF
175,168,120,96,-2,-7,120,105,FF,FF
174,160,117,89,-3,-7,114,80,FF,FF
176,153,115,83,-2,-6,114,80,FF,FF
174,146,114,78,-1,-5,114,80,FF,FF
172,134,111,73,-3,-5,114,80,FF,FF
171,129,107,70,-4,-3,103,67,FF,TO
172,123,104,63,-3,-7,103,67,FF,TO
174,125,102,67,-2,4,103,67,FF,TO
175,124,100,70,-2,3,103,67,FF,TO
175,128,99,75,-1,5,98,82,FF,FF
176,135,99,81,0,6,98,82,FF,FF
175,143,99,84,0,3,98,82,FF,FF
174,154,97,89,-2,5,98,82,FF,FF
173,163,94,94,-3,5,87,101,FF,FF
172,171,92,99,-2,5,87,101,FF,FF
162,175,82,104,-10,5,87,101,FF,FF
168,176,83,107,1,3,87,101,FF,FF
170,174,82,115,-1,8,75,113,TO,FF
159,174,75,114,-7,-1,75,113,TO,FF
163,174,76,113,1,-1,75,113,TO,FF
152,174,70,111,-6,-2,75,113,TO,FF
148,174,67,109,-3,-2,65,106,TO,FF
135,174,65,107,-2,-2,65,106,TO,FF
126,177,64,105,-1,-2,65,106,TO,FF
123,178,66,103,2,-2,65,106,TO,FF
122,178,67,102,1,-1,71,101,TO,FF
121,178,72,101,5,-1,71,101,TO,FF
124,178,75,101,3,0,71,101,TO,FF
130,176,83,100,8,-1,71,101,TO,FF
