Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
89,61,73,114,0,0
7,23,120,153,47,39
20,14,120,135,0,-18
9,96,71,142,-49,7
81,142,122,142,51,0
69,86,81,49,-41,-93
44,114,136,127,55,78
43,135,96,132,-40,5
39,91,113,107,17,-25
111,98,130,100,17,-7
115,97,108,95,-22,-5
114,116,125,109,17,14
120,102,122,93,-3,-16
123,116,113,91,-9,-2
75,86,129,60,16,-31
77,86,144,62,15,2
63,82,143,64,-1,2
55,94,134,72,-9,8
59,95,139,68,5,-4
176,92,15,69,-124,1
159,90,6,66,-9,-3
165,154,17,85,11,19
149,145,12,85,-5,0
175,158,11,85,-1,0
155,139,46,84,35,-1
160,148,97,89,51,5
152,153,26,92,-71,3
152,147,78,92,52,0
170,156,71,99,-7,7
148,162,90,105,19,6
173,165,97,106,7,1
166,157,100,113,3,7
167,166,95,144,-5,31
170,167,94,123,-1,-21
176,157,93,143,-1,20
165,163,90,125,-3,-18
160,164,88,139,-2,14
168,169,88,138,0,-1
170,170,86,131,-2,-7
155,169,82,133,-4,2
150,169,79,131,-3,-2
147,168,79,139,0,8
139,166,71,107,-8,-32
141,169,77,112,6,5
140,169,79,110,2,-2
146,174,140,129,61,19
140,170,88,113,-52,-16
158,175,101,128,13,15
157,168,103,128,2,0
172,175,117,100,14,-28
170,172,145,93,28,-7
173,171,120,91,-25,-2
169,156,118,135,-2,44
173,156,115,82,-3,-53
167,141,114,82,-1,0
168,145,110,82,-4,0
171,146,109,81,-1,-1
172,139,108,78,-1,-3
169,144,106,83,-2,5
169,144,103,82,-3,-1
170,149,102,138,-1,56
168,152,140,125,38,-13
166,156,136,128,-4,3
167,160,133,106,-3,-22
167,167,130,137,-3,31
169,171,133,121,3,-16
169,175,132,128,-1,7
170,174,131,125,-1,-3
168,171,130,142,-1,17
170,171,129,126,-1,-16
169,173,127,136,-2,10
170,173,136,135,9,-1
167,173,135,134,-1,-1
161,173,130,134,-5,0
154,173,72,134,-58,0
150,172,71,134,-1,0
142,171,68,132,-3,-2
142,172,71,132,3,0
142,172,125,133,54,1
141,171,117,135,-8,2
147,172,117,134,0,-1
155,174,135,133,18,-1
159,173,132,127,-3,-6
170,172,139,134,7,7
174,173,138,131,-1,-3
174,173,136,130,-2,-1
175,173,134,128,-2,-2
173,171,133,129,-1,1
172,169,134,127,1,-2
171,161,134,128,0,1
172,160,134,120,0,-8
171,153,133,95,-1,-25
172,154,132,117,-1,22
171,150,131,108,-1,-9
172,155,130,116,-1,8
171,157,130,121,0,5
172,161,131,122,1,1
171,164,131,124,0,2
171,169,133,124,2,0
172,173,132,127,-1,3
172,174,132,128,0,1
173,173,132,129,0,1
173,171,132,129,0,0
173,171,129,125,-3,-4
173,173,128,134,-1,9
171,172,128,135,0,1
169,171,127,133,-1,-2
163,173,127,132,0,-1
155,173,140,130,13,-2
146,172,66,131,-74,1
140,171,67,128,1,-3
139,171,68,129,1,1
139,171,117,128,49,-1
140,171,118,127,1,-1
144,172,110,127,-8,0
147,172,124,132,14,5
154,172,102,132,-22,0
159,172,108,130,6,-2
164,174,118,127,10,-3
162,175,121,126,3,-1
