Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
0.882,88.207,2.89,0.873,87.299,2.86,,37.3,48.8
0.812,81.177,2.66,0.752,75.223,2.47,,32.1,49
1.08,107.91,3.54,1.03,103.1,3.38,,35.7,62.3
0.67,66.982,2.2,0.935,93.478,3.07,,33.5,65.8
1.51,150.74,4.95,1.44,144.34,4.74,,52.6,78.5
1.43,143.01,4.69,1.39,138.91,4.56,,52.3,73.5
1.5,150.05,4.92,1.42,142.05,4.66,,50.9,74.2
1.45,144.87,4.75,1.38,138.05,4.53,,52.5,72.7
1.6,160.01,5.25,1.52,152.1,4.99,,53.9,84.5
1.45,145.38,4.77,1.38,138,4.53,,57.3,70.1
1.43,143.41,4.71,1.36,136.47,4.48,,55.1,68.3
1.42,142.21,4.67,1.35,135.11,4.43,,52.8,67.4
1.42,142.04,4.66,1.36,135.67,4.45,,53.4,67.6
1.4,139.87,4.59,1.34,134.01,4.4,,52.7,66
1.51,151.41,4.97,1.46,145.6,4.78,,52.6,77.4
1.4,140.18,4.6,1.34,134.3,4.41,,53.1,66.3
1.43,143.03,4.69,1.38,138.16,4.53,,55.1,70.2
1.43,142.72,4.68,1.39,138.78,4.55,,49.7,71.8
1.43,142.99,4.69,1.38,138.25,4.54,,51.1,72.9
1.33,133.26,4.37,1.31,131.43,4.31,,50.8,65.9
1.34,134.09,4.4,1.32,131.9,4.33,,52.3,66.4
1.34,133.86,4.39,1.32,132.07,4.33,,51.5,66.3
1.3,130.21,4.27,1.27,127.33,4.18,,54.9,61.4
1.35,135.18,4.44,1.33,133.48,4.38,,56.4,67.3
1.37,136.86,4.49,1.35,134.87,4.42,,56.3,68.4
1.35,134.97,4.43,1.34,134.06,4.4,,51.9,68.3
1.37,136.64,4.48,1.35,135.23,4.44,,53.4,69.2
1.35,135.48,4.44,1.35,135.11,4.43,,54,68.8
1.36,136.37,4.47,1.35,134.66,4.42,,53.7,68.3
1.31,130.9,4.29,1.28,128.48,4.22,,54.6,62.3
1.27,127.2,4.17,1.27,126.63,4.15,,53.6,60.2
1.5,149.85,4.92,1.48,148.16,4.86,,52.9,81.8
1.49,148.9,4.89,1.48,148.21,4.86,,52.5,81.7
1.49,148.9,4.89,1.48,148.13,4.86,,53.5,81.6
1.48,147.78,4.85,1.48,147.99,4.86,,52.6,81.4
1.51,150.67,4.94,1.49,149.31,4.9,,51.3,82
1.52,151.98,4.99,1.5,149.61,4.91,,51.8,82.2
1.49,149.12,4.89,1.49,148.91,4.89,,50.9,81.9
1.49,149.49,4.9,1.49,149.34,4.9,,51,81.7
1.51,151.44,4.97,1.51,151.21,4.96,,51.5,82.5
1.52,151.6,4.97,1.5,150.23,4.93,,52.1,82.7
1.52,151.64,4.97,1.51,151.42,4.97,,52,83
1.53,152.67,5.01,1.53,152.64,5.01,,52.6,84.2
1.53,152.92,5.02,1.52,152.12,4.99,,53,83.1
1.53,153.03,5.02,1.52,152.19,4.99,,53,83.3
1.54,153.77,5.04,1.52,152.14,4.99,,54,83.7
1.54,154.4,5.07,1.53,152.9,5.02,,54.2,84
1.54,153.85,5.05,1.53,152.96,5.02,,54,84.1
1.59,158.77,5.21,1.58,157.61,5.17,,53.9,89.4
1.54,154.43,5.07,1.53,152.87,5.02,,52.3,84.5
1.54,154.18,5.06,1.53,152.54,5,,59.7,84.3
1.55,155.19,5.09,1.53,152.98,5.02,,57.9,84.7
1.55,155.39,5.1,1.53,153.02,5.02,,59.3,85
1.55,155.48,5.1,1.54,153.56,5.04,,59.3,84.9
1.56,155.83,5.11,1.54,153.65,5.04,,58.7,85.1
1.56,155.74,5.11,1.54,153.86,5.05,,59.5,84.9
1.55,155.08,5.09,1.53,153.47,5.04,,57.3,84.8
1.55,155,5.09,1.54,153.87,5.05,,56.8,84.6
1.55,155.43,5.1,1.54,154.13,5.06,,60,84.7
1.56,156.3,5.13,1.55,154.96,5.08,,53.9,85.3
1.56,156.25,5.13,1.55,154.82,5.08,,52.4,85
1.57,156.82,5.14,1.55,155.33,5.1,,53.6,85.5
1.57,157.22,5.16,1.56,155.88,5.11,,53.9,85.8
1.57,157.35,5.16,1.56,156.15,5.12,,52.6,85.9
1.57,157.21,5.16,1.56,156.49,5.13,,51.6,86.2
1.58,157.55,5.17,1.57,156.76,5.14,,51.4,86.3
1.58,158.23,5.19,1.58,157.58,5.17,,51.2,86.9
1.58,158.44,5.2,1.58,158.17,5.19,,50.8,87.3
1.59,158.6,5.2,1.58,158.07,5.19,,50.2,87.6
1.59,158.84,5.21,1.59,158.54,5.2,,50.5,87.8
1.6,160.07,5.25,1.6,159.82,5.24,,50.4,89
1.6,160.15,5.25,1.6,160.02,5.25,,50.2,89
1.61,160.92,5.28,1.61,161.16,5.29,,50.7,90.7
1.63,162.68,5.34,1.62,162.45,5.33,,51,91.6
1.6,160.39,5.26,1.59,159.06,5.22,,51.1,87.2
1.6,160.39,5.26,1.59,159.28,5.23,,51.6,87.8
1.6,160.18,5.26,1.59,158.97,5.22,,52.6,87.6
1.6,160.02,5.25,1.59,158.63,5.2,,52.7,87.1
1.61,160.8,5.28,1.6,159.53,5.23,,52.9,88.2
1.61,161.18,5.29,1.6,159.96,5.25,,53.4,88.6
1.61,161.47,5.3,1.6,160.18,5.26,,53.6,89
1.58,158.45,5.2,1.57,157.17,5.16,,53.7,86.4
1.56,156.05,5.12,1.55,154.93,5.08,,53.1,84.5
1.56,156.29,5.13,1.55,155.47,5.1,,53.2,85.1
1.55,155.22,5.09,1.54,154.16,5.06,,51.5,83.7
1.55,154.99,5.08,1.54,154.15,5.06,,52.3,83.7
1.54,154.49,5.07,1.54,153.55,5.04,,56.9,83.2
1.54,153.53,5.04,1.53,152.7,5.01,,56.9,82.5
1.53,153.04,5.02,1.52,152.3,5,,56.9,82
1.54,153.76,5.04,1.53,153.01,5.02,,58.2,82.4
1.53,152.56,5.01,1.52,151.74,4.98,,56,82.3
1.55,154.83,5.08,1.54,154.01,5.05,,56,82.2
1.54,153.67,5.04,1.53,152.88,5.02,,54.9,81.6
1.54,153.71,5.04,1.53,152.6,5.01,,52.8,81.3
1.53,153.25,5.03,1.52,152.13,4.99,,53.1,80.9
1.53,153.41,5.03,1.52,152.2,4.99,,56,80.8
1.53,153.3,5.03,1.52,152.2,4.99,,52.9,80.6
1.53,153.25,5.03,1.52,152.01,4.99,,51.2,80.5
1.54,154.25,5.06,1.53,153.03,5.02,,50.4,81.4
1.54,154.44,5.07,1.53,153.28,5.03,,48.9,81.4
1.55,154.71,5.08,1.54,153.76,5.04,,49,81.9
