Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.33,133.16,4.37,1.3,129.91,4.26,,38.4,65.3
1.33,133.26,4.37,1.3,130.32,4.28,,47.1,65.5
1.4,139.89,4.59,1.37,137.29,4.5,,48.2,72.5
1.4,139.99,4.59,1.37,137.22,4.5,,47.5,73
1.4,140.29,4.6,1.38,137.64,4.52,,47.7,73.1
1.4,140.32,4.6,1.37,137.4,4.51,,47,72.2
1.38,138.03,4.53,1.35,135.38,4.44,,47.7,70
1.37,137.36,4.51,1.35,134.73,4.42,,46.9,70.3
1.36,136.29,4.47,1.33,133.35,4.37,,45.7,68.9
1.37,137.02,4.5,1.34,133.88,4.39,,44.7,68.7
1.38,137.69,4.52,1.35,134.89,4.43,,45.8,69.6
1.36,136.5,4.48,1.34,133.7,4.39,,45.6,68.5
1.36,136.15,4.47,1.33,133.03,4.36,,45.1,68.3
1.36,136.14,4.47,1.33,133.27,4.37,,45.9,68.2
1.36,135.88,4.46,1.33,132.95,4.36,,46,67.6
1.36,135.53,4.45,1.33,132.96,4.36,,45.4,67.4
1.35,135.43,4.44,1.33,132.91,4.36,,44.4,67.3
1.35,135.31,4.44,1.33,132.95,4.36,,46,67.4
1.35,134.66,4.42,1.32,132.43,4.34,,45.5,67.3
1.35,134.71,4.42,1.33,132.64,4.35,,45.6,67
1.35,134.73,4.42,1.33,132.91,4.36,,45.7,66.9
1.34,134.35,4.41,1.33,132.62,4.35,,46,66.6
1.35,134.59,4.42,1.33,133.25,4.37,,46.1,66.6
1.34,134.47,4.41,1.33,133.19,4.37,,46,66.6
1.34,134,4.4,1.33,132.83,4.36,,46,66.3
1.34,134.11,4.4,1.33,132.91,4.36,,46.4,66.3
1.34,133.96,4.39,1.33,132.79,4.36,,46.2,66.3
1.34,134.2,4.4,1.33,132.99,4.36,,46.4,66.5
1.34,134.12,4.4,1.33,133.01,4.36,,46.3,66.4
1.34,134.02,4.4,1.33,132.94,4.36,,46.5,66.1
1.34,134.15,4.4,1.33,133.01,4.36,,46.3,65.8
1.34,134.38,4.41,1.33,133.29,4.37,,46.3,65.5
1.34,134.14,4.4,1.33,133.25,4.37,,45.6,65.4
1.34,133.65,4.38,1.33,133.08,4.37,,45.7,65.4
1.34,133.62,4.38,1.33,133.12,4.37,,46.1,65.3
1.34,133.88,4.39,1.33,133.26,4.37,,46.4,65.4
1.34,134.01,4.4,1.33,133.49,4.38,,46.7,65.7
1.34,134.29,4.41,1.34,133.76,4.39,,48.3,65.8
1.35,134.78,4.42,1.34,134.3,4.41,,47.7,66.4
1.36,135.65,4.45,1.35,135.37,4.44,,46,67.3
1.36,136.19,4.47,1.36,136.01,4.46,,46.5,68.1
1.37,137.19,4.5,1.36,136.44,4.48,,47.8,68.4
1.37,136.64,4.48,1.36,135.74,4.45,,47.5,67.8
1.37,136.52,4.48,1.36,135.52,4.45,,47.5,67.6
1.35,135.06,4.43,1.34,133.82,4.39,,47.5,65.9
1.36,135.87,4.46,1.35,134.54,4.41,,47.6,66.2
1.36,135.92,4.46,1.35,134.62,4.42,,46.9,66.6
1.38,137.83,4.52,1.36,136.21,4.47,,47.4,68.1
1.37,137.11,4.5,1.35,135.4,4.44,,47.5,67.1
1.37,137.11,4.5,1.35,135.24,4.44,,47.4,66.9
1.37,137,4.49,1.35,135.06,4.43,,48.3,66.7
1.38,137.85,4.52,1.36,135.72,4.45,,48.9,67.3
1.37,137.07,4.5,1.35,134.92,4.43,,49.1,66.6
1.38,137.97,4.53,1.36,135.85,4.46,,47.5,67.6
1.37,137.02,4.5,1.35,134.77,4.42,,48.2,66.7
1.37,137.1,4.5,1.35,134.8,4.42,,48.2,66.9
1.37,136.75,4.49,1.34,134.44,4.41,,48,66.5
1.37,136.56,4.48,1.34,134.28,4.41,,48.1,66.4
1.37,136.55,4.48,1.34,134.19,4.4,,47.7,66.1
1.36,136.02,4.46,1.34,133.55,4.38,,47.3,65.5
1.36,136.37,4.47,1.34,133.79,4.39,,46.6,66
