Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
139,136,144,87,0,0
160,145,152,88,8,1
162,133,115,75,-37,-13
164,133,114,77,-1,2
172,136,109,84,-5,7
171,160,110,69,1,-15
171,164,110,111,0,42
170,163,109,110,-1,-1
170,162,109,109,0,-1
169,163,110,110,1,1
170,162,110,156,0,46
169,163,109,111,-1,-45
165,162,143,144,34,33
165,162,109,141,-34,-3
165,162,139,115,30,-26
166,162,135,117,-4,2
166,161,110,124,-25,7
165,161,138,125,28,1
173,160,141,121,3,-4
174,159,119,123,-22,2
170,157,119,125,0,2
171,157,118,127,-1,2
168,147,148,130,30,3
156,150,122,121,-26,-9
158,143,120,115,-2,-6
156,144,124,107,4,-8
150,148,125,123,1,16
151,134,139,107,14,-16
150,146,123,117,-16,10
156,151,117,136,-6,19
155,152,117,132,0,-4
152,155,118,142,1,10
147,163,115,127,-3,-15
159,166,114,138,-1,11
161,166,112,112,-2,-26
156,161,145,114,33,2
153,168,142,112,-3,-2
140,168,44,112,-98,0
132,165,27,115,-17,3
132,166,30,111,3,-4
113,166,28,102,-2,-9
169,167,24,48,-4,-54
134,166,10,107,-14,59
6,161,24,110,14,3
2,164,32,33,8,-77
3,163,32,33,0,0
4,160,28,32,-4,-1
7,151,29,27,1,-5
6,151,32,25,3,-2
9,149,30,24,-2,-1
11,148,31,23,1,-1
11,148,32,22,1,-1
11,164,33,40,1,18
12,166,26,23,-7,-17
13,166,26,23,0,0
14,148,26,41,0,18
14,152,27,45,1,4
14,152,27,38,0,-7
14,149,26,39,-1,1
14,147,27,40,1,1
14,147,33,40,6,0
11,150,19,39,-14,-1
16,154,31,35,12,-4
13,153,29,36,-2,1
11,157,28,35,-1,-1
94,172,90,52,62,17
125,165,119,117,29,65
160,165,123,117,4,0
163,168,120,115,-3,-2
158,168,124,115,4,0
161,168,121,115,-3,0
163,166,119,114,-2,-1
140,168,136,114,17,0
168,169,116,114,-20,0
168,172,116,112,0,-2
168,171,116,112,0,0
137,171,112,112,-4,0
137,170,112,111,0,-1
138,171,112,135,0,24
138,172,112,138,0,3
139,171,112,136,0,-2
142,169,112,136,0,0
142,172,112,139,0,3
142,171,112,136,0,-3
142,171,112,135,0,-1
142,171,112,134,0,-1
142,171,112,136,0,2
141,171,112,136,0,0
129,172,149,134,37,-2
127,172,143,132,-6,-2
172,173,115,134,-28,2
172,173,115,135,0,1
173,174,115,136,0,1
169,174,114,138,-1,2
170,171,114,141,0,3
169,172,158,112,44,-29
170,173,148,112,-10,0
170,173,114,112,-34,0
150,174,148,112,34,0
152,174,151,112,3,0
151,175,152,112,1,0
152,175,153,112,1,0
152,175,155,112,2,0
153,176,158,112,3,0
158,176,112,112,-46,0
159,176,112,112,0,0
160,176,111,112,-1,0
156,175,110,112,-1,0
155,175,110,112,0,0
143,173,26,112,-84,0
102,171,42,113,16,1
96,170,37,113,-5,0
96,170,42,113,5,0
93,166,43,114,1,1
152,171,115,115,72,1
153,170,116,114,1,-1
152,166,116,113,0,-1
153,169,116,114,0,1
153,169,116,113,0,-1
152,169,115,113,-1,0
