Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
139,136,144,87,0,0,143,84,HS,FF
160,145,152,88,8,1,143,84,HS,FF
162,133,142,84,-10,-4,143,84,HS,FF
164,133,135,77,-7,-7,143,84,HS,FF
172,136,128,84,-7,7,119,85,FF,FF
171,160,123,80,-5,-4,119,85,FF,FF
171,164,119,87,-4,7,119,85,FF,FF
170,163,109,92,-10,5,119,85,FF,FF
170,162,109,96,0,4,109,102,FF,FF
169,163,110,99,1,3,109,102,FF,FF
170,162,110,102,0,3,109,102,FF,FF
169,163,109,111,-1,9,109,102,FF,FF
165,162,117,119,8,8,115,118,FF,FF
165,162,109,124,-8,5,115,118,FF,FF
165,162,116,115,7,-9,115,118,FF,FF
166,162,120,117,4,2,115,118,FF,FF
166,161,110,124,-10,7,117,123,FF,FF
165,161,117,125,7,1,117,123,FF,FF
173,160,123,121,6,-4,117,123,FF,FF
174,159,119,123,-4,2,117,123,FF,FF
170,157,119,125,0,2,121,125,FF,FF
171,157,118,127,-1,2,121,125,FF,FF
168,147,125,130,7,3,121,125,FF,FF
156,150,122,121,-3,-9,121,125,FF,FF
158,143,120,115,-2,-6,124,110,FF,FF
156,144,124,107,4,-8,124,110,FF,FF
150,148,125,111,1,4,124,110,FF,FF
151,134,128,107,3,-4,124,110,FF,FF
150,146,123,117,-5,10,118,122,FF,FF
156,151,117,121,-6,4,118,122,FF,FF
155,152,117,123,0,2,118,122,FF,FF
152,155,118,127,1,4,118,122,FF,FF
147,163,115,127,-3,0,115,123,FF,FF
159,166,114,129,-1,2,115,123,FF,FF
161,166,112,124,-2,-5,115,123,FF,FF
156,161,120,114,8,-10,115,123,FF,FF
153,168,125,112,5,-2,113,112,FF,FF
140,168,119,112,-6,0,113,112,FF,FF
132,165,110,115,-9,3,113,112,FF,FF
132,166,100,111,-10,-4,113,112,FF,FF
113,166,89,102,-11,-9,74,97,FF,FF
169,167,79,98,-10,-4,74,97,FF,FF
134,166,69,92,-10,-6,74,97,FF,FF
6,161,60,96,-9,4,74,97,FF,FF
2,164,53,92,-7,-4,45,82,FF,FF
3,163,47,86,-6,-6,45,82,FF,FF
4,160,42,79,-5,-7,45,82,FF,FF
7,151,38,72,-4,-7,45,82,FF,FF
6,151,32,65,-6,-7,31,55,TO,FF
9,149,30,58,-2,-7,31,55,TO,FF
11,148,31,52,1,-6,31,55,TO,FF
11,148,32,46,1,-6,31,55,TO,FF
11,164,33,40,1,-6,27,37,TO,TO
12,166,26,35,-7,-5,27,37,TO,TO
13,166,26,32,0,-3,27,37,TO,TO
14,148,26,41,0,9,27,37,TO,TO
14,152,27,45,1,4,26,40,TO,TO
14,152,27,38,0,-7,26,40,TO,TO
14,149,26,39,-1,1,26,40,TO,TO
14,147,27,40,1,1,26,40,TO,TO
14,147,33,40,6,0,30,37,TO,TO
11,150,29,39,-4,-1,30,37,TO,TO
16,154,31,35,2,-4,30,37,TO,TO
13,153,29,36,-2,1,30,37,TO,TO
11,157,28,35,-1,-1,36,41,TO,TO
94,172,31,39,3,4,36,41,TO,TO
125,165,38,43,7,4,36,41,TO,TO
160,165,47,50,9,7,36,41,TO,TO
163,168,57,58,10,8,70,69,FF,FF
158,168,66,66,9,8,70,69,FF,FF
161,168,75,73,9,7,70,69,FF,FF
163,166,82,79,7,6,70,69,FF,FF
140,168,89,85,7,6,97,92,FF,FF
168,169,95,90,6,5,97,92,FF,FF
168,172,100,95,5,5,97,92,FF,FF
168,171,104,99,4,4,97,92,FF,FF
137,171,112,102,8,3,112,113,FF,FF
137,170,112,111,0,9,112,113,FF,FF
138,171,112,117,0,6,112,113,FF,FF
138,172,112,122,0,5,112,113,FF,FF
139,171,112,125,0,3,112,129,FF,HS
142,169,112,127,0,2,112,129,FF,HS
142,172,112,130,0,3,112,129,FF,HS
142,171,112,136,0,6,112,129,FF,HS
142,171,112,135,0,-1,112,135,FF,HS
142,171,112,134,0,-1,112,135,FF,HS
142,171,112,136,0,2,112,135,FF,HS
141,171,112,136,0,0,112,135,FF,HS
129,172,121,134,9,-2,121,133,FF,HS
127,172,126,132,5,-2,121,133,FF,HS
172,173,123,134,-3,2,121,133,FF,HS
172,173,115,135,-8,1,121,133,FF,HS
173,174,115,136,0,1,114,137,FF,HS
169,174,114,138,-1,2,114,137,FF,HS
170,171,114,141,0,3,114,137,FF,HS
169,172,116,133,2,-8,114,137,FF,HS
170,173,119,127,3,-6,128,120,FF,FF
170,173,126,123,7,-4,128,120,FF,FF
150,174,131,120,5,-3,128,120,FF,FF
152,174,136,112,5,-8,128,120,FF,FF
151,175,140,112,4,0,144,112,HS,FF
152,175,143,112,3,0,144,112,HS,FF
152,175,146,112,3,0,144,112,HS,FF
153,176,149,112,3,0,144,112,HS,FF
158,176,139,112,-10,0,129,112,FF,FF
159,176,132,112,-7,0,129,112,FF,FF
160,176,126,112,-6,0,129,112,FF,FF
156,175,122,112,-4,0,129,112,FF,FF
155,175,119,112,-3,0,108,112,FF,FF
143,173,113,112,-6,0,108,112,FF,FF
102,171,105,113,-8,1,108,112,FF,FF
96,170,96,113,-9,0,108,112,FF,FF
96,170,87,113,-9,0,78,114,FF,FF
93,166,79,114,-8,1,78,114,FF,FF
152,171,72,115,-7,1,78,114,FF,FF
153,170,74,114,2,-1,78,114,FF,FF
152,166,78,113,4,-1,82,113,FF,FF
153,169,82,114,4,1,82,113,FF,FF
153,169,86,113,4,-1,82,113,FF,FF
152,169,115,113,29,0,82,113,FF,FF
