Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.71,171.01,5.61,1.74,173.58,5.69,,56.1,86.3
1.73,172.68,5.67,1.74,173.85,5.7,,52.9,86.5
1.72,172.45,5.66,1.73,173.46,5.69,,53.2,86.3
1.72,172.26,5.65,1.73,173.19,5.68,,52.8,86.2
1.73,172.75,5.67,1.73,172.64,5.66,,52.6,85.5
1.71,171.3,5.62,1.71,171.23,5.62,,52.4,85.1
1.71,171.36,5.62,1.71,171.01,5.61,,52.1,85.2
1.72,171.56,5.63,1.71,171.44,5.62,,53,85.8
1.72,171.61,5.63,1.71,171.22,5.62,,52.4,86
1.72,171.68,5.63,1.71,171.1,5.61,,52.1,85.9
1.72,172.21,5.65,1.7,170.5,5.59,,53,85.8
1.73,173.05,5.68,1.71,171.26,5.62,,52,87.1
1.66,166.38,5.46,1.65,165.25,5.42,,53.4,81.3
1.67,166.61,5.47,1.65,165.38,5.43,,56.3,81.7
1.67,166.5,5.46,1.65,165.02,5.41,,56,82.5
1.67,167.22,5.49,1.66,165.73,5.44,,56.1,83.1
1.67,166.63,5.47,1.65,165.3,5.42,,56,82.7
1.67,166.65,5.47,1.65,165.45,5.43,,56.3,83
1.7,169.55,5.56,1.68,168.38,5.52,,55.9,85.6
1.68,168.43,5.53,1.68,167.5,5.5,,54.5,85.8
1.68,168.23,5.52,1.67,167.22,5.49,,55,85.9
1.68,167.7,5.5,1.67,166.7,5.47,,54.5,86.5
1.69,168.73,5.54,1.67,167.33,5.49,,53.3,87
1.66,165.88,5.44,1.66,166.32,5.46,,53.7,86.3
1.65,165.48,5.43,1.66,165.77,5.44,,54.4,86.1
1.66,165.66,5.44,1.66,165.51,5.43,,53.9,85.9
1.65,164.61,5.4,1.65,165.27,5.42,,54.4,85.9
1.65,164.51,5.4,1.65,165.15,5.42,,54.6,86.2
1.65,165.33,5.42,1.66,165.62,5.43,,53.5,86.5
1.66,165.6,5.43,1.66,165.52,5.43,,57.6,86.8
1.65,165.26,5.42,1.66,165.75,5.44,,57.5,86.5
1.67,167.24,5.49,1.67,166.62,5.47,,57.5,87.2
1.63,162.88,5.34,1.65,165.45,5.43,,57.4,86.5
1.64,164.23,5.39,1.64,164.16,5.39,,57.2,84.8
1.61,161.21,5.29,1.61,160.83,5.28,,57,81.1
1.53,153.37,5.03,1.53,153.16,5.02,,56.6,73.2
1.53,152.94,5.02,1.53,153.16,5.02,,56.2,73.2
1.52,152.23,4.99,1.53,152.88,5.02,,56.4,73.1
1.51,150.99,4.95,1.53,152.53,5,,56.5,72.9
1.5,150.28,4.93,1.52,151.91,4.98,,56.5,73
1.49,148.9,4.89,1.51,151.23,4.96,,56.5,72.8
1.48,147.7,4.85,1.5,149.88,4.92,,56.5,72.2
1.47,146.87,4.82,1.49,148.57,4.87,,62.7,71.6
1.48,148.13,4.86,1.49,149.26,4.9,,62.7,72.9
1.48,148.15,4.86,1.49,149.04,4.89,,53.5,73
1.48,147.95,4.85,1.49,148.61,4.88,,49.4,73.1
1.49,148.68,4.88,1.48,148.42,4.87,,48.5,73.1
1.48,148.13,4.86,1.48,148.07,4.86,,49.7,73
1.47,147.46,4.84,1.47,147.42,4.84,,48.5,72.8
1.47,147.16,4.83,1.47,147.02,4.82,,48.5,72.7
1.46,146.18,4.8,1.46,146.46,4.81,,48.4,72.5
1.46,145.76,4.78,1.46,146.23,4.8,,48.3,72.5
1.45,145.17,4.76,1.46,145.89,4.79,,48.3,72.4
1.44,144,4.72,1.45,145.27,4.77,,48.3,72.2
1.44,144.18,4.73,1.45,145.46,4.77,,48.3,72.1
1.44,143.57,4.71,1.45,145.18,4.76,,48.3,71.9
1.43,143.46,4.71,1.45,145.17,4.76,,48,71.8
1.44,143.66,4.71,1.45,145.27,4.77,,48,71.7
1.43,143.2,4.7,1.45,144.7,4.75,,48.1,71.7
1.43,142.66,4.68,1.44,144.34,4.74,,48.1,71.5
1.42,142.17,4.66,1.44,144.04,4.73,,48,71.4
1.42,142.3,4.67,1.44,143.95,4.72,,48.1,71.4
1.43,142.88,4.69,1.44,144.19,4.73,,48.1,71.7
1.43,142.53,4.68,1.44,143.84,4.72,,48.1,71.5
1.44,144.41,4.74,1.44,144.14,4.73,,48.1,71.6
1.43,142.63,4.68,1.44,143.72,4.72,,48.1,71.1
1.43,143.2,4.7,1.44,144.39,4.74,,48.2,71
1.31,131.42,4.31,1.34,133.94,4.39,,38.3,69.2
1.34,134.07,4.4,1.36,136.45,4.48,,38.2,71.7
1.34,134.01,4.4,1.36,136.33,4.47,,38.1,71.7
