Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
171,154,113,123,0,0,114,118,FF,FF
173,161,112,116,-1,-7,114,118,FF,FF
173,162,116,115,4,-1,114,118,FF,FF
175,162,117,120,1,5,114,118,FF,FF
171,161,117,126,0,6,114,121,FF,FF
170,166,114,122,-3,-4,114,121,FF,FF
171,170,114,122,0,0,114,121,FF,FF
169,173,112,114,-2,-8,114,121,FF,FF
168,172,111,117,-1,3,106,124,TO,HS
166,173,108,125,-3,8,106,124,TO,HS
167,173,105,126,-3,1,106,124,TO,HS
165,173,103,128,-2,2,106,124,TO,HS
166,175,103,130,0,2,101,131,TO,HS
166,176,100,135,-3,5,101,131,TO,HS
165,177,100,131,0,-4,101,131,TO,HS
166,175,101,131,1,0,101,131,TO,HS
163,173,100,130,-1,-1,103,130,TO,HS
158,170,100,130,0,0,103,130,TO,HS
154,171,103,131,3,1,103,130,TO,HS
149,171,109,130,6,-1,103,130,TO,HS
145,174,105,129,-4,-1,111,130,TO,HS
143,174,111,132,6,3,111,130,TO,HS
138,175,117,131,6,-1,111,130,TO,HS
143,177,113,129,-4,-2,111,130,TO,HS
140,176,113,128,0,-1,113,126,FF,HS
145,176,111,125,-2,-3,113,126,FF,HS
146,175,114,127,3,2,113,126,FF,HS
153,177,117,125,3,-2,113,126,FF,HS
152,178,120,123,3,-2,124,123,HS,HS
159,178,122,123,2,0,124,123,HS,HS
161,178,125,125,3,2,124,123,HS,HS
168,177,130,124,5,-1,124,123,HS,HS
169,177,130,126,0,2,132,125,HS,HS
172,176,131,123,1,-3,132,125,HS,HS
171,176,137,126,6,3,132,125,HS,HS
172,174,131,128,-6,2,132,125,HS,HS
172,174,130,125,-1,-3,125,118,HS,FF
172,173,125,118,-5,-7,125,118,HS,FF
170,168,122,116,-3,-2,125,118,HS,FF
164,164,123,113,1,-3,125,118,HS,FF
166,160,123,108,0,-5,122,100,HS,FF
166,155,124,102,1,-6,122,100,HS,FF
163,153,121,96,-3,-6,122,100,HS,FF
164,152,122,94,1,-2,122,100,HS,FF
167,150,121,87,-1,-7,120,86,FF,TO
166,149,120,83,-1,-4,120,86,FF,TO
167,152,120,86,0,3,120,86,FF,TO
168,152,119,90,-1,4,120,86,FF,TO
168,154,119,93,0,3,119,98,FF,FF
169,156,119,96,0,3,119,98,FF,FF
169,161,119,100,0,4,119,98,FF,FF
168,167,119,105,0,5,119,98,FF,FF
169,174,118,110,-1,5,116,116,FF,FF
169,175,117,114,-1,4,116,116,FF,FF
170,174,116,116,-1,2,116,116,FF,FF
170,174,115,126,-1,10,116,116,FF,FF
170,174,114,125,-1,-1,114,125,FF,HS
168,174,112,125,-2,0,114,125,FF,HS
163,173,116,125,4,0,114,125,FF,HS
156,173,117,127,1,2,114,125,FF,HS
150,175,117,128,0,1,112,128,FF,HS
145,175,113,128,-4,0,112,128,FF,HS
146,175,110,129,-3,1,112,128,FF,HS
143,175,108,128,-2,-1,112,128,FF,HS
144,175,111,128,3,0,111,128,TO,HS
147,175,112,128,1,0,111,128,TO,HS
152,175,108,128,-4,0,111,128,TO,HS
158,174,116,131,8,3,111,128,TO,HS
162,174,116,132,0,1,120,130,FF,HS
167,173,120,131,4,-1,120,130,FF,HS
170,174,121,130,1,-1,120,130,FF,HS
174,173,125,127,4,-3,120,130,FF,HS
174,174,121,126,-4,-1,124,124,HS,HS
172,174,126,125,5,-1,124,124,HS,HS
172,175,127,123,1,-2,124,124,HS,HS
174,175,124,123,-3,0,124,124,HS,HS
175,175,124,121,0,-2,122,116,HS,FF
176,172,121,116,-3,-5,122,116,HS,FF
176,169,122,112,1,-4,122,116,HS,FF
169,164,124,115,2,3,122,116,HS,FF
170,160,125,112,1,-3,124,103,HS,FF
166,155,124,107,-1,-5,124,103,HS,FF
167,152,125,101,1,-6,124,103,HS,FF
168,147,125,95,0,-6,124,103,HS,FF
169,143,125,90,0,-5,125,96,HS,TO
170,143,125,90,0,0,125,96,HS,TO
171,144,126,100,1,10,125,96,HS,TO
171,146,125,105,-1,5,125,96,HS,TO
171,151,125,112,0,7,124,112,HS,FF
171,152,124,114,-1,2,124,112,HS,FF
171,161,124,109,0,-5,124,112,HS,FF
171,159,124,115,0,6,124,112,HS,FF
170,166,124,119,0,4,121,124,FF,HS
169,169,121,129,-3,10,121,124,FF,HS
169,172,120,126,-1,-3,121,124,FF,HS
168,172,119,124,-1,-2,121,124,FF,HS
168,171,117,128,-2,4,120,133,FF,HS
168,171,123,135,6,7,120,133,FF,HS
165,170,123,135,0,0,120,133,FF,HS
162,168,119,135,-4,0,120,133,FF,HS
155,166,117,132,-2,-3,116,131,FF,HS
149,166,121,131,4,-1,116,131,FF,HS
147,167,117,131,-4,0,116,131,FF,HS
143,169,112,130,-5,-1,116,131,FF,HS
144,170,119,130,7,0,117,128,FF,HS
149,171,115,129,-4,-1,117,128,FF,HS
149,170,115,128,0,-1,117,128,FF,HS
151,171,119,128,4,0,117,128,FF,HS
154,172,123,129,4,1,124,129,HS,HS
160,172,126,131,3,2,124,129,HS,HS
163,173,126,129,0,-2,124,129,HS,HS
167,172,122,127,-4,-2,124,129,HS,HS
173,170,116,121,-6,-6,123,109,HS,FF
175,160,117,111,1,-10,123,109,HS,FF
174,162,126,108,9,-3,123,109,HS,FF
174,153,135,99,9,-9,123,109,HS,FF
173,144,132,107,-3,8,124,112,HS,FF
173,144,122,113,-10,6,124,112,HS,FF
172,146,120,116,-2,3,124,112,HS,FF
169,151,118,126,-2,10,124,112,HS,FF
