Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
171,154,113,123,0,0
173,161,112,116,-1,-7
173,162,116,115,4,-1
175,162,117,137,1,22
171,161,117,126,0,-11
170,166,114,112,-3,-14
171,170,114,122,0,10
169,173,112,114,-2,-8
168,172,111,129,-1,15
166,173,108,125,-3,-4
167,173,105,126,-3,1
165,173,103,128,-2,2
166,175,103,130,0,2
166,176,100,135,-3,5
165,177,100,131,0,-4
166,175,101,131,1,0
163,173,100,130,-1,-1
158,170,100,130,0,0
154,171,113,131,13,1
149,171,130,130,17,-1
145,174,105,129,-25,-1
143,174,130,132,25,3
138,175,117,131,-13,-1
143,177,113,129,-4,-2
140,176,113,128,0,-1
145,176,111,125,-2,-3
146,175,126,127,15,2
153,177,129,125,3,-2
152,178,130,123,1,-2
159,178,122,123,-8,0
161,178,125,125,3,2
168,177,130,124,5,-1
169,177,130,126,0,2
172,176,131,123,1,-3
171,176,137,126,6,3
172,174,131,128,-6,2
172,174,130,116,-1,-12
172,173,125,118,-5,2
170,168,122,116,-3,-2
164,164,123,68,1,-48
166,160,123,64,0,-4
166,155,124,63,1,-1
163,153,121,62,-3,-1
164,152,122,136,1,74
167,150,121,68,-1,-68
166,149,120,71,-1,3
167,152,120,131,0,60
168,152,119,126,-1,-5
168,154,119,116,0,-10
169,156,119,119,0,3
169,161,119,113,0,-6
168,167,119,123,0,10
169,174,118,126,-1,3
169,175,117,126,-1,0
170,174,116,125,-1,-1
170,174,115,126,-1,1
170,174,114,125,-1,-1
168,174,112,125,-2,0
163,173,116,125,4,0
156,173,117,127,1,2
150,175,117,128,0,1
145,175,113,128,-4,0
146,175,110,129,-3,1
143,175,108,128,-2,-1
144,175,111,128,3,0
147,175,112,128,1,0
152,175,108,128,-4,0
158,174,116,131,8,3
162,174,116,132,0,1
167,173,120,131,4,-1
170,174,121,130,1,-1
174,173,125,127,4,-3
174,174,121,126,-4,-1
172,174,126,125,5,-1
172,175,127,123,1,-2
174,175,124,123,-3,0
175,175,124,121,0,-2
176,172,121,116,-3,-5
176,169,122,112,1,-4
169,164,124,125,2,13
170,160,125,67,1,-58
166,155,124,66,-1,-1
167,152,125,64,1,-2
168,147,125,63,0,-1
169,143,125,63,0,0
170,143,125,137,0,74
171,144,126,132,1,-5
171,146,125,123,-1,-9
171,151,125,135,0,12
171,152,124,123,-1,-12
171,161,124,95,0,-28
171,159,124,133,0,38
170,166,124,134,0,1
169,169,121,129,-3,-5
169,172,120,126,-1,-3
168,172,119,124,-1,-2
168,171,117,128,-2,4
168,171,123,135,6,7
165,170,123,135,0,0
162,168,119,135,-4,0
155,166,117,132,-2,-3
149,166,133,131,16,-1
147,167,70,131,-63,0
143,169,124,130,54,-1
144,170,119,130,-5,0
149,171,115,129,-4,-1
149,170,115,128,0,-1
151,171,119,128,4,0
154,172,123,129,4,1
160,172,126,131,3,2
163,173,126,129,0,-2
167,172,113,127,-13,-2
173,170,116,121,3,-6
175,160,117,111,1,-10
174,162,126,108,9,-3
174,153,135,99,9,-9
173,144,123,107,-12,8
173,144,122,113,-1,6
172,146,120,127,-2,14
169,151,118,126,-2,-1
