Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.54,154.27,5.06,1.52,151.86,4.98,,44,77.1
1.54,154,5.05,1.52,151.88,4.98,,43.6,77.5
1.53,152.58,5.01,1.51,150.57,4.94,,44.4,75.3
1.52,151.82,4.98,1.5,149.99,4.92,,41.1,75
1.51,150.93,4.95,1.49,149.13,4.89,,43,74.5
1.51,151.41,4.97,1.5,149.89,4.92,,44.4,74.2
1.51,150.61,4.94,1.49,149.23,4.9,,45.3,73.7
1.51,150.79,4.95,1.5,149.52,4.91,,45.2,73.4
1.51,151.14,4.96,1.5,149.94,4.92,,45.6,73.3
1.51,151.17,4.96,1.5,149.97,4.92,,44.9,73.9
1.52,151.63,4.97,1.51,150.6,4.94,,45.2,74.4
1.52,151.67,4.98,1.51,150.6,4.94,,45.2,74.8
1.52,152.11,4.99,1.51,151.03,4.95,,45.9,75.2
1.52,152.29,5,1.51,151.41,4.97,,45.7,76
1.53,152.53,5,1.52,151.82,4.98,,46.7,76.2
1.52,152.39,5,1.52,151.93,4.98,,46.6,76.5
1.53,153.44,5.03,1.53,152.96,5.02,,46.8,76.9
1.55,155.28,5.09,1.54,154.32,5.06,,45.9,78.6
1.57,156.87,5.15,1.56,155.56,5.1,,47,79.8
1.56,156.45,5.13,1.55,155.23,5.09,,45.7,79.9
1.58,158.42,5.2,1.57,156.91,5.15,,46.8,81.5
1.58,158.36,5.2,1.57,156.53,5.14,,45.7,80.8
1.56,156.03,5.12,1.54,153.89,5.05,,46.5,78.4
1.57,156.81,5.14,1.55,154.73,5.08,,45.7,78.8
1.57,156.76,5.14,1.54,154.44,5.07,,46.2,78.7
1.56,156.28,5.13,1.54,154.01,5.05,,46.5,77.8
1.56,155.6,5.1,1.53,153.21,5.03,,47.4,77.3
1.54,154.25,5.06,1.52,151.68,4.98,,47.4,75.8
1.55,155.24,5.09,1.52,152.34,5,,47.1,76.1
1.55,155.03,5.09,1.52,152.2,4.99,,47.6,76.1
1.55,155.39,5.1,1.52,152.36,5,,48.2,76.4
1.54,154.22,5.06,1.51,151.16,4.96,,47.8,75
1.55,154.55,5.07,1.51,151.47,4.97,,47.6,75.3
1.54,154.04,5.05,1.51,151,4.95,,47.8,74.6
1.54,153.77,5.04,1.51,150.68,4.94,,47.3,74.2
1.53,153.04,5.02,1.5,149.77,4.91,,47.1,73.1
1.53,152.55,5,1.5,149.93,4.92,,46.6,73.1
1.55,155.44,5.1,1.53,152.6,5.01,,46.4,75.9
1.53,153.34,5.03,1.51,150.74,4.95,,46.5,73.9
1.54,153.53,5.04,1.51,150.73,4.95,,46.1,73.8
1.52,152.08,4.99,1.49,149.5,4.9,,46.5,72.6
1.52,152.02,4.99,1.5,149.57,4.91,,46.2,72.6
1.52,151.89,4.98,1.49,149.44,4.9,,45.3,72.6
1.52,152.11,4.99,1.5,149.74,4.91,,44.6,72.4
1.52,151.55,4.97,1.49,149.39,4.9,,44.5,72.6
1.52,151.7,4.98,1.5,149.5,4.9,,45.1,72.9
1.52,151.84,4.98,1.5,149.73,4.91,,44.4,73
1.52,151.84,4.98,1.5,150.02,4.92,,45.1,73.1
1.52,152.05,4.99,1.5,150.37,4.93,,45.6,73.5
1.52,152.42,5,1.51,150.99,4.95,,44.7,74.2
