Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.49,149.15,4.89,1.47,147.03,4.82,,50.8,74.2
1.49,148.69,4.88,1.46,146.11,4.79,,50.3,73.4
1.34,134,4.4,1.31,130.61,4.29,,50.6,58.2
1.49,148.73,4.88,1.46,146.2,4.8,,50.2,73.6
1.49,148.78,4.88,1.46,145.8,4.78,,50.5,73.5
1.48,148.32,4.87,1.45,145.23,4.76,,50.7,73.4
1.47,147.13,4.83,1.44,143.74,4.72,,50.7,71.6
1.45,145.48,4.77,1.42,142.28,4.67,,50.7,71.1
1.45,145.48,4.77,1.42,142.24,4.67,,50.6,70.3
1.47,147.04,4.82,1.45,144.59,4.74,,50.9,72.1
1.46,146.28,4.8,1.44,143.58,4.71,,51.5,71.7
1.45,144.7,4.75,1.42,142.34,4.67,,52.1,70.2
1.46,145.62,4.78,1.43,143.28,4.7,,52.5,71.4
1.44,144.11,4.73,1.42,142.09,4.66,,52.2,70.3
1.44,144.2,4.73,1.42,142.25,4.67,,51.9,70
1.44,143.88,4.72,1.42,141.67,4.65,,52,69.4
1.43,143.18,4.7,1.41,141.25,4.63,,51,69.1
1.43,142.72,4.68,1.41,140.94,4.62,,51.2,68.7
1.43,142.84,4.69,1.41,141.46,4.64,,49.7,68.8
1.42,142.39,4.67,1.41,141.29,4.64,,50.1,69
1.42,142.47,4.67,1.41,141.22,4.63,,49.2,69
1.43,143.35,4.7,1.42,142.29,4.67,,49.8,69.4
1.43,143.23,4.7,1.42,142.29,4.67,,48.9,69.2
1.45,145.37,4.77,1.45,144.63,4.75,,48.3,70.9
1.45,145.46,4.77,1.45,144.86,4.75,,48.2,71.8
1.46,145.98,4.79,1.45,145.47,4.77,,47.9,72
1.46,146.07,4.79,1.46,145.77,4.78,,46.9,72.7
1.46,146.18,4.8,1.46,146.17,4.8,,46.7,72.9
1.46,146.32,4.8,1.46,146.41,4.8,,46,73.1
1.47,147.09,4.83,1.47,147.39,4.84,,45.8,74.3
1.47,146.84,4.82,1.47,147.27,4.83,,46.2,74
1.49,148.7,4.88,1.49,149.4,4.9,,46.4,76
1.49,148.7,4.88,1.49,149.05,4.89,,47.5,75.5
1.51,151.44,4.97,1.52,151.65,4.98,,48,78.4
1.51,150.89,4.95,1.51,150.72,4.94,,48.2,77.4
1.5,149.78,4.91,1.49,149.39,4.9,,48.8,76.4
1.48,147.93,4.85,1.47,146.64,4.81,,49.4,73.5
1.48,147.61,4.84,1.46,145.87,4.79,,49.9,73.1
1.48,148.46,4.87,1.46,146.33,4.8,,50,73.3
1.49,149.42,4.9,1.47,147.35,4.83,,49.8,74.3
1.5,150.32,4.93,1.48,148.05,4.86,,49.9,75.2
1.48,148.05,4.86,1.46,145.78,4.78,,50.7,72.6
1.47,147.25,4.83,1.45,144.82,4.75,,50,71.2
1.48,148.15,4.86,1.46,145.63,4.78,,50.5,71.8
1.48,148.49,4.87,1.46,146.19,4.8,,50.6,72.3
1.46,145.65,4.78,1.43,143.35,4.7,,50.5,69.5
1.46,145.98,4.79,1.44,143.97,4.72,,50.8,70
1.45,145.48,4.77,1.43,143.27,4.7,,51.1,69.4
1.44,144.2,4.73,1.42,142.13,4.66,,50.8,68
1.45,145.25,4.77,1.43,143.34,4.7,,50.8,69.2
1.45,144.54,4.74,1.43,142.83,4.69,,50.6,68.6
1.45,144.76,4.75,1.43,143.11,4.7,,50.5,68.6
1.44,143.92,4.72,1.42,142.43,4.67,,50.8,68.4
1.44,143.53,4.71,1.42,142.11,4.66,,49.4,68.2
1.43,143.25,4.7,1.42,142.09,4.66,,49.6,68.6
1.43,143.5,4.71,1.42,142.4,4.67,,49.3,68.8
1.43,143.43,4.71,1.43,142.53,4.68,,49.4,69.2
