Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
155,172,6,128,0,0
153,175,16,123,10,-5
137,177,82,125,66,2
138,178,116,122,34,-3
141,177,123,119,7,-3
149,178,97,112,-26,-7
157,176,127,109,30,-3
162,177,135,112,8,3
173,175,140,119,5,7
178,178,130,107,-10,-12
175,175,143,107,13,0
176,174,136,106,-7,-1
178,171,136,104,0,-2
175,166,137,112,1,8
179,171,133,128,-4,16
174,161,130,117,-3,-11
176,151,131,68,1,-49
176,146,131,68,0,0
179,138,130,67,-1,-1
179,137,128,128,-2,61
177,136,126,108,-2,-20
177,142,125,118,-1,10
177,141,123,111,-2,-7
176,142,118,118,-5,7
174,152,122,132,4,14
174,159,122,124,0,-8
174,171,121,130,-1,6
173,178,120,132,-1,2
173,174,116,138,-4,6
174,177,112,135,-4,-3
174,179,119,136,7,1
171,178,113,132,-6,-4
165,173,129,131,16,-1
157,170,116,129,-13,-2
149,167,65,126,-51,-3
144,169,63,127,-2,1
138,172,64,127,1,0
137,175,67,127,3,0
133,174,127,125,60,-2
135,176,125,123,-2,-2
138,177,111,122,-14,-1
146,178,127,122,16,0
154,179,129,120,2,-2
162,179,129,118,0,-2
171,177,129,116,0,-2
176,177,133,114,4,-2
175,176,133,113,0,-1
176,176,134,111,1,-2
175,175,128,111,-6,0
174,173,132,113,4,2
176,168,129,118,-3,5
176,160,130,70,1,-48
178,152,127,65,-3,-5
179,143,126,64,-1,-1
179,139,126,65,0,1
179,135,124,66,-2,1
179,135,123,69,-1,3
178,140,121,115,-2,46
177,138,119,112,-2,-3
175,142,122,113,3,1
174,147,117,125,-5,12
174,159,115,126,-2,1
172,170,113,123,-2,-3
172,176,111,130,-2,7
173,173,111,131,0,1
174,177,112,128,1,-3
172,176,130,127,18,-1
173,178,111,128,-19,1
169,177,120,127,9,-1
167,175,128,123,8,-4
156,173,67,120,-61,-3
145,173,139,124,72,4
139,176,137,124,-2,0
134,175,64,122,-73,-2
134,175,67,120,3,-2
135,176,130,119,63,-1
137,175,134,116,4,-3
142,175,123,113,-11,-3
151,176,125,113,2,0
160,177,126,113,1,0
171,177,126,112,0,-1
177,176,137,111,11,-1
176,146,134,99,-3,-12
177,145,133,98,-1,-1
177,136,128,106,-5,8
178,139,129,110,1,4
176,146,132,114,3,4
173,145,133,126,1,12
171,141,133,62,0,-64
170,141,133,62,0,0
173,141,133,63,0,1
174,135,133,63,0,0
174,131,132,63,-1,0
174,135,132,67,0,4
175,138,132,71,0,4
176,144,131,124,-1,53
174,140,129,115,-2,-9
174,148,127,117,-2,2
175,155,126,126,-1,9
175,162,122,100,-4,-26
175,167,121,105,-1,5
175,174,121,110,0,5
175,176,119,112,-2,2
174,176,117,112,-2,0
174,172,117,109,0,-3
173,172,114,108,-3,-1
171,172,116,109,2,1
169,170,119,106,3,-3
167,164,119,99,0,-7
163,167,124,101,5,2
157,167,125,99,1,-2
153,167,119,97,-6,-2
148,171,121,99,2,2
146,175,120,100,-1,1
143,173,130,98,10,-2
142,174,133,97,3,-1
145,171,64,94,-69,-3
146,166,67,89,3,-5
141,164,62,85,-5,-4
161,163,91,84,29,-1
