Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.161377,-0.19751,4.38281,-0.160338,-0.108695,4.49733,-0.165799,0.221394,4.44168,-0.160715,0.522059,4.46464,0.0590698,0.0937217,4.44947,0.12747,-0.0129749,4.44266,0.00372883,0.279816,4.45339,-0.0277892,0.535874,4.49201,-0.0949452,0.532876,4.51142,-0.0995081,0.80338,4.47861,-0.103768,1.06832,4.43535,-0.0923276,1.19378,4.41149,-0.230269,0.946745,4.4109,0.0629883,0.977213,4.46951,-0.294375,0.505834,4.47058,0.0033255,0.591912,4.37444,-0.283035,0.71312,4.46954,0.0871043,0.792729,4.51639,0.300605,0.433685,0.451139,0.136416,0.355768,0.257184,0.293257,0.132926
-0.15842,-0.188288,4.39633,-0.159388,-0.108405,4.49581,-0.164971,0.22078,4.4387,-0.163266,0.521412,4.45911,0.0267718,0.158999,4.43569,0.0491891,0.0689694,4.4771,-0.0309588,0.312112,4.39569,-0.0312107,0.536065,4.48044,-0.0979543,0.532569,4.50313,-0.103039,0.802308,4.46864,-0.107861,1.06635,4.42351,-0.0979885,1.19357,4.4037,-0.236733,0.945713,4.39843,0.052262,0.978966,4.44765,-0.307756,0.482462,4.46906,0.103159,0.491771,4.51266,-0.288451,0.691509,4.44804,0.0841456,0.702984,4.51175,0.295036,0.434868,0.451889,0.134567,0.379751,0.375352,0.288995,0.132056
-0.162538,-0.17743,4.4061,-0.16291,-0.105896,4.48844,-0.167787,0.221485,4.43492,-0.165739,0.514196,4.43815,0.0232428,0.129239,4.43518,0.0220848,0.0262933,4.42106,-0.0278717,0.268934,4.3784,-0.0336618,0.527962,4.45704,-0.100463,0.52489,4.48073,-0.107816,0.799208,4.45,-0.114618,1.06704,4.40759,-0.104185,1.19361,4.38992,-0.241638,0.944592,4.37933,0.0475223,0.976211,4.43025,-0.320975,0.481093,4.40458,0.101847,0.479208,4.50057,-0.292284,0.698326,4.43357,0.0832417,0.698358,4.50936,0.295307,0.440978,0.456329,0.13413,0.385612,0.385896,0.28916,0.132077
-0.161904,-0.180126,4.40519,-0.164056,-0.101448,4.48746,-0.168503,0.220597,4.42659,-0.163052,0.515573,4.42454,0.0266773,0.00609728,4.31269,0.00920304,0.0574846,4.42414,-0.0237808,0.283235,4.34827,-0.0312128,0.528816,4.44419,-0.0978759,0.526071,4.46766,-0.107626,0.80071,4.43781,-0.116658,1.06917,4.39689,-0.11391,1.19185,4.37336,-0.249692,0.946609,4.36324,0.0428646,0.976335,4.41887,-0.324254,0.490932,4.38774,0.099839,0.482377,4.48749,-0.297238,0.710749,4.39614,0.0786933,0.702787,4.49278,0.299279,0.443911,0.454314,0.133951,0.38131,0.383204,0.292556,0.131839
-0.164248,-0.178194,4.41139,-0.164077,-0.103134,4.48803,-0.174323,0.215429,4.4233,-0.176954,0.520022,4.40532,0.0085189,-0.00397401,4.36461,-0.00884607,0.0486034,4.47803,-0.0334538,0.292179,4.30826,-0.0456153,0.528528,4.42066,-0.112057,0.528291,4.44646,-0.11703,0.801414,4.41688,-0.122052,1.0688,4.3763,-0.121021,1.19012,4.34978,-0.253304,0.949297,4.34449,0.039706,0.968854,4.39811,-0.323534,0.483641,4.35621,0.0633212,0.490323,4.41691,-0.30368,0.70427,4.3823,0.0720643,0.708606,4.46734,0.298517,0.440234,0.449083,0.132506,0.383803,0.35959,0.29301,0.131339
-0.158776,-0.186225,4.38847,-0.159171,-0.102849,4.48456,-0.177862,0.215962,4.42073,-0.178641,0.521647,4.39148,-0.0151808,-0.068288,4.35358,-0.0342075,-0.0163024,4.46582,-0.0355354,0.289818,4.29762,-0.0469104,0.531081,4.40707,-0.113604,0.530389,4.43259,-0.119077,0.802891,4.39809,-0.124343,1.06939,4.35249,-0.125065,1.19351,4.33377,-0.259196,0.949428,4.32448,0.0370084,0.970839,4.38425,-0.328852,0.485694,4.31547,0.0763668,0.481816,4.42568,-0.308575,0.704371,4.36398,0.0688417,0.703916,4.45392,0.302933,0.440427,0.448275,0.132985,0.389159,0.376893,0.296204,0.131731
-0.15928,-0.187626,4.39496,-0.161417,-0.104386,4.48391,-0.183229,0.218325,4.41279,-0.184983,0.522224,4.37474,-0.00209925,-0.175472,4.39883,-0.019445,-0.100592,4.45456,-0.031971,0.212482,4.2896,-0.05423,0.533173,4.38057,-0.120527,0.531653,4.41122,-0.124077,0.801959,4.38014,-0.127565,1.06685,4.33812,-0.127273,1.19297,4.31865,-0.259519,0.949488,4.30579,0.0271292,0.972932,4.35724,-0.328604,0.481675,4.29669,0.0593251,0.471179,4.39704,-0.309861,0.702708,4.33953,0.0675163,0.694736,4.42252,0.292171,0.439164,0.44783,0.13134,0.389072,0.378599,0.286648,0.130753
-0.162244,-0.188364,4.39838,-0.162492,-0.103921,4.48359,-0.185087,0.218219,4.4086,-0.18508,0.521844,4.36589,0.00593164,-0.190326,4.34375,-0.0305473,-0.120037,4.37643,-0.0321687,0.20692,4.27377,-0.0540173,0.53308,4.37806,-0.120405,0.531458,4.40584,-0.124933,0.80309,4.36838,-0.129841,1.06996,4.31797,-0.129375,1.18988,4.29812,-0.269535,0.947661,4.28831,0.0241757,0.972599,4.34853,-0.32857,0.484983,4.27071,0.0645295,0.494421,4.39207,-0.315967,0.705341,4.31568,0.0555859,0.717678,4.4003,0.300856,0.440989,0.447396,0.132105,0.390128,0.362951,0.293711,0.131062
-0.162198,-0.187818,4.39885,-0.163708,-0.104273,4.48152,-0.188004,0.217421,4.40196,-0.189471,0.510062,4.34075,-0.0211182,-0.209473,4.27734,-0.0235053,-0.123608,4.33875,-0.0306446,0.194718,4.25961,-0.0568282,0.52182,4.35739,-0.124101,0.519714,4.38227,-0.132435,0.793928,4.34192,-0.140421,1.06303,4.29132,-0.130801,1.18447,4.27611,-0.278514,0.943748,4.26419,0.0154665,0.966576,4.31047,-0.327847,0.482804,4.24931,0.0767135,0.499925,4.38412,-0.319035,0.703613,4.28751,0.056196,0.721705,4.39392,0.298474,0.449302,0.45303,0.1342,0.378894,0.363264,0.29398,0.132643
-0.165308,-0.193475,4.39574,-0.164479,-0.111974,4.47672,-0.188916,0.213471,4.3966,-0.192504,0.509328,4.32286,-0.00278784,-0.18547,4.16073,-0.0190978,-0.135437,4.27102,-0.0319726,0.181077,4.23988,-0.0605288,0.516434,4.33737,-0.12745,0.516874,4.36361,-0.132979,0.790753,4.32511,-0.13836,1.05903,4.27553,-0.134784,1.17535,4.24862,-0.27607,0.940398,4.25117,0.014856,0.966895,4.30216,-0.324542,0.485325,4.23389,0.064379,0.474236,4.35789,-0.317678,0.705833,4.27494,0.0602021,0.696887,4.36912,0.296548,0.444911,0.458081,0.132959,0.371892,0.374444,0.290926,0.131975
