Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.33,133.1,4.37,1.31,130.56,4.28,,45.4,63.6
1.33,132.85,4.36,1.3,130.45,4.28,,47.5,63.5
1.32,132.15,4.34,1.3,130.01,4.27,,47.8,62.4
1.32,131.71,4.32,1.3,129.59,4.25,,46.4,62.3
1.31,131.45,4.31,1.3,129.98,4.26,,47.6,63
1.32,131.75,4.32,1.3,130.34,4.28,,47.8,63.3
1.32,131.87,4.33,1.31,130.54,4.28,,48,63.7
1.32,131.88,4.33,1.31,130.56,4.28,,47.3,63.8
1.32,131.59,4.32,1.31,130.52,4.28,,46.9,63.1
1.32,131.63,4.32,1.31,130.99,4.3,,46.4,64.1
1.32,131.82,4.32,1.31,131.23,4.31,,47.1,64.1
1.32,131.61,4.32,1.31,131.25,4.31,,46.8,64.2
1.32,131.7,4.32,1.31,131.25,4.31,,46.7,64.3
1.32,131.77,4.32,1.32,131.56,4.32,,46.2,64.8
1.33,133.14,4.37,1.33,132.53,4.35,,46.6,65.4
1.33,132.7,4.35,1.32,132.12,4.33,,46.2,65.3
1.33,132.88,4.36,1.32,132.18,4.34,,46.2,65
1.32,132.3,4.34,1.32,131.64,4.32,,46.5,65
1.33,133.4,4.38,1.33,132.71,4.35,,46.6,65.9
1.35,134.73,4.42,1.34,134.38,4.41,,47.2,67.2
1.35,135.13,4.43,1.34,134.49,4.41,,46.4,67.1
1.37,136.5,4.48,1.36,135.7,4.45,,46.7,68.9
1.36,135.75,4.45,1.35,134.61,4.42,,46.3,68
1.36,135.54,4.45,1.34,134.15,4.4,,46.6,67.3
1.37,136.56,4.48,1.35,135.32,4.44,,46,68.7
1.36,136.06,4.46,1.34,134.11,4.4,,46.3,67.2
1.36,135.71,4.45,1.34,134.3,4.41,,46.4,67.5
1.36,136.38,4.47,1.35,134.62,4.42,,46.4,68.1
1.36,136.36,4.47,1.35,134.65,4.42,,46.8,68.2
1.37,137.34,4.51,1.35,135.32,4.44,,46.8,68.7
1.35,134.6,4.42,1.33,132.77,4.36,,47,66.2
1.36,135.62,4.45,1.34,133.81,4.39,,46.7,66.9
1.35,134.96,4.43,1.33,133.24,4.37,,46.9,66.3
1.34,133.81,4.39,1.32,132.22,4.34,,46.9,65.3
1.34,133.76,4.39,1.32,131.88,4.33,,46.2,64.6
1.33,133.45,4.38,1.32,131.53,4.32,,46.7,64.4
1.32,132.3,4.34,1.3,130.15,4.27,,46.5,63.3
1.32,131.69,4.32,1.3,129.71,4.26,,46.5,62.9
1.31,130.97,4.3,1.29,128.93,4.23,,46.2,62.3
1.32,131.62,4.32,1.3,129.67,4.25,,46.7,63.3
1.34,133.99,4.4,1.32,131.82,4.32,,47,65.5
1.33,133.07,4.37,1.31,131,4.3,,47.8,65
1.33,132.71,4.35,1.31,130.66,4.29,,47.3,64.5
1.32,131.62,4.32,1.3,129.8,4.26,,47.7,63.5
1.31,131.36,4.31,1.29,129.42,4.25,,46.8,63.2
1.31,130.81,4.29,1.29,129.03,4.23,,46.8,62.6
1.32,131.56,4.32,1.3,129.78,4.26,,46,63.2
1.32,131.79,4.32,1.3,130.08,4.27,,47.1,63.5
1.32,131.55,4.32,1.3,130.06,4.27,,46.8,63.4
1.31,131.26,4.31,1.3,130.13,4.27,,46.8,63.9
1.32,131.51,4.31,1.31,130.54,4.28,,46.2,64.4
1.31,131.37,4.31,1.31,130.58,4.28,,45.9,64.3
1.31,131.41,4.31,1.31,130.56,4.28,,45.9,64
1.32,131.57,4.32,1.31,130.79,4.29,,45.9,64
1.31,131.34,4.31,1.31,130.68,4.29,,45.6,64
1.32,131.58,4.32,1.31,131.09,4.3,,45.6,64.1
1.31,130.94,4.3,1.31,130.76,4.29,,46,63.7
1.31,130.84,4.29,1.31,130.68,4.29,,45.9,63.9
1.31,130.99,4.3,1.31,131.04,4.3,,46.7,64.3
1.31,131.24,4.31,1.31,131.29,4.31,,46.6,64.6
1.32,131.57,4.32,1.32,131.81,4.32,,46.6,65.2
1.32,132.02,4.33,1.32,132.3,4.34,,47.2,65.6
1.34,133.73,4.39,1.34,133.82,4.39,,47.4,66.8
1.35,134.56,4.41,1.35,134.73,4.42,,47.5,68.4
1.35,134.93,4.43,1.35,134.91,4.43,,47.3,68.3
1.35,135.35,4.44,1.35,134.94,4.43,,47.5,68.6
1.34,134.48,4.41,1.34,134.01,4.4,,47.7,67.8
1.34,133.55,4.38,1.33,132.88,4.36,,47.5,67
1.34,133.71,4.39,1.33,132.88,4.36,,47.3,66.6
1.33,133.26,4.37,1.32,132.46,4.35,,47,66.6
1.34,134.03,4.4,1.33,133.04,4.36,,47.3,66.8
