Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
175,160,136,131,0,0
177,161,132,134,-4,3
178,159,134,134,2,0
179,157,135,136,1,2
175,126,132,144,-3,8
171,137,131,137,-1,-7
174,134,133,135,2,-2
174,164,133,135,0,0
175,166,132,136,-1,1
175,164,131,135,-1,-1
175,135,131,104,0,-31
175,138,130,107,-1,3
175,144,130,113,0,6
176,148,127,114,-3,1
175,156,126,132,-1,18
174,162,126,120,0,-12
174,168,124,129,-2,9
173,175,123,130,-1,1
172,178,124,131,1,1
172,175,120,133,-4,2
172,178,120,127,0,-6
173,178,115,128,-5,1
172,178,121,129,6,1
171,178,119,130,-2,1
168,178,118,129,-1,-1
163,175,124,127,6,-2
153,177,73,128,-51,1
148,177,71,127,-2,-1
141,176,69,126,-2,-1
134,177,67,124,-2,-2
134,177,138,124,71,0
134,177,123,123,-15,-1
138,177,113,123,-10,0
138,176,109,125,-4,2
146,176,126,124,17,-1
151,175,124,123,-2,-1
161,175,132,122,8,-1
168,174,124,117,-8,-5
178,176,129,119,5,2
175,175,131,118,2,-1
173,174,130,117,-1,-1
174,175,132,116,2,-1
177,165,129,106,-3,-10
177,165,128,115,-1,9
176,166,128,113,0,-2
174,161,130,112,2,-1
175,155,130,118,0,6
174,147,129,125,-1,7
175,140,130,64,1,-61
174,136,130,126,0,62
174,135,130,124,0,-2
174,136,129,121,-1,-3
174,140,128,112,-1,-9
174,141,129,120,1,8
174,150,128,122,-1,2
173,154,126,127,-2,5
172,162,125,121,-1,-6
172,169,124,121,-1,0
171,175,125,119,1,-2
172,177,122,127,-3,8
172,174,121,129,-1,2
173,176,108,124,-13,-5
174,175,106,127,-2,3
175,174,110,125,4,-2
173,173,118,124,8,-1
169,173,122,126,4,2
164,173,122,124,0,-2
157,174,132,126,10,2
149,175,68,127,-64,1
142,174,67,126,-1,-1
139,175,68,127,1,1
135,175,134,127,66,0
135,175,123,127,-11,0
138,175,115,127,-8,0
141,175,116,127,1,0
147,175,121,126,5,-1
155,175,125,126,4,0
163,175,124,126,-1,0
170,175,125,126,1,0
177,174,127,125,2,-1
173,173,128,125,1,0
171,173,127,124,-1,-1
173,174,127,123,0,-1
176,157,126,111,-1,-12
176,157,126,113,0,2
174,157,127,117,1,4
175,163,131,123,4,6
173,153,131,127,0,4
175,148,132,67,1,-60
175,143,132,67,0,0
175,137,133,66,1,-1
175,134,133,67,0,1
175,134,132,69,-1,2
175,136,131,73,-1,4
174,137,131,120,0,47
174,146,131,124,0,4
174,151,132,128,1,4
173,159,131,132,-1,4
173,167,131,118,0,-14
173,176,131,117,0,-1
173,177,130,121,-1,4
173,173,128,119,-2,-2
173,176,128,119,0,0
173,177,127,119,-1,0
159,177,118,119,-9,0
170,177,125,131,7,12
168,176,121,133,-4,2
167,175,124,134,3,1
161,174,72,133,-52,-1
157,175,71,132,-1,-1
147,175,68,131,-3,-1
141,174,67,130,-1,-1
136,174,66,129,-1,-1
136,175,68,129,2,0
133,175,70,130,2,1
135,175,129,129,59,-1
139,175,102,130,-27,1
138,176,115,129,13,-1
144,176,123,130,8,1
153,176,127,130,4,0
