Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
173,45,15,40,0,0
163,39,14,33,-1,-7
174,57,18,52,4,19
162,68,12,47,-6,-5
167,81,9,69,-3,22
161,161,8,17,-1,-52
166,141,5,24,-3,7
155,140,15,24,10,0
155,138,99,28,84,4
158,142,100,20,1,-8
165,149,127,22,27,2
168,148,139,30,12,8
171,147,118,29,-21,-1
178,151,126,68,8,39
177,170,139,95,13,27
176,172,138,38,-1,-57
175,164,132,89,-6,51
173,168,145,135,13,46
171,170,145,90,0,-45
171,169,144,88,-1,-2
170,167,143,88,-1,0
169,165,142,86,-1,-2
169,161,139,140,-3,54
171,166,137,82,-2,-58
175,166,142,122,5,40
173,163,140,122,-2,0
175,160,138,123,-2,1
173,160,138,121,0,-2
173,160,137,116,-1,-5
171,158,119,107,-18,-9
174,164,138,120,19,13
173,168,115,123,-23,3
173,166,138,133,23,10
174,171,137,119,-1,-14
175,173,136,117,-1,-2
176,174,136,134,0,17
175,177,137,126,1,-8
176,177,136,130,-1,4
175,173,134,131,-2,1
177,175,134,131,0,0
177,172,137,135,3,4
177,176,135,130,-2,-5
177,174,135,132,0,2
177,172,134,133,-1,1
177,172,134,136,0,3
176,172,133,130,-1,-6
176,172,133,128,0,-2
176,173,135,127,2,-1
176,173,133,128,-2,1
176,172,132,130,-1,2
176,171,133,132,1,2
176,171,135,133,2,1
172,173,135,134,0,1
169,173,128,136,-7,2
172,175,127,134,-1,-2
171,176,88,132,-39,-2
168,174,86,132,-2,0
166,175,84,132,-2,0
161,175,82,131,-2,-1
155,174,78,133,-4,2
150,173,78,132,0,-1
146,173,129,130,51,-2
146,173,126,129,-3,-1
144,174,131,129,5,0
144,174,82,130,-49,1
146,175,125,128,43,-2
152,175,92,127,-33,-1
155,176,136,126,44,-1
163,176,105,130,-31,4
166,177,111,127,6,-3
171,177,136,126,25,-1
175,177,133,122,-3,-4
175,178,127,119,-6,-3
174,177,138,115,11,-4
173,177,139,113,1,-2
173,177,136,114,-3,1
172,176,139,124,3,10
172,175,140,122,1,-2
172,174,140,122,0,0
172,173,141,118,1,-4
173,172,128,117,-13,-1
171,172,128,110,0,-7
172,173,126,114,-2,4
171,173,125,116,-1,2
172,171,123,122,-2,6
173,171,121,114,-2,-8
172,173,120,107,-1,-7
174,175,118,105,-2,-2
172,173,117,108,-1,3
174,176,114,118,-3,10
173,176,113,120,-1,2
174,174,111,119,-2,-1
174,174,110,114,-1,-5
176,175,107,126,-3,12
177,174,106,126,-1,0
177,175,104,122,-2,-4
178,175,102,126,-2,4
178,176,101,127,-1,1
178,175,100,129,-1,2
178,173,99,134,-1,5
178,172,99,130,0,-4
178,172,97,133,-2,3
178,171,96,131,-1,-2
177,171,95,135,-1,4
177,171,93,134,-2,-1
176,171,93,132,0,-2
176,168,93,139,0,7
176,169,91,137,-2,-2
175,167,90,136,-1,-1
175,169,89,135,-1,-1
174,169,87,135,-2,0
175,169,86,135,-1,0
173,168,84,136,-2,1
171,170,82,134,-2,-2
167,172,132,132,50,-2
164,172,76,131,-56,-1
156,173,73,130,-3,-1
150,172,71,130,-2,0
146,172,135,130,64,0
144,171,132,130,-3,0
