Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
57,66,81,60,0,0,77,54,TO,FF
93,68,79,57,-2,-3,77,54,TO,FF
77,110,75,52,-4,-5,77,54,TO,FF
100,123,74,47,-1,-5,77,54,TO,FF
62,67,72,42,-2,-5,76,41,TO,FF
85,64,80,37,8,-5,76,41,TO,FF
69,24,82,41,2,4,76,41,TO,FF
59,96,73,45,-9,4,76,41,TO,FF
53,96,76,55,3,10,81,43,TO,FF
60,133,83,46,7,-9,81,43,TO,FF
60,140,79,40,-4,-6,81,43,TO,FF
72,158,86,34,7,-6,81,43,TO,FF
68,144,89,26,3,-8,94,29,FF,TO
83,131,92,26,3,0,94,29,FF,TO
85,131,95,32,3,6,94,29,FF,TO
85,131,102,35,7,3,94,29,FF,TO
85,133,105,42,3,7,114,50,FF,FF
77,129,112,49,7,7,114,50,FF,FF
70,118,117,51,5,2,114,50,FF,FF
63,93,125,60,8,9,114,50,FF,FF
65,81,122,51,-3,-9,113,49,FF,FF
60,70,118,46,-4,-5,113,49,FF,FF
174,75,109,47,-9,1,113,49,FF,FF
174,78,105,52,-4,5,113,49,FF,FF
174,120,102,55,-3,3,110,64,FF,FF
176,53,110,64,8,9,110,64,FF,FF
176,43,112,67,2,3,110,64,FF,FF
177,44,116,72,4,5,110,64,FF,FF
177,178,124,80,8,8,119,91,FF,FF
176,178,121,88,-3,8,119,91,FF,FF
175,178,117,96,-4,8,119,91,FF,FF
175,177,117,103,0,7,119,91,FF,FF
177,175,120,106,3,3,120,101,FF,FF
176,175,126,105,6,-1,120,101,FF,FF
175,175,116,99,-10,-6,120,101,FF,FF
175,176,119,94,3,-5,120,101,FF,FF
176,176,113,90,-6,-4,106,88,FF,FF
46,175,110,87,-3,-3,106,88,FF,FF
175,176,104,84,-6,-3,106,88,FF,FF
3,149,98,94,-6,10,106,88,FF,FF
2,146,89,97,-9,3,89,104,FF,FF
170,148,85,102,-4,5,89,104,FF,FF
172,135,90,112,5,10,89,104,FF,FF
173,138,92,107,2,-5,89,104,FF,FF
173,145,96,103,4,-4,104,110,FF,FF
174,158,100,107,4,4,104,110,FF,FF
172,167,108,113,8,6,104,110,FF,FF
172,179,113,118,5,5,104,110,FF,FF
170,166,116,124,3,6,121,130,FF,HS
170,168,120,128,4,4,121,130,FF,HS
163,176,127,131,7,3,121,130,FF,HS
168,175,124,137,-3,6,121,130,FF,HS
168,172,114,136,-10,-1,106,133,FF,HS
165,167,109,138,-5,2,106,133,FF,HS
157,166,104,132,-5,-6,106,133,FF,HS
147,167,98,127,-6,-5,106,133,FF,HS
141,173,92,123,-6,-4,82,117,TO,FF
138,173,87,119,-5,-4,82,117,TO,FF
136,175,81,115,-6,-4,82,117,TO,FF
137,174,71,111,-10,-4,82,117,TO,FF
144,172,74,107,3,-4,81,101,TO,FF
141,171,78,104,4,-3,81,101,TO,FF
144,171,84,98,6,-6,81,101,TO,FF
150,169,89,98,5,0,81,101,TO,FF
161,169,94,97,5,-1,101,94,FF,FF
172,168,99,95,5,-2,101,94,FF,FF
175,168,104,93,5,-2,101,94,FF,FF
173,168,108,91,4,-2,101,94,FF,FF
177,174,112,87,4,-4,119,77,FF,FF
177,164,117,81,5,-6,119,77,FF,FF
173,165,120,73,3,-8,119,77,FF,FF
165,169,128,69,8,-4,119,77,FF,FF
162,165,127,63,-1,-6,130,61,HS,FF
165,140,132,59,5,-4,130,61,HS,FF
169,137,132,60,0,1,130,61,HS,FF
171,135,132,63,0,3,130,61,HS,FF
173,135,131,68,-1,5,131,73,HS,FF
174,136,130,71,-1,3,131,73,HS,FF
175,139,128,75,-2,4,131,73,HS,FF
173,147,137,78,9,3,131,73,HS,FF
171,152,136,83,-1,5,131,90,HS,FF
171,163,132,88,-4,5,131,90,HS,FF
171,175,131,93,-1,5,131,90,HS,FF
170,173,125,99,-6,6,131,90,HS,FF
171,167,121,104,-4,5,119,111,FF,FF
169,172,116,109,-5,5,119,111,FF,FF
