Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
57,66,81,60,0,0
93,68,79,18,-2,-42
77,110,27,10,-52,-8
100,123,100,20,73,10
62,67,72,12,-28,-8
85,64,80,15,8,3
69,24,82,93,2,78
59,96,47,58,-35,-35
53,96,87,55,40,-3
60,133,106,21,19,-34
60,140,79,25,-27,4
72,158,86,17,7,-8
68,144,134,26,48,9
83,131,92,26,-42,0
85,131,104,51,12,25
85,131,125,87,21,36
85,133,117,124,-8,37
77,129,136,73,19,-51
70,118,134,24,-2,-49
63,93,152,60,18,36
65,81,84,26,-68,-34
60,70,83,34,-1,8
174,75,109,47,26,13
174,78,95,67,-14,20
174,120,94,65,-1,-2
176,53,110,91,16,26
176,43,112,112,2,21
177,44,129,121,17,9
177,178,124,155,-5,34
176,178,121,146,-3,-9
175,178,117,153,-4,7
175,177,117,136,0,-17
177,175,132,82,15,-54
176,175,126,77,-6,-5
175,175,116,82,-10,5
175,176,119,80,3,-2
176,176,113,78,-6,-2
46,175,65,87,-48,9
175,176,114,76,49,-11
3,149,19,94,-95,18
2,146,14,107,-5,13
170,148,101,119,87,12
172,135,138,112,37,-7
173,138,135,107,-3,-5
173,145,131,94,-4,-13
174,158,132,107,1,13
172,167,91,133,-41,26
172,179,128,135,37,2
170,166,126,143,-2,8
170,168,133,143,7,0
163,176,127,142,-6,-1
168,175,124,137,-3,-5
168,172,85,136,-39,-1
165,167,49,138,-36,2
157,166,68,114,19,-24
147,167,64,112,-4,-2
141,173,63,111,-1,-1
138,173,63,108,0,-3
136,175,65,104,2,-4
137,174,71,101,6,-3
144,172,121,98,50,-3
141,171,116,96,-5,-2
144,171,135,98,19,2
150,169,121,98,-14,0
161,169,123,97,2,-1
172,168,129,95,6,-2
175,168,137,93,8,-2
173,168,138,91,1,-2
177,174,138,41,0,-50
177,164,135,19,-3,-22
173,165,130,9,-5,-10
165,169,128,83,-2,74
162,165,127,84,-1,1
165,140,132,59,5,-25
169,137,132,60,0,1
171,135,132,63,0,3
173,135,131,68,-1,5
174,136,130,121,-1,53
175,139,128,119,-2,-2
173,147,137,90,9,-29
171,152,136,127,-1,37
171,163,132,126,-4,-1
171,175,131,131,-1,5
170,173,125,136,-6,5
171,167,121,134,-4,-2
169,172,116,135,-5,1
167,176,122,134,6,-1
166,176,120,133,-2,-1
163,168,68,132,-52,-1
157,160,65,131,-3,-1
151,160,63,133,-2,2
143,162,60,133,-3,0
141,165,62,136,2,3
141,169,65,136,3,0
139,169,131,136,66,0
143,170,113,135,-18,-1
147,170,110,135,-3,0
154,172,115,97,5,-38
163,171,112,95,-3,-2
173,172,118,97,6,2
176,171,120,94,2,-3
171,159,126,80,6,-14
171,156,128,79,2,-1
175,140,125,70,-3,-9
176,121,124,60,-1,-10
178,116,128,57,4,-3
175,126,130,62,2,5
173,140,130,69,0,7
175,130,134,59,4,-10
179,135,136,64,2,5
177,135,136,67,0,3
177,135,110,72,-26,5
177,135,135,77,25,5
176,139,134,130,-1,53
177,145,134,129,0,-1
177,153,134,100,0,-29
178,163,132,111,-2,11
177,172,131,119,-1,8
176,175,128,122,-3,3
174,177,125,123,-3,1
