Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.1,109.79,3.6,1.12,112.37,3.69,,33.6,35.9
1.13,113.14,3.71,1.14,113.79,3.73,,45.7,55.9
1.18,118.3,3.88,1.21,120.83,3.96,,45.8,48.9
1.12,112.07,3.68,1.13,112.96,3.71,,45.8,50.4
1.1,110.48,3.62,1.12,112.14,3.68,,36,47.6
1,100.17,3.29,1.03,102.68,3.37,,40.3,40.6
1.06,105.88,3.47,1.08,107.79,3.54,,35.2,46.5
1.11,111.41,3.66,1.15,115.27,3.78,,41.5,44.6
1.03,103.39,3.39,1.07,107.33,3.52,,44.8,45.7
1.08,108.09,3.55,1.11,110.98,3.64,,41.2,46.4
1.22,122.47,4.02,1.26,125.53,4.12,,40.4,58.8
1.22,122.3,4.01,1.27,126.68,4.16,,39.1,60.3
1.26,126.41,4.15,1.3,129.86,4.26,,39.7,63.7
1.24,124.07,4.07,1.27,127.04,4.17,,38.5,58.5
1.22,122.17,4.01,1.25,125.15,4.11,,39.8,59
1.23,123.46,4.05,1.27,127.47,4.18,,46.4,61.8
1.2,120.2,3.94,1.23,123.5,4.05,,37.2,57.3
1.18,118.44,3.89,1.22,121.65,3.99,,36.7,57
1.21,121.11,3.97,1.24,124.48,4.08,,34,59.2
1.22,122.05,4,1.26,126.36,4.15,,37.5,61.2
1.22,121.58,3.99,1.25,124.85,4.1,,36.2,57.6
1.22,122.1,4.01,1.26,125.72,4.12,,44.9,58.4
1.21,120.96,3.97,1.25,125.07,4.1,,40.9,58
1.23,122.89,4.03,1.26,126.36,4.15,,42,59.4
1.24,124.4,4.08,1.28,127.71,4.19,,42.7,59.7
1.28,127.72,4.19,1.29,129.2,4.24,,48.2,61.4
1.25,124.8,4.09,1.25,125.14,4.11,,38.9,61.7
1.21,120.54,3.95,1.23,123.33,4.05,,47.5,62.4
1.25,125.41,4.11,1.28,128,4.2,,41.5,62.6
1.28,128.25,4.21,1.28,128.34,4.21,,38.2,63
1.22,121.96,4,1.23,123.17,4.04,,39.2,62.6
1.22,122.49,4.02,1.27,126.9,4.16,,38,62.5
1.1,110.4,3.62,1.15,114.99,3.77,,42,62.6
1.09,108.83,3.57,1.14,114,3.74,,42.1,62.3
1.18,117.55,3.86,1.19,118.9,3.9,,41.8,61.8
1.18,117.93,3.87,1.21,121.06,3.97,,38.6,62
1.21,121.26,3.98,1.23,123,4.04,,41.2,61.8
1.16,116.11,3.81,1.17,117.18,3.84,,41.8,63.7
1.2,119.72,3.93,1.22,121.89,4,,40.8,61.8
2.51,251.02,8.24,2.38,238.41,7.82,,41.1,59
2.23,223.43,7.33,2.06,205.93,6.76,,41.1,67.8
1.47,146.6,4.81,1.45,145.21,4.76,,50.8,69.4
1.47,146.99,4.82,1.46,145.81,4.78,,51.3,69.9
1.48,147.74,4.85,1.47,146.78,4.82,,50.5,70.3
1.48,148.12,4.86,1.47,147.26,4.83,,50.7,71
1.48,147.81,4.85,1.47,147.07,4.83,,51,71.7
1.46,146.34,4.8,1.46,145.71,4.78,,51.9,69.6
1.48,147.89,4.85,1.48,147.76,4.85,,51.5,72.2
1.48,148.15,4.86,1.48,147.92,4.85,,53,71.6
1.47,147.45,4.84,1.48,147.69,4.85,,52.5,71.6
1.49,149.23,4.9,1.49,148.79,4.88,,51.2,72.6
1.51,151.27,4.96,1.52,151.53,4.97,,51,75.6
1.54,154.09,5.06,1.54,154.41,5.07,,52,78.2
1.55,154.92,5.08,1.55,155.25,5.09,,51.4,79.4
1.52,151.96,4.99,1.51,151.31,4.96,,51.9,75.1
1.52,152.34,5,1.51,151.37,4.97,,52,74.6
1.52,151.99,4.99,1.51,150.78,4.95,,52.4,74.7
1.58,157.77,5.18,1.57,156.76,5.14,,53,80.5
1.55,155.45,5.1,1.54,154.11,5.06,,51.5,77.9
1.57,156.95,5.15,1.55,155.48,5.1,,51.7,79
1.55,155.08,5.09,1.53,153.36,5.03,,51.3,76.8
1.56,155.62,5.11,1.54,153.51,5.04,,52.1,77.2
1.54,153.7,5.04,1.51,150.93,4.95,,51.4,74.7
1.53,153.46,5.03,1.51,151.01,4.95,,51.1,74.3
1.53,153.02,5.02,1.5,150.14,4.93,,51.3,73.7
1.53,152.59,5.01,1.5,149.92,4.92,,51.2,73
1.52,152.31,5,1.5,149.7,4.91,,50.3,72.7
1.51,151.12,4.96,1.48,148.05,4.86,,51.4,70.9
1.5,150.29,4.93,1.48,147.84,4.85,,50.6,71
1.5,150.36,4.93,1.48,147.95,4.85,,50.7,71.3
1.51,150.59,4.94,1.48,148.35,4.87,,50.1,71.3
1.49,149.28,4.9,1.48,147.51,4.84,,49.5,71
1.49,148.58,4.87,1.47,146.64,4.81,,49.2,70.3
1.48,148.19,4.86,1.46,146.47,4.81,,49.9,69.8
1.47,147.41,4.84,1.46,145.94,4.79,,49.8,69.4
1.48,147.51,4.84,1.46,146.35,4.8,,48.4,69.7
1.48,147.54,4.84,1.47,146.52,4.81,,49.2,70
1.48,148.34,4.87,1.48,147.59,4.84,,48.7,70.9
1.49,148.74,4.88,1.48,148.16,4.86,,48.9,71.6
1.52,151.58,4.97,1.51,151.47,4.97,,48.3,74.7
1.51,151.24,4.96,1.51,151.27,4.96,,48.2,74.8
1.52,151.76,4.98,1.52,151.78,4.98,,48.4,74.7
1.51,151.27,4.96,1.51,151.46,4.97,,47.6,74.6
1.52,151.66,4.98,1.52,151.86,4.98,,47.8,75
1.52,152.22,4.99,1.53,152.88,5.02,,50.5,75.6
1.54,153.62,5.04,1.54,154.32,5.06,,50.2,77.1
1.55,154.51,5.07,1.55,155.1,5.09,,50.7,78.1
1.57,156.89,5.15,1.58,157.51,5.17,,51.4,80.2
1.57,156.59,5.14,1.57,157.37,5.16,,51.5,80.7
1.53,153.05,5.02,1.53,153.43,5.03,,52,76.4
1.52,151.91,4.98,1.52,151.63,4.97,,51.5,74.6
1.52,151.87,4.98,1.51,151.18,4.96,,51,74.2
1.53,153.08,5.02,1.52,152.14,4.99,,50.7,74.8
1.54,153.5,5.04,1.52,151.98,4.99,,51.2,74.8
1.54,153.8,5.05,1.52,151.85,4.98,,50.9,74.9
1.55,155.38,5.1,1.53,153.3,5.03,,50.7,77.2
1.54,154.12,5.06,1.52,152.03,4.99,,50.8,76.6
1.52,152.26,5,1.5,150.02,4.92,,50.9,74.9
1.52,152.33,5,1.5,149.92,4.92,,51.1,75.2
1.52,151.59,4.97,1.49,149.44,4.9,,51.3,74.7
1.51,151.38,4.97,1.49,149.44,4.9,,51.3,74
1.5,149.95,4.92,1.48,148.04,4.86,,51.5,72.6
1.5,150.28,4.93,1.48,148.49,4.87,,51.3,72.7
1.5,150.32,4.93,1.49,148.56,4.87,,51.2,72.5
1.52,151.95,4.99,1.51,150.52,4.94,,51.1,74.5
1.53,153.06,5.02,1.52,151.87,4.98,,51.2,75.5
1.51,150.53,4.94,1.49,149.2,4.89,,50.9,73.1
1.49,149.28,4.9,1.47,147.45,4.84,,50.3,71.8
1.48,148.49,4.87,1.47,146.54,4.81,,50.5,71.1
1.47,147.5,4.84,1.46,145.74,4.78,,50.4,70.6
1.47,146.81,4.82,1.45,145.34,4.77,,51,70.5
1.46,146.34,4.8,1.45,144.96,4.76,,51.5,70.8
1.46,146.16,4.8,1.45,144.83,4.75,,51.1,71
1.45,144.92,4.75,1.44,143.74,4.72,,51.2,70.8
1.44,144.09,4.73,1.43,142.97,4.69,,51.3,70.7
1.43,143.23,4.7,1.42,142.18,4.66,,51.6,70.2
1.42,141.76,4.65,1.41,140.9,4.62,,51.5,69.6
1.41,140.86,4.62,1.4,140.14,4.6,,51.5,69.2
1.39,139.33,4.57,1.39,138.67,4.55,,51,68.9
1.4,139.53,4.58,1.39,138.99,4.56,,50.5,69.1
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
