Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
131,175,142,127,0,0
126,174,148,127,6,0
118,172,157,141,9,14
125,175,147,133,-10,-8
129,175,147,140,0,7
128,173,146,128,-1,-12
134,168,141,123,-5,-5
133,174,142,131,1,8
151,172,130,133,-12,2
164,173,120,133,-10,0
170,171,111,128,-9,-5
164,174,129,128,18,0
144,177,127,130,-2,2
146,175,120,103,-7,-27
148,171,123,104,3,1
158,173,133,100,10,-4
169,171,131,95,-2,-5
177,168,138,118,7,23
173,171,143,88,5,-30
176,166,142,83,-1,-5
177,167,141,80,-1,-3
172,168,133,78,-8,-2
168,147,136,70,3,-8
171,145,118,64,-18,-6
172,138,114,62,-4,-2
172,138,113,64,-1,2
169,138,139,132,26,68
169,138,103,132,-36,0
173,144,132,121,29,-11
176,148,113,118,-19,-3
174,156,132,133,19,15
171,166,132,124,0,-9
173,173,94,127,-38,3
174,176,93,134,-1,7
171,174,88,137,-5,3
170,175,83,140,-5,3
170,179,133,133,50,-7
167,173,29,131,-104,-2
157,170,37,133,8,2
152,172,39,134,2,1
144,172,43,136,4,2
141,176,63,110,20,-26
142,172,132,108,69,-2
142,174,131,105,-1,-3
147,176,121,101,-10,-4
151,175,124,101,3,0
153,172,122,99,-2,-2
159,172,126,97,4,-2
168,171,119,93,-7,-4
175,170,126,90,7,-3
178,170,129,132,3,42
177,167,131,122,2,-10
178,165,133,76,2,-46
171,162,131,70,-2,-6
166,153,133,134,2,64
166,148,136,61,3,-73
169,138,111,58,-25,-3
167,136,107,61,-4,3
166,136,139,135,32,74
163,138,137,131,-2,-4
165,143,134,138,-3,7
170,150,96,130,-38,-8
174,155,97,123,1,-7
175,164,95,122,-2,-1
159,167,94,117,-1,-5
153,174,102,124,8,7
150,177,83,123,-19,-1
155,178,84,130,1,7
162,177,91,128,7,-2
147,176,111,127,20,-1
151,170,65,122,-46,-5
156,171,65,120,0,-2
147,178,61,120,-4,0
136,176,60,119,-1,-1
135,173,62,116,2,-3
135,170,64,113,2,-3
134,166,125,109,61,-4
134,164,68,102,-57,-7
137,167,74,102,6,0
140,166,70,97,-4,-5
146,170,81,98,11,1
152,170,90,98,9,0
146,170,81,97,-9,-1
146,170,79,96,-2,-1
170,169,13,97,-66,1
172,170,13,97,0,0
173,169,12,98,-1,1
176,169,12,98,0,0
176,175,13,12,1,-86
175,175,14,10,1,-2
174,175,13,8,-1,-2
173,177,13,7,0,-1
175,177,12,5,-1,-2
10,163,17,33,5,28
8,159,16,32,-1,-1
9,157,16,31,0,-1
8,156,16,30,0,-1
7,155,16,29,0,-1
7,154,15,28,-1,-1
7,104,15,14,0,-14
7,97,15,16,0,2
7,91,15,16,0,0
8,86,15,19,0,3
8,81,15,21,0,2
8,79,15,22,0,1
8,76,15,23,0,1
8,75,15,24,0,1
7,73,15,25,0,1
7,72,15,25,0,0
7,71,15,26,0,1
7,70,15,26,0,0
9,69,14,27,-1,1
9,69,14,27,0,0
8,67,15,27,1,0
8,64,15,28,0,1
8,63,14,28,-1,0
8,63,15,28,1,0
8,63,15,28,0,0
8,63,15,28,0,0
8,63,15,28,0,0
