Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
0.125036,-0.167319,4.13018,0.118118,-0.0980941,4.26326,-0.0199087,0.338772,4.48077,-0.0109859,0.636719,4.37797,0.134325,-0.203346,4.13994,0.138637,-0.139659,4.25449,0.128483,0.229567,4.30894,0.145987,0.633093,4.38966,0.0680574,0.640123,4.41984,0.0570713,0.931722,4.34546,0.0460852,1.2164,4.25988,0.0387403,1.35513,4.20818,-0.129863,1.10217,4.27029,0.216219,1.09419,4.29373,-0.141008,0.627199,4.15035,0.283272,0.63561,4.45626,-0.170588,0.838908,4.24574,0.277334,0.857841,4.40978,0.346967,0.492313,0.476177,0.157449,0.412354,0.388749,0.346082,0.156973
0.135407,-0.179661,4.04539,0.126696,-0.110807,4.17761,-0.0145981,0.309932,4.45651,-0.00906365,0.643546,4.35116,0.138491,-0.216359,4.04108,0.111565,-0.166809,4.16,0.135721,0.205021,4.27135,0.147917,0.639764,4.35723,0.0699979,0.646908,4.38981,0.0565594,0.93049,4.31804,0.0431773,1.20744,4.23294,0.0396695,1.34432,4.18025,-0.127076,1.09869,4.23242,0.208795,1.08931,4.26139,-0.143767,0.6114,4.10365,0.280529,0.617126,4.4414,-0.164868,0.826334,4.20617,0.274338,0.841772,4.38569,0.337249,0.484954,0.46366,0.157144,0.433489,0.404447,0.335871,0.156981
0.11327,-0.128331,4.00583,0.106439,-0.0588215,4.1369,0.0146689,0.287182,4.43554,-0.0127231,0.602022,4.31517,0.120915,-0.199073,3.99682,0.120416,-0.132054,4.10669,0.137811,0.21669,4.23613,0.142065,0.598327,4.32295,0.0652104,0.605163,4.35497,0.0568015,0.900038,4.27384,0.0483527,1.18794,4.18153,0.0392891,1.32309,4.12965,-0.12167,1.07888,4.18856,0.212181,1.07067,4.21149,-0.14231,0.599522,4.04358,0.273169,0.599706,4.39142,-0.167905,0.810473,4.15577,0.273921,0.823977,4.33154,0.334738,0.505266,0.490353,0.155028,0.427752,0.388381,0.333851,0.154788
0.108396,-0.152146,3.96689,0.0984064,-0.0838518,4.09924,-0.0294588,0.329692,4.35904,-0.00365311,0.618079,4.25962,0.118514,-0.206146,3.97009,0.1209,-0.146215,4.08648,0.133294,0.211933,4.18825,0.149907,0.616213,4.2713,0.0737389,0.622288,4.301,0.0579047,0.900468,4.23427,0.043753,1.17557,4.15367,0.0414743,1.31101,4.09901,-0.121452,1.06221,4.15344,0.211515,1.05934,4.18424,-0.140974,0.590631,4.02221,0.284974,0.586751,4.34879,-0.165536,0.800995,4.13403,0.274323,0.813007,4.29901,0.334401,0.471601,0.455776,0.154015,0.42488,0.403847,0.332967,0.15356
0.0862527,-0.217314,3.93461,0.0820358,-0.148432,4.06652,-0.0159169,0.275399,4.32742,-0.00293271,0.614463,4.21835,0.112494,-0.220778,3.95756,0.118795,-0.146387,4.06045,0.126506,0.215605,4.15484,0.150213,0.608051,4.22944,0.0742577,0.61638,4.25918,0.0606688,0.890854,4.1842,0.0470544,1.15925,4.10242,0.0447399,1.2961,4.04769,-0.122919,1.05481,4.11364,0.213917,1.03906,4.12857,-0.133984,0.578639,3.97092,0.277876,0.567715,4.29845,-0.165443,0.788811,4.08094,0.270481,0.792985,4.245,0.337535,0.468255,0.447218,0.153681,0.425275,0.40577,0.336837,0.153146
0.0976086,-0.228322,3.92255,0.0880046,-0.160507,4.05451,-0.0170364,0.267806,4.30144,-0.00513215,0.605551,4.17916,0.110451,-0.246373,3.94291,0.115268,-0.178026,4.05159,0.125679,0.190988,4.09285,0.147582,0.597517,4.18407,0.0718253,0.606584,4.21669,0.0628055,0.884806,4.1511,0.0533361,1.15532,4.0708,0.0462423,1.29437,4.02232,-0.113092,1.04822,4.06669,0.215298,1.0336,4.09731,-0.135682,0.574367,3.95701,0.278451,0.554835,4.25359,-0.168732,0.786932,4.0609,0.268282,0.781528,4.20628,0.330138,0.469314,0.44976,0.153004,0.416462,0.407295,0.32839,0.152714
0.0995742,-0.249055,3.89895,0.0946531,-0.181101,4.03137,-0.00994986,0.252742,4.23738,-0.00441729,0.590301,4.12764,0.10706,-0.25983,3.92899,0.122297,-0.192058,4.03711,0.124114,0.175922,4.04666,0.147794,0.581166,4.13543,0.0722988,0.590707,4.16662,0.0610307,0.87557,4.09782,0.0497561,1.15355,4.01811,0.0500409,1.29358,3.96498,-0.111442,1.04905,4.0315,0.219347,1.02941,4.04879,-0.139174,0.556154,3.92102,0.279415,0.548781,4.19401,-0.1646,0.776588,4.00851,0.268553,0.775874,4.14718,0.331822,0.480776,0.462113,0.152684,0.416372,0.404642,0.330789,0.152211
0.101457,-0.260108,3.88738,0.0942489,-0.192847,4.01975,-0.00869349,0.179948,4.2062,-0.00442031,0.584506,4.07497,0.106153,-0.265494,3.93032,0.123868,-0.186051,4.02441,0.122125,0.177467,4.03963,0.147619,0.577321,4.08275,0.0722176,0.585913,4.11397,0.0618064,0.872833,4.04707,0.051337,1.15277,3.97039,0.0479005,1.29257,3.92275,-0.117511,1.04146,3.97595,0.218692,1.0256,3.99984,-0.140693,0.567907,3.91969,0.27989,0.547898,4.13287,-0.167445,0.796945,3.96731,0.269319,0.775955,4.09641,0.337424,0.481043,0.461386,0.152408,0.387569,0.400633,0.336203,0.15204
0.0991903,-0.260074,3.88486,0.0966366,-0.193578,4.01765,0.00568292,0.171113,4.11263,0.00135248,0.566267,4.03769,0.106095,-0.274147,3.93609,0.123652,-0.189114,4.02115,0.115572,0.179065,4.0199,0.154138,0.560138,4.0394,0.0784155,0.5681,4.07388,0.0639648,0.865085,4.01287,0.0502549,1.15294,3.93827,0.0503558,1.28925,3.8811,-0.118494,1.04406,3.94236,0.216134,1.03366,3.95076,-0.142585,0.565684,3.89296,0.286543,0.537722,4.0718,-0.164988,0.795111,3.93996,0.269587,0.76808,4.05191,0.334896,0.501732,0.485722,0.152918,0.382989,0.400226,0.334629,0.152786
0.0986909,-0.259122,3.88086,0.0955496,-0.192992,4.01343,0.00973972,0.17868,4.04036,-0.00984214,0.575834,3.98634,0.106161,-0.275479,3.93708,0.123527,-0.188645,4.01829,0.110548,0.176916,4.00503,0.139948,0.58288,3.98002,0.0656277,0.584481,4.01841,0.0585092,0.872405,3.95834,0.0513288,1.15313,3.88737,0.0495472,1.29379,3.84073,-0.118935,1.0493,3.89908,0.21694,1.03113,3.91018,-0.147663,0.572969,3.87694,0.285575,0.542527,4.00873,-0.162405,0.804578,3.90233,0.27086,0.773182,3.99691,0.336549,0.493645,0.460142,0.150089,0.37255,0.403631,0.335875,0.14979
