Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.4,139.92,4.59,1.38,137.98,4.53,,49.5,65.8
1.41,140.65,4.61,1.39,139.12,4.56,,50.2,66.5
1.41,140.83,4.62,1.39,139.35,4.57,,50.3,66.7
1.4,140.25,4.6,1.39,139.07,4.56,,49.8,66.8
1.4,139.62,4.58,1.39,138.82,4.55,,50.1,66.3
1.4,139.83,4.59,1.39,139.23,4.57,,50.1,67
1.4,140.04,4.59,1.39,139.49,4.58,,50.4,66
1.41,140.68,4.62,1.4,140.14,4.6,,50.4,66.1
1.4,140.38,4.61,1.4,140.24,4.6,,49.5,67
1.42,141.52,4.64,1.41,141.13,4.63,,48.8,67.9
1.43,142.65,4.68,1.42,142.19,4.67,,48.6,68.6
1.42,141.6,4.65,1.41,141.37,4.64,,47.4,68.1
1.42,141.86,4.65,1.41,141.48,4.64,,48.3,68
1.43,142.68,4.68,1.42,142.4,4.67,,47.5,68.9
1.44,143.55,4.71,1.43,143.28,4.7,,47.8,69.7
1.44,143.91,4.72,1.44,144.03,4.73,,48,70.2
1.45,145.25,4.77,1.45,145.26,4.77,,48,71.2
1.46,146.1,4.79,1.47,146.77,4.82,,48.2,72.7
1.48,147.56,4.84,1.48,147.73,4.85,,49.2,73.2
1.49,148.74,4.88,1.48,148.24,4.86,,49,73.6
1.49,148.67,4.88,1.48,147.85,4.85,,48.8,73.1
1.49,148.58,4.87,1.47,147.3,4.83,,49.1,72.9
1.48,147.57,4.84,1.46,145.98,4.79,,49,71.8
1.48,148.43,4.87,1.47,146.56,4.81,,48.7,72.3
1.49,149.08,4.89,1.47,146.96,4.82,,48.8,72.6
1.49,148.82,4.88,1.47,147,4.82,,48.5,72.8
1.49,148.77,4.88,1.47,146.68,4.81,,48.9,72.6
1.47,146.72,4.81,1.45,144.82,4.75,,48.7,70.3
1.45,144.75,4.75,1.43,142.86,4.69,,48.5,68.6
1.45,145.42,4.77,1.44,143.53,4.71,,48.2,68.9
1.42,141.71,4.65,1.4,140.08,4.6,,48.4,65.1
1.42,141.77,4.65,1.4,140.23,4.6,,48.9,65.4
1.43,143.11,4.7,1.41,141.15,4.63,,48.4,65.9
1.42,141.73,4.65,1.4,139.76,4.59,,48.8,64.6
1.42,142.42,4.67,1.4,140.29,4.6,,48.5,65.3
1.42,142.1,4.66,1.4,140.42,4.61,,49.2,65.3
1.41,141.46,4.64,1.4,139.94,4.59,,48.8,64.6
1.41,140.91,4.62,1.4,139.72,4.58,,49,64.3
1.4,140.2,4.6,1.39,139.1,4.56,,48.4,64.2
1.41,140.95,4.62,1.4,139.88,4.59,,48.7,64.8
1.41,140.75,4.62,1.4,139.9,4.59,,48.8,65.4
1.41,141.25,4.63,1.41,140.59,4.61,,48.6,65.9
1.42,142.2,4.67,1.42,141.83,4.65,,48.6,67
1.43,142.7,4.68,1.43,142.69,4.68,,48.4,67.8
1.43,143.36,4.7,1.44,143.6,4.71,,48.4,68.6
1.43,143.29,4.7,1.44,143.71,4.71,,48.8,68.6
1.44,144.06,4.73,1.44,144.44,4.74,,48.2,69.7
