Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
176,145,136,142,0,0,132,137,HS,HS
174,141,131,139,-5,-3,132,137,HS,HS
176,158,129,136,-2,-3,132,137,HS,HS
178,159,133,132,4,-4,132,137,HS,HS
173,148,132,136,-1,4,128,130,HS,HS
173,159,129,133,-3,-3,128,130,HS,HS
176,135,127,124,-2,-9,128,130,HS,HS
175,137,125,128,-2,4,128,130,HS,HS
179,149,126,122,1,-6,122,119,HS,FF
179,145,124,113,-2,-9,122,119,HS,FF
178,155,119,117,-5,4,122,119,HS,FF
176,156,119,125,0,8,122,119,HS,FF
174,169,115,128,-4,3,110,129,FF,HS
174,178,112,128,-3,0,110,129,FF,HS
173,175,108,130,-4,2,110,129,FF,HS
173,172,106,130,-2,0,110,129,FF,HS
169,177,100,130,-6,0,103,124,FF,FF
170,174,97,121,-3,-9,103,124,FF,FF
167,174,103,124,6,3,103,124,FF,FF
159,174,113,121,10,-3,103,124,FF,FF
150,171,117,120,4,-1,110,119,FF,FF
142,174,113,120,-4,0,110,119,FF,FF
136,174,108,118,-5,-2,110,119,FF,FF
136,177,103,118,-5,0,110,119,FF,FF
134,174,98,118,-5,0,105,118,FF,FF
145,175,103,117,5,-1,105,118,FF,FF
146,176,108,117,5,0,105,118,FF,FF
149,177,113,122,5,5,105,118,FF,FF
165,174,117,119,4,-3,122,112,HS,FF
166,173,119,114,2,-5,122,112,HS,FF
176,175,124,111,5,-3,122,112,HS,FF
176,173,128,107,4,-4,122,112,HS,FF
177,175,134,107,6,0,130,108,HS,FF
175,165,129,104,-5,-3,130,108,HS,FF
171,171,129,107,0,3,130,108,HS,FF
175,143,130,116,1,9,130,108,HS,FF
176,149,129,112,-1,-4,128,103,HS,FF
177,140,129,107,0,-5,128,103,HS,FF
176,134,128,101,-1,-6,128,103,HS,FF
175,130,126,95,-2,-6,128,103,HS,FF
175,134,124,92,-2,-3,127,99,HS,FF
176,143,132,97,8,5,127,99,HS,FF
179,142,130,101,-2,4,127,99,HS,FF
178,149,124,106,-6,5,127,99,HS,FF
177,155,125,113,1,7,120,121,FF,FF
175,165,123,121,-2,8,120,121,FF,FF
173,172,118,124,-5,3,120,121,FF,FF
172,173,116,129,-2,5,120,121,FF,FF
175,168,112,129,-4,0,114,126,FF,FF
175,173,111,128,-1,-1,114,126,FF,FF
172,178,112,125,1,-3,114,126,FF,FF
172,175,122,123,10,-2,114,126,FF,FF
164,173,123,122,1,-1,115,119,FF,FF
156,172,119,119,-4,-3,115,119,FF,FF
148,170,113,118,-6,-1,115,119,FF,FF
141,173,107,119,-6,1,115,119,FF,FF
135,175,101,119,-6,0,96,118,FF,FF
135,175,95,118,-6,-1,96,118,FF,FF
139,177,91,118,-4,0,96,118,FF,FF
141,178,97,117,6,-1,96,118,FF,FF
146,178,103,114,6,-3,109,110,FF,FF
154,177,108,113,5,-1,109,110,FF,FF
167,158,112,109,4,-4,109,110,FF,FF
178,176,115,106,3,-3,109,110,FF,FF
175,177,109,106,-6,0,115,102,FF,FF
174,177,114,102,5,-4,115,102,FF,FF
177,175,117,98,3,-4,115,102,FF,FF
176,176,123,103,6,5,115,102,FF,FF
176,130,123,108,0,5,120,102,FF,FF
177,138,121,105,-2,-3,120,102,FF,FF
175,150,119,100,-2,-5,120,102,FF,FF
176,141,119,95,0,-5,120,102,FF,FF
177,134,119,90,0,-5,118,85,FF,TO
176,131,119,85,0,-5,118,85,FF,TO
177,137,118,81,-1,-4,118,85,FF,TO
176,136,118,84,0,3,118,85,FF,TO
178,142,115,92,-3,8,115,98,FF,FF
176,147,112,96,-3,4,115,98,FF,FF
169,158,115,101,3,5,115,98,FF,FF
171,167,119,104,4,3,115,98,FF,FF
170,178,121,108,2,4,118,108,FF,FF
152,172,115,111,-6,3,118,108,FF,FF
170,173,119,105,4,-6,118,108,FF,FF
171,175,119,108,0,3,118,108,FF,FF
172,176,116,111,-3,3,110,117,FF,FF
171,171,113,119,-3,8,110,117,FF,FF
163,164,107,119,-6,0,110,117,FF,FF
151,169,104,122,-3,3,110,117,FF,FF
141,168,99,122,-5,0,94,121,FF,FF
134,168,94,121,-5,-1,94,121,FF,FF
130,169,92,122,-2,1,94,121,FF,FF
130,170,94,122,2,0,94,121,FF,FF
135,170,98,128,4,6,104,126,FF,FF
137,172,102,128,4,0,104,126,FF,FF
142,173,106,124,4,-4,104,126,FF,FF
145,172,111,124,5,0,104,126,FF,FF
156,173,107,121,-4,-3,109,117,FF,FF
163,174,105,118,-2,-3,109,117,FF,FF
174,174,112,117,7,-1,109,117,FF,FF
175,172,114,114,2,-3,109,117,FF,FF
164,173,105,113,-9,-1,97,115,FF,FF
160,172,101,112,-4,-1,97,115,FF,FF
156,166,95,114,-6,2,97,115,FF,FF
149,160,88,122,-7,8,97,115,FF,FF
140,153,78,128,-10,6,69,122,TO,FF
134,144,69,125,-9,-3,69,122,TO,FF
168,133,65,121,-4,-4,69,122,TO,FF
173,135,66,115,1,-6,69,122,TO,FF
173,132,75,108,9,-7,82,102,FF,FF
173,173,81,104,6,-4,82,102,FF,FF
173,173,85,95,4,-9,82,102,FF,FF
173,173,88,104,3,9,82,102,FF,FF
173,173,97,104,9,0,96,103,FF,FF
173,173,97,105,0,1,96,103,FF,FF
173,173,97,103,0,-2,96,103,FF,FF
173,173,96,102,-1,-1,96,103,FF,FF
173,173,96,101,0,-1,95,99,FF,FF
173,173,95,99,-1,-2,95,99,FF,FF
173,173,95,98,0,-1,95,99,FF,FF
173,173,94,95,-1,-3,95,99,FF,FF
