Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
138,175,116,94,5,-1,109,92,FF,FF
142,174,110,93,-6,-1,109,92,FF,FF
150,174,102,91,-8,-2,109,92,FF,FF
155,173,110,90,8,-1,109,92,FF,FF
164,173,117,89,7,-1,122,102,FF,FF
171,174,122,99,5,10,122,102,FF,FF
170,175,124,107,2,8,122,102,FF,FF
169,175,126,113,2,6,122,102,FF,FF
165,175,131,117,5,4,133,124,HS,HS
163,179,134,126,3,9,133,124,HS,HS
159,177,139,125,5,-1,133,124,HS,HS
152,175,131,128,-8,3,133,124,HS,HS
156,170,125,124,-6,-4,118,114,FF,FF
153,162,120,118,-5,-6,118,114,FF,FF
158,154,116,111,-4,-7,118,114,FF,FF
157,147,112,104,-4,-7,118,114,FF,FF
163,151,103,100,-9,-4,102,94,FF,FF
163,159,101,96,-2,-4,102,94,FF,FF
166,151,102,94,1,-2,102,94,FF,FF
168,149,102,88,0,-6,102,94,FF,FF
169,157,101,98,-1,10,98,97,FF,FF
170,157,99,95,-2,-3,98,97,FF,FF
171,166,98,94,-1,-1,98,97,FF,FF
173,170,97,101,-1,7,98,97,FF,FF
174,173,96,106,-1,5,93,109,FF,FF
173,175,94,110,-2,4,93,109,FF,FF
176,174,93,111,-1,1,93,109,FF,FF
175,176,92,109,-1,-2,93,109,FF,FF
175,176,90,107,-2,-2,87,105,FF,FF
176,175,89,107,-1,0,87,105,FF,FF
173,174,87,105,-2,-2,87,105,FF,FF
170,172,83,102,-4,-3,87,105,FF,FF
162,171,79,101,-4,-1,73,98,TO,FF
154,172,74,99,-5,-2,73,98,TO,FF
145,173,72,98,-2,-1,73,98,TO,FF
139,173,70,97,-2,-1,73,98,TO,FF
135,175,73,96,3,-1,77,95,TO,FF
131,177,81,96,8,0,77,95,TO,FF
133,178,77,95,-4,-1,77,95,TO,FF
132,178,80,95,3,0,77,95,TO,FF
137,177,89,95,9,0,101,92,FF,FF
143,176,97,93,8,-2,101,92,FF,FF
150,177,105,91,8,-2,101,92,FF,FF
158,177,113,90,8,-1,101,92,FF,FF
166,176,121,88,8,-2,123,84,FF,FF
172,177,126,86,5,-2,123,84,FF,FF
171,174,124,85,-2,-1,123,84,FF,FF
166,178,121,80,-3,-5,123,84,FF,FF
164,175,119,77,-2,-3,113,72,FF,TO
157,176,112,75,-7,-2,113,72,FF,TO
160,170,112,71,0,-4,113,72,FF,TO
158,166,109,68,-3,-3,113,72,FF,TO
160,157,108,64,-1,-4,106,64,FF,TO
161,148,107,62,-1,-2,106,64,FF,TO
163,152,105,65,-2,3,106,64,FF,TO
166,149,106,66,1,1,106,64,FF,TO
172,152,107,70,1,4,106,78,FF,FF
176,154,107,75,0,5,106,78,FF,FF
179,162,107,82,0,7,106,78,FF,FF
177,162,106,86,-1,4,106,78,FF,FF
175,169,106,93,0,7,103,101,FF,FF
175,170,104,102,-2,9,103,101,FF,FF
176,175,102,102,-2,0,103,101,FF,FF
177,175,100,109,-2,7,103,101,FF,FF
177,175,98,104,-2,-5,98,102,FF,FF
175,174,94,104,-4,0,98,102,FF,FF
174,171,103,101,9,-3,98,102,FF,FF
174,170,99,100,-4,-1,98,102,FF,FF
171,170,96,99,-3,-1,93,95,FF,FF
165,168,92,96,-4,-3,93,95,FF,FF
159,168,88,95,-4,-1,93,95,FF,FF
151,169,97,93,9,-2,93,95,FF,FF
142,170,90,92,-7,-1,85,100,FF,FF
139,172,85,102,-5,10,85,100,FF,FF
136,175,82,108,-3,6,85,100,FF,FF
135,176,76,124,-6,16,85,100,FF,FF
