Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.51,150.65,4.94,1.47,147.41,4.84,,48.2,81.1
1.45,145.36,4.77,1.43,142.91,4.69,,46.1,79.4
1.48,147.92,4.85,1.45,144.79,4.75,,46.2,78.3
1.44,143.62,4.71,1.41,140.74,4.62,,49,72.8
1.41,140.57,4.61,1.37,137.22,4.5,,49.6,70.3
1.42,141.54,4.64,1.38,137.76,4.52,,43.3,67.8
1.44,143.69,4.71,1.41,140.75,4.62,,47,71.4
1.4,139.86,4.59,1.37,137.33,4.51,,47.7,70.5
1.4,140.25,4.6,1.38,137.57,4.51,,44.5,72.3
1.39,139.26,4.57,1.37,136.82,4.49,,44.5,69.1
1.41,141.16,4.63,1.39,139.15,4.57,,46.6,70.5
1.43,143.23,4.7,1.42,141.55,4.64,,48.1,73.7
1.43,143.27,4.7,1.42,141.99,4.66,,48.4,73.2
1.42,142.3,4.67,1.41,141.16,4.63,,48.7,72.8
1.43,143.17,4.7,1.42,142.1,4.66,,50.3,73.6
1.43,143.23,4.7,1.42,142.21,4.67,,48.1,73.4
1.44,144.25,4.73,1.43,143.08,4.69,,48.3,74.3
1.44,144.11,4.73,1.43,143.26,4.7,,44.9,74.3
1.44,143.78,4.72,1.43,143.21,4.7,,47.1,74.6
1.37,136.94,4.49,1.37,137.06,4.5,,47,68.4
1.44,143.94,4.72,1.43,143.39,4.7,,46.5,75.2
1.44,144.34,4.74,1.44,144.18,4.73,,46,75.7
1.45,145.43,4.77,1.45,145.21,4.76,,46.7,77.2
1.45,144.53,4.74,1.45,144.63,4.75,,47,76.4
1.44,144.11,4.73,1.44,143.75,4.72,,47,75.4
1.42,142.35,4.67,1.41,141.36,4.64,,47.4,72.9
1.44,143.64,4.71,1.42,142.28,4.67,,48.5,73.9
1.47,146.5,4.81,1.45,144.97,4.76,,49.1,76.8
1.47,147.36,4.83,1.46,145.84,4.78,,49.8,77.4
1.49,148.6,4.88,1.47,146.7,4.81,,48.8,78.5
1.51,150.62,4.94,1.48,148.47,4.87,,49.3,79.7
1.5,150.07,4.92,1.47,147.46,4.84,,48.2,79
1.48,148.12,4.86,1.45,145.33,4.77,,49,77.4
1.48,147.68,4.85,1.45,145.11,4.76,,48.9,77.1
1.47,147.42,4.84,1.45,145.04,4.76,,48.6,76.7
1.46,146.2,4.8,1.44,143.84,4.72,,48.4,75.6
1.45,144.96,4.76,1.43,142.65,4.68,,48.2,74.8
1.46,145.8,4.78,1.43,143.24,4.7,,50.2,75.2
1.45,144.65,4.75,1.42,142,4.66,,48.1,73.8
1.44,144.31,4.73,1.42,142.14,4.66,,50.1,73.6
1.45,145.11,4.76,1.43,142.99,4.69,,48.2,74.8
1.44,144.48,4.74,1.42,142.31,4.67,,49.4,73.6
1.44,143.77,4.72,1.42,141.73,4.65,,49.3,73.2
1.42,142.35,4.67,1.41,140.77,4.62,,47.9,72.3
1.42,141.93,4.66,1.41,140.77,4.62,,48,72.1
1.42,141.62,4.65,1.41,141.21,4.63,,47.9,72.1
1.41,141.47,4.64,1.41,141.07,4.63,,48.2,72
1.42,142.08,4.66,1.42,141.78,4.65,,48,72.2
1.42,142.1,4.66,1.42,141.9,4.66,,48.1,72.7
1.42,142.4,4.67,1.42,142.32,4.67,,48.4,72.9
1.43,143.12,4.7,1.43,143.02,4.69,,48.4,73.7
1.44,143.53,4.71,1.44,143.63,4.71,,48.3,74.3
1.44,143.92,4.72,1.44,144.25,4.73,,48.5,74.9
1.44,144.24,4.73,1.45,144.88,4.75,,48.1,75.5
1.45,144.77,4.75,1.46,145.6,4.78,,48,76.4
1.46,146.06,4.79,1.47,146.63,4.81,,48.2,77
1.46,146.08,4.79,1.47,146.89,4.82,,48.3,77.3
1.47,146.89,4.82,1.48,147.9,4.85,,48.3,78.4
1.43,142.57,4.68,1.42,142.24,4.67,,48.1,72.8
1.45,144.59,4.74,1.44,144.39,4.74,,48.4,75.6
1.43,142.55,4.68,1.42,141.63,4.65,,48.1,72.9
1.44,143.73,4.72,1.43,142.55,4.68,,48.2,73.5
1.45,144.55,4.74,1.43,143.37,4.7,,47.6,73.8
1.45,145.15,4.76,1.44,143.63,4.71,,47.3,74.1
1.46,145.69,4.78,1.44,143.84,4.72,,46.9,74.6
1.46,145.9,4.79,1.44,144.02,4.73,,46.8,76
1.45,145.03,4.76,1.43,143.01,4.69,,47.5,74.5
1.43,143.43,4.71,1.41,141.26,4.63,,50.8,74.9
1.45,145.26,4.77,1.43,142.86,4.69,,50.5,75.5
1.44,144.16,4.73,1.42,141.58,4.64,,51.5,73.4
1.4,140.36,4.6,1.38,137.66,4.52,,51.4,69.5
1.38,138.1,4.53,1.35,135.32,4.44,,51.6,67.5
1.46,146.45,4.8,1.44,143.77,4.72,,50.3,76
1.46,146.32,4.8,1.43,143.36,4.7,,49.4,76
