Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
172,159,117,107,0,0,112,113,FF,FF
171,170,114,110,-3,3,112,113,FF,FF
171,177,112,115,-2,5,112,113,FF,FF
170,178,108,120,-4,5,112,113,FF,FF
175,177,107,123,-1,3,99,128,FF,HS
179,174,100,126,-7,3,99,128,FF,HS
169,174,96,128,-4,2,99,128,FF,HS
163,167,93,136,-3,8,99,128,FF,HS
151,171,100,132,7,-4,92,130,FF,HS
141,173,90,128,-10,-4,92,130,FF,HS
144,168,87,125,-3,-3,92,130,FF,HS
148,167,91,135,4,10,92,130,FF,HS
159,166,100,131,9,-4,102,125,FF,HS
163,168,102,128,2,-3,102,125,FF,HS
162,164,103,123,1,-5,102,125,FF,HS
160,175,106,119,3,-4,102,125,FF,HS
136,171,99,117,-7,-2,105,118,FF,FF
155,166,102,125,3,8,105,118,FF,FF
172,160,107,116,5,-9,105,118,FF,FF
178,165,114,115,7,-1,105,118,FF,FF
173,169,119,119,5,4,125,115,HS,FF
165,169,122,120,3,1,125,115,HS,FF
163,173,131,113,9,-7,125,115,HS,FF
155,172,128,110,-3,-3,125,115,HS,FF
160,162,123,107,-5,-3,122,110,HS,FF
160,160,126,110,3,3,122,110,HS,FF
166,151,118,114,-8,4,122,110,HS,FF
165,150,122,110,4,-4,122,110,HS,FF
159,144,123,105,1,-5,126,106,HS,FF
156,160,126,101,3,-4,126,106,HS,FF
164,169,131,106,5,5,126,106,HS,FF
168,146,125,113,-6,7,126,106,HS,FF
175,146,121,108,-4,-5,121,108,HS,FF
175,147,124,100,3,-8,121,108,HS,FF
174,156,122,109,-2,9,121,108,HS,FF
174,169,119,116,-3,7,121,108,HS,FF
174,176,118,122,-1,6,112,127,FF,HS
176,170,112,125,-6,3,112,127,FF,HS
173,170,108,128,-4,3,112,127,FF,HS
165,167,111,133,3,5,112,127,FF,HS
156,168,113,129,2,-4,109,130,FF,HS
143,164,109,129,-4,0,109,130,FF,HS
158,167,105,134,-4,5,109,130,FF,HS
148,162,109,131,4,-3,109,130,FF,HS
153,160,102,126,-7,-5,94,129,FF,HS
166,159,95,126,-7,0,94,129,FF,HS
160,162,91,136,-4,10,94,129,FF,HS
122,169,88,130,-3,-6,94,129,FF,HS
160,177,93,124,5,-6,101,114,FF,FF
146,171,100,119,7,-5,101,114,FF,FF
162,175,103,111,3,-8,101,114,FF,FF
171,168,108,104,5,-7,101,114,FF,FF
175,168,113,99,5,-5,116,97,HS,TO
164,173,118,106,5,7,116,97,HS,TO
162,173,118,97,0,-9,116,97,HS,TO
158,174,115,88,-3,-9,116,97,HS,TO
156,164,110,94,-5,6,105,103,FF,FF
151,151,103,103,-7,9,105,103,FF,FF
157,139,109,110,6,7,105,103,FF,FF
151,125,101,106,-8,-4,105,103,FF,FF
153,126,103,103,2,-3,98,101,FF,FF
154,124,98,107,-5,4,98,101,FF,FF
154,139,95,101,-3,-6,98,101,FF,FF
168,127,97,96,2,-5,98,101,FF,FF
178,133,100,92,3,-4,99,91,FF,TO
173,135,101,88,1,-4,99,91,FF,TO
