Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.48,147.62,4.84,1.46,145.77,4.78,,46.7,77.1
1.49,148.53,4.87,1.47,146.62,4.81,,46.7,77.8
1.49,149.24,4.9,1.47,146.93,4.82,,47.3,78.3
1.48,148.03,4.86,1.46,145.96,4.79,,46.8,77.6
1.51,150.69,4.94,1.49,148.62,4.88,,45.4,81.7
1.48,148.37,4.87,1.46,146.33,4.8,,47.2,77.8
1.5,149.72,4.91,1.47,147.28,4.83,,46.6,77.7
1.5,150.28,4.93,1.48,148.37,4.87,,45.7,78.3
1.49,148.6,4.88,1.46,146.45,4.8,,45.7,75.6
1.47,146.94,4.82,1.45,144.95,4.76,,46.1,75.1
1.46,146.23,4.8,1.44,144.42,4.74,,46.5,75.1
1.46,145.53,4.77,1.44,143.79,4.72,,45.1,74.4
1.45,145.06,4.76,1.43,143.47,4.71,,46,73.7
1.45,144.9,4.75,1.43,143.23,4.7,,45.2,73.7
1.45,145.13,4.76,1.44,143.66,4.71,,45.6,73.7
1.45,144.85,4.75,1.44,143.64,4.71,,45.7,74
1.45,144.55,4.74,1.43,143.49,4.71,,45.9,74.2
1.45,144.99,4.76,1.44,144.04,4.73,,45.6,74.7
1.46,145.53,4.77,1.45,144.71,4.75,,44.8,74.9
1.46,145.63,4.78,1.45,144.97,4.76,,43.9,74.7
1.46,145.9,4.79,1.45,145.29,4.77,,43.9,75.1
1.46,145.83,4.78,1.45,145.25,4.77,,43.5,75.5
1.46,145.79,4.78,1.45,145.16,4.76,,42.7,75.2
1.45,145.2,4.76,1.45,144.64,4.75,,44.5,74.8
1.44,144.3,4.73,1.44,143.83,4.72,,44.3,74.5
1.44,143.67,4.71,1.43,143.27,4.7,,43.7,73.8
1.5,150.02,4.92,1.5,149.51,4.91,,43.5,80
1.45,145.23,4.76,1.45,144.98,4.76,,44.5,75.4
1.46,146.31,4.8,1.46,146.1,4.79,,46.4,76.6
1.47,147.37,4.83,1.47,147.14,4.83,,45.1,77.3
1.49,149.09,4.89,1.49,148.76,4.88,,46.1,78.8
1.53,153.01,5.02,1.53,152.55,5,,46.3,82.8
1.53,152.78,5.01,1.52,152.18,4.99,,46.9,82.1
1.53,153.27,5.03,1.53,152.55,5,,46.3,82.3
1.52,152.38,5,1.51,151.37,4.97,,46.1,81.6
1.52,152.05,4.99,1.51,150.93,4.95,,46.5,81.1
1.53,152.89,5.02,1.52,151.96,4.99,,46.6,82.4
1.51,150.64,4.94,1.49,149.33,4.9,,45.9,79.5
1.5,149.79,4.91,1.48,148.47,4.87,,45.4,78.7
1.5,149.79,4.91,1.48,148.18,4.86,,45.6,78.2
1.5,150.34,4.93,1.48,148.39,4.87,,45.7,78.5
1.49,148.63,4.88,1.47,146.88,4.82,,47,76.6
1.5,149.96,4.92,1.48,148.06,4.86,,47,77.7
1.5,150.27,4.93,1.49,148.56,4.87,,47,78.3
1.49,149.19,4.89,1.47,147.37,4.84,,47.2,77.1
1.48,147.98,4.85,1.46,146.24,4.8,,47,76
1.49,148.8,4.88,1.47,146.89,4.82,,47,76.6
1.48,147.93,4.85,1.46,146.12,4.79,,47.5,75.9
1.49,149.11,4.89,1.47,147.13,4.83,,47.2,76.7
1.48,148.28,4.86,1.46,146.46,4.81,,47,76
1.48,147.89,4.85,1.46,145.95,4.79,,46.7,75.6
1.48,147.71,4.85,1.46,145.97,4.79,,47,75.6
1.48,147.83,4.85,1.46,145.96,4.79,,47.3,75.8
1.48,147.82,4.85,1.46,146.05,4.79,,47,75.6
1.47,147.39,4.84,1.46,145.64,4.78,,46.3,75.7
1.47,146.85,4.82,1.45,145.38,4.77,,46.2,75.2
1.47,146.52,4.81,1.45,145.21,4.76,,45.3,75.2
1.46,146.31,4.8,1.45,145.23,4.76,,45.6,75.2
1.46,146.3,4.8,1.45,145.36,4.77,,44.9,75.3
1.46,146.26,4.8,1.45,145.33,4.77,,45,75.3
1.46,146.23,4.8,1.45,145.34,4.77,,45.1,75.3
1.47,146.54,4.81,1.46,145.84,4.78,,45,75.5
1.47,146.62,4.81,1.46,145.94,4.79,,44.2,75.5
1.47,147.17,4.83,1.47,146.52,4.81,,43.9,76.2
1.47,147.25,4.83,1.47,146.63,4.81,,44,76.4
1.47,147.43,4.84,1.47,146.7,4.81,,44.4,76.3
1.47,147.2,4.83,1.47,146.55,4.81,,45.3,76.1
1.47,147.28,4.83,1.47,146.68,4.81,,44.2,76.4
1.48,147.84,4.85,1.47,147.16,4.83,,45,77
1.53,152.91,5.02,1.52,152.41,5,,45.2,82.3
1.49,148.83,4.88,1.48,148.41,4.87,,45.1,78.3
1.5,149.74,4.91,1.49,149.28,4.9,,44.1,79.2
1.48,148,4.86,1.47,147.47,4.84,,43.3,77.3
1.51,150.82,4.95,1.51,150.78,4.95,,44.3,80.5
1.51,151.43,4.97,1.52,151.55,4.97,,44.3,81.1
1.52,152.49,5,1.53,152.6,5.01,,44.9,82.2
1.53,152.84,5.01,1.53,152.64,5.01,,44.7,82.1
1.54,154.04,5.05,1.54,153.64,5.04,,45.5,83.4
1.52,152.27,5,1.52,151.51,4.97,,45.8,81.3
1.51,151.07,4.96,1.5,150.05,4.92,,45.8,79.8
1.51,151.38,4.97,1.5,150.24,4.93,,46.1,80.2
1.52,152.13,4.99,1.51,150.8,4.95,,46.2,80.9
1.51,151,4.95,1.5,149.56,4.91,,46.2,79.6
1.51,150.55,4.94,1.49,149,4.89,,46.5,79.2
1.48,147.67,4.84,1.46,145.94,4.79,,46.3,76
1.48,148.18,4.86,1.46,146.42,4.8,,46.4,76.5
1.49,149.37,4.9,1.48,147.62,4.84,,46.4,77.6
1.49,148.82,4.88,1.47,146.94,4.82,,46.5,76.8
1.5,149.65,4.91,1.48,147.79,4.85,,46.7,77.7
1.51,150.65,4.94,1.49,148.87,4.88,,46.9,78.7
1.51,150.77,4.95,1.49,149.04,4.89,,46.9,78.9
1.51,150.7,4.94,1.49,148.88,4.88,,46.6,78.5
1.5,149.88,4.92,1.48,147.96,4.85,,47,77.6
1.5,150.15,4.93,1.48,148.39,4.87,,47.3,78
1.51,151.39,4.97,1.5,149.51,4.91,,46.8,78.7
1.51,150.89,4.95,1.49,149.32,4.9,,47.2,78.5
1.51,150.8,4.95,1.49,149.18,4.89,,47,78.3
1.51,150.69,4.94,1.49,149.1,4.89,,46.6,78.5
1.5,149.99,4.92,1.48,148.43,4.87,,47.1,77.9
1.49,149.32,4.9,1.48,147.89,4.85,,46.4,77.6
1.49,148.95,4.89,1.48,147.52,4.84,,46.2,77.2
1.48,148.47,4.87,1.47,147.13,4.83,,46.2,76.8
1.48,148.21,4.86,1.47,147.02,4.82,,46.6,76.8
1.48,147.77,4.85,1.47,146.64,4.81,,46.8,76.5
1.48,147.7,4.85,1.47,146.59,4.81,,46.6,76.4
1.48,147.55,4.84,1.47,146.52,4.81,,46.5,76.3
1.47,147.45,4.84,1.47,146.54,4.81,,45.9,76.3
1.47,147.45,4.84,1.47,146.66,4.81,,45.4,76.4
1.47,147.35,4.83,1.47,146.79,4.82,,45.2,76.4
1.48,147.94,4.85,1.47,147.41,4.84,,44.4,77.1
1.47,147.43,4.84,1.47,147.09,4.83,,44.3,76.8
1.48,147.54,4.84,1.47,147.35,4.83,,44.4,77.2
1.48,147.91,4.85,1.48,147.75,4.85,,44.2,77.5
1.48,147.52,4.84,1.47,147.42,4.84,,44.4,77.4
1.48,147.7,4.85,1.48,147.67,4.84,,43.3,77.3
1.52,151.84,4.98,1.52,151.53,4.97,,43.8,80.7
1.47,147.25,4.83,1.47,146.9,4.82,,45.5,76
1.57,156.75,5.14,1.56,156.34,5.13,,45.8,85.2
1.72,171.94,5.64,1.72,171.58,5.63,,45.5,100
1.58,158.21,5.19,1.58,158.12,5.19,,44.7,86.3
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
