Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
168,144,128,144,0,0,134,142,HS,HS
176,149,130,138,2,-6,134,142,HS,HS
178,133,136,142,6,4,134,142,HS,HS
172,127,143,146,7,4,134,142,HS,HS
169,125,135,147,-8,1,131,141,HS,HS
176,141,132,138,-3,-9,131,141,HS,HS
177,143,133,144,1,6,131,141,HS,HS
177,136,125,135,-8,-9,131,141,HS,HS
174,162,127,131,2,-4,128,121,HS,FF
172,164,128,125,1,-6,128,121,HS,FF
173,152,128,118,0,-7,128,121,HS,FF
175,144,130,110,2,-8,128,121,HS,FF
175,143,130,100,0,-10,127,91,HS,TO
174,140,128,93,-2,-7,127,91,HS,TO
176,141,126,89,-2,-4,127,91,HS,TO
177,144,124,82,-2,-7,127,91,HS,TO
176,145,123,90,-1,8,121,94,FF,FF
176,152,121,92,-2,2,121,94,FF,FF
175,152,120,95,-1,3,121,94,FF,FF
175,162,120,101,0,6,121,94,FF,FF
175,167,116,107,-4,6,115,115,FF,FF
175,174,114,114,-2,7,115,115,FF,FF
174,177,114,118,0,4,115,115,FF,FF
175,173,116,123,2,5,115,115,FF,FF
174,171,120,125,4,2,114,128,FF,FF
174,173,115,128,-5,3,114,128,FF,FF
173,171,108,131,-7,3,114,128,FF,FF
175,173,114,131,6,0,114,128,FF,FF
169,173,109,140,-5,9,110,136,FF,HS
169,173,106,140,-3,0,110,136,FF,HS
162,175,111,135,5,-5,110,136,FF,HS
163,176,114,132,3,-3,110,136,FF,HS
153,177,104,132,-10,0,93,131,TO,FF
150,177,96,132,-8,0,93,131,TO,FF
142,178,89,132,-7,0,93,131,TO,FF
139,178,84,131,-5,-1,93,131,TO,FF
143,176,76,129,-8,-2,86,130,TO,FF
146,176,81,129,5,0,86,130,TO,FF
151,177,90,131,9,2,86,130,TO,FF
151,177,99,131,9,0,86,130,TO,FF
159,177,108,130,9,-1,116,129,FF,FF
164,178,115,128,7,-2,116,129,FF,FF
169,178,119,131,4,3,116,129,FF,FF
177,171,122,128,3,-3,116,129,FF,FF
176,169,126,123,4,-5,134,124,HS,FF
167,178,134,125,8,2,134,124,HS,FF
170,179,140,126,6,1,134,124,HS,FF
174,178,137,124,-3,-2,134,124,HS,FF
172,176,139,118,2,-6,135,121,HS,FF
172,173,138,119,-1,1,135,121,HS,FF
174,171,134,125,-4,6,135,121,HS,FF
176,169,130,122,-4,-3,135,121,HS,FF
174,164,125,117,-5,-5,122,108,FF,FF
174,155,123,112,-2,-5,122,108,FF,FF
174,146,121,106,-2,-6,122,108,FF,FF
176,140,121,100,0,-6,122,108,FF,FF
176,138,120,95,-1,-5,119,89,FF,TO
175,138,119,89,-1,-6,119,89,FF,TO
176,142,119,85,0,-4,119,89,FF,TO
176,147,118,88,-1,3,119,89,FF,TO
177,150,117,96,-1,8,116,104,FF,FF
177,158,117,102,0,6,116,104,FF,FF
177,160,116,107,-1,5,116,104,FF,FF
178,171,115,114,-1,7,116,104,FF,FF
177,175,114,118,-1,4,111,123,FF,FF
170,176,109,121,-5,3,111,123,FF,FF
173,174,110,124,1,3,111,123,FF,FF
176,173,111,130,1,6,111,123,FF,FF
164,169,105,132,-6,2,103,131,FF,FF
174,172,100,127,-5,-5,103,131,FF,FF
175,170,102,133,2,6,103,131,FF,FF
174,173,106,134,4,1,103,131,FF,FF
169,174,100,138,-6,4,99,135,FF,HS
162,174,94,137,-6,-1,99,135,FF,HS
169,175,100,135,6,-2,99,135,FF,HS
169,174,103,132,3,-3,99,135,FF,HS
161,175,100,131,-3,-1,90,130,TO,FF
154,176,93,131,-7,0,90,130,TO,FF
146,177,87,130,-6,-1,90,130,TO,FF
143,178,83,129,-4,-1,90,130,TO,FF
140,177,85,130,2,1,92,129,TO,FF
143,176,89,129,4,-1,92,129,TO,FF
147,176,94,128,5,-1,92,129,TO,FF
150,176,100,130,6,2,92,129,TO,FF
151,178,105,131,5,1,116,127,FF,FF
157,179,114,124,9,-7,116,127,FF,FF
163,177,118,128,4,4,116,127,FF,FF
170,178,127,126,9,-2,116,127,FF,FF
175,178,131,122,4,-4,132,115,HS,FF
174,166,134,114,3,-8,132,115,HS,FF
172,167,133,114,-1,0,132,115,HS,FF
170,165,132,111,-1,-3,132,115,HS,FF
172,164,131,108,-1,-3,129,99,HS,FF
174,158,132,103,1,-5,129,99,HS,FF
174,143,128,94,-4,-9,129,99,HS,FF
174,149,127,94,-1,0,129,99,HS,FF
175,152,119,98,-8,4,116,97,FF,FF
174,156,116,104,-3,6,116,97,FF,FF
175,161,115,97,-1,-7,116,97,FF,FF
175,150,114,91,-1,-6,116,97,FF,FF
174,143,112,86,-2,-5,111,82,FF,TO
174,143,112,82,0,-4,111,82,FF,TO
174,138,112,79,0,-3,111,82,FF,TO
174,141,111,82,-1,3,111,82,FF,TO
174,146,111,87,0,5,109,90,FF,TO
175,149,110,89,-1,2,109,90,FF,TO
175,153,109,91,-1,2,109,90,FF,TO
174,161,109,95,0,4,109,90,FF,TO
175,169,111,99,2,4,107,104,FF,FF
175,174,111,103,0,4,107,104,FF,FF
169,171,106,107,-5,4,107,104,FF,FF
171,166,103,110,-3,3,107,104,FF,FF
168,160,96,114,-7,4,94,120,TO,FF
166,157,94,119,-2,5,94,120,TO,FF
165,158,95,122,1,3,94,120,TO,FF
145,173,91,127,-4,5,94,120,TO,FF
140,172,94,123,3,-4,96,118,TO,FF
126,174,100,119,6,-4,96,118,TO,FF
169,172,95,114,-5,-5,96,118,TO,FF
176,170,37,123,-58,9,96,118,TO,FF
