Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
168,144,128,144,0,0
176,149,139,138,11,-6
178,133,136,142,-3,4
172,127,143,146,7,4
169,125,135,147,-8,1
176,141,132,138,-3,-9
177,143,133,144,1,6
177,136,125,135,-8,-9
174,162,127,72,2,-63
172,164,128,76,1,4
173,152,128,69,0,-7
175,144,130,65,2,-4
175,143,130,133,0,68
174,140,128,74,-2,-59
176,141,126,77,-2,3
177,144,124,82,-2,5
176,145,123,116,-1,34
176,152,121,92,-2,-24
175,152,120,106,-1,14
175,162,120,120,0,14
175,167,116,128,-4,8
175,174,114,135,-2,7
174,177,114,132,0,-3
175,173,116,139,2,7
174,171,120,134,4,-5
174,173,115,139,-5,5
173,171,89,142,-26,3
175,173,114,131,25,-11
169,173,109,140,-5,9
169,173,106,140,-3,0
162,175,111,135,5,-5
163,176,126,132,15,-3
153,177,76,132,-50,0
150,177,74,132,-2,0
142,178,71,132,-3,0
139,178,72,131,1,-1
143,176,76,129,4,-2
146,176,81,129,5,0
151,177,120,131,39,2
151,177,126,131,6,0
159,177,137,130,11,-1
164,178,136,128,-1,-2
169,178,134,131,-2,3
177,171,132,128,-2,-3
176,169,138,123,6,-5
167,178,134,125,-4,2
170,179,140,126,6,1
174,178,137,124,-3,-2
172,176,139,118,2,-6
172,173,138,119,-1,1
174,171,134,125,-4,6
176,169,130,81,-4,-44
174,164,125,79,-5,-2
174,155,123,75,-2,-4
174,146,121,69,-2,-6
176,140,121,67,0,-2
176,138,120,69,-1,2
175,138,119,71,-1,2
176,142,119,75,0,4
176,147,118,127,-1,52
177,150,117,122,-1,-5
177,158,117,120,0,-2
177,160,116,107,-1,-13
178,171,115,136,-1,29
177,175,114,133,-1,-3
170,176,109,132,-5,-1
173,174,110,136,1,4
176,173,111,130,1,-6
164,169,105,132,-6,2
174,172,100,127,-5,-5
175,170,111,133,11,6
174,173,119,134,8,1
169,174,82,138,-37,4
162,174,78,137,-4,-1
169,175,100,135,22,-2
169,174,103,132,3,-3
161,175,100,131,-3,-1
154,176,74,131,-26,0
146,177,71,130,-3,-1
143,178,73,129,2,-1
140,177,127,130,54,1
143,176,137,129,10,-1
147,176,128,128,-9,-1
150,176,118,130,-10,2
151,178,132,131,14,1
157,179,114,124,-18,-7
163,177,118,128,4,4
170,178,127,126,9,-2
175,178,131,122,4,-4
174,166,134,114,3,-8
172,167,133,114,-1,0
170,165,132,111,-1,-3
172,164,131,108,-1,-3
174,158,132,103,1,-5
174,143,128,94,-4,-9
174,149,127,94,-1,0
175,152,119,112,-8,18
174,156,116,125,-3,13
175,161,115,79,-1,-46
175,150,114,75,-1,-4
174,143,112,72,-2,-3
174,143,112,72,0,0
174,138,112,71,0,-1
174,141,111,136,-1,65
174,146,111,133,0,-3
175,149,110,85,-1,-48
175,153,109,109,-1,24
174,161,109,108,0,-1
175,169,111,127,2,19
175,174,111,130,0,3
169,171,106,130,-5,0
171,166,103,134,-3,4
168,160,96,138,-7,4
166,157,94,136,-2,-2
165,158,95,131,1,-5
145,173,80,117,-15,-14
140,172,103,113,23,-4
126,174,118,110,15,-3
169,172,32,114,-86,4
176,170,37,123,5,9
