Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
67,36,105,56,0,0
23,50,85,38,-20,-18
54,146,88,114,3,76
84,46,15,27,-73,-87
31,85,102,87,87,60
14,38,32,146,-70,59
113,81,141,98,109,-48
18,8,109,86,-32,-12
45,26,11,94,-98,8
20,39,87,134,76,40
20,49,90,80,3,-54
24,18,17,115,-73,35
25,72,93,59,76,-56
24,112,111,30,18,-29
27,132,131,48,20,18
35,117,91,45,-40,-3
81,87,79,46,-12,1
99,65,19,67,-60,21
97,129,30,13,11,-54
124,81,124,55,94,42
31,91,70,60,-54,5
30,70,75,54,5,-6
140,73,115,64,40,10
149,160,115,11,0,-53
146,114,111,30,-4,19
125,88,138,28,27,-2
120,89,124,31,-14,3
98,72,145,52,21,21
85,53,152,103,7,51
34,75,114,36,-38,-67
27,67,119,53,5,17
31,55,116,71,-3,18
28,24,113,20,-3,-51
23,36,112,10,-1,-10
35,178,112,10,0,0
21,142,111,13,-1,3
151,169,116,20,5,7
151,154,51,11,-65,-9
149,164,93,16,42,5
143,161,29,15,-64,-1
172,155,57,17,28,2
170,157,45,18,-12,1
161,152,27,87,-18,69
164,136,23,30,-4,-57
161,152,30,96,7,66
165,143,34,134,4,38
169,149,18,124,-16,-10
169,165,18,113,0,-11
159,156,16,130,-2,17
155,161,51,134,35,4
146,154,131,130,80,-4
138,156,91,90,-40,-40
137,156,126,27,35,-63
130,158,93,22,-33,-5
130,159,117,123,24,101
146,145,129,95,12,-28
138,152,127,129,-2,34
156,156,61,58,-66,-71
145,155,130,57,69,-1
142,153,61,51,-69,-6
154,153,137,110,76,59
162,150,120,93,-17,-17
159,151,130,62,10,-31
166,150,123,96,-7,34
161,157,117,71,-6,-25
168,166,132,96,15,25
172,161,132,90,0,-6
168,157,134,86,2,-4
169,158,126,129,-8,43
166,157,120,88,-6,-41
167,148,129,135,9,47
166,149,109,63,-20,-72
164,149,107,83,-2,20
160,144,130,123,23,40
162,152,135,133,5,10
156,149,105,90,-30,-43
163,152,103,91,-2,1
162,148,102,138,-1,47
161,147,100,134,-2,-4
157,152,95,101,-5,-33
154,152,126,134,31,33
157,149,92,110,-34,-24
160,153,135,118,43,8
156,149,114,124,-21,6
158,154,118,132,4,8
162,151,113,116,-5,-16
162,155,88,102,-25,-14
159,156,129,130,41,28
150,146,129,116,0,-14
149,151,83,130,-46,14
144,152,77,130,-6,0
138,153,81,130,4,0
139,151,80,135,-1,5
135,151,133,93,53,-42
139,151,122,101,-11,8
142,155,89,139,-33,38
151,156,98,130,9,-9
153,156,101,76,3,-54
155,156,113,116,12,40
165,158,124,122,11,6
167,157,130,128,6,6
172,158,135,109,5,-19
172,160,138,122,3,13
171,158,127,85,-11,-37
169,160,127,86,0,1
164,157,131,129,4,43
165,154,127,125,-4,-4
162,155,127,126,0,1
160,151,121,128,-6,2
158,141,123,73,2,-55
155,144,120,118,-3,45
152,138,113,110,-7,-8
152,143,117,119,4,9
155,144,116,129,-1,10
156,145,121,110,5,-19
157,150,122,122,1,12
158,149,125,118,3,-4
159,151,124,128,-1,10
160,153,124,117,0,-11
161,156,124,124,0,7
