Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.39,139.35,4.57,1.41,141.12,4.63,,45.1,71.3
1.4,139.52,4.58,1.4,140.23,4.6,,46.3,71
1.42,142.43,4.67,1.43,143.41,4.71,,47.1,73.3
1.42,141.82,4.65,1.43,143.16,4.7,,48.5,72.5
1.4,139.5,4.58,1.39,138.69,4.55,,49.7,67.9
1.41,141.36,4.64,1.4,139.81,4.59,,49,68.6
1.3,130.22,4.27,1.29,128.59,4.22,,48.9,58.1
1.3,129.96,4.26,1.28,127.74,4.19,,49.2,57.4
1.31,130.55,4.28,1.28,128.08,4.2,,48.8,57
1.45,144.52,4.74,1.43,142.65,4.68,,48.1,72.1
1.44,143.8,4.72,1.42,141.81,4.65,,48.6,70.9
1.46,145.68,4.78,1.44,143.67,4.71,,48.5,72.6
1.43,142.51,4.68,1.4,140.26,4.6,,48.3,69.4
1.43,142.55,4.68,1.4,140.15,4.6,,48.6,68.7
1.41,140.71,4.62,1.38,138.48,4.54,,48.7,67.7
1.42,142.19,4.66,1.4,140.13,4.6,,48.9,68.7
1.42,141.63,4.65,1.39,139.45,4.57,,51.2,68
1.41,140.99,4.63,1.39,138.69,4.55,,49.5,67.3
1.41,140.76,4.62,1.38,138.09,4.53,,49.1,66.6
1.4,140.11,4.6,1.38,137.6,4.51,,48.2,66.5
1.42,141.9,4.66,1.39,139.27,4.57,,48,68.5
1.41,141.13,4.63,1.38,138.27,4.54,,48,67.3
1.42,141.88,4.65,1.39,138.62,4.55,,48.1,67.4
1.4,140.22,4.6,1.37,136.89,4.49,,47.4,65.9
1.4,139.97,4.59,1.37,136.96,4.49,,47.4,66
1.4,140.03,4.59,1.37,136.79,4.49,,47.5,65.6
1.4,139.83,4.59,1.37,136.72,4.49,,47.8,65.9
1.4,139.9,4.59,1.37,136.84,4.49,,47.9,65.7
1.4,140.1,4.6,1.37,137.34,4.51,,48,66.2
1.41,140.52,4.61,1.38,137.85,4.52,,48.4,66.4
1.41,141.21,4.63,1.39,138.72,4.55,,49,66.9
1.41,141.38,4.64,1.39,139.17,4.57,,48.4,67.5
1.42,142.1,4.66,1.4,140.24,4.6,,48.5,68.1
1.42,142.12,4.66,1.41,140.83,4.62,,48.7,69.2
1.43,142.72,4.68,1.42,141.61,4.65,,48.9,69.4
1.43,143.43,4.71,1.43,142.87,4.69,,48.5,71.1
1.44,143.77,4.72,1.43,143.32,4.7,,48.5,71.5
1.44,143.95,4.72,1.44,143.8,4.72,,48.9,71.9
1.45,144.71,4.75,1.44,144.48,4.74,,48.3,72
1.45,145.35,4.77,1.45,145.08,4.76,,47.1,72.4
1.45,145.1,4.76,1.45,144.75,4.75,,47.6,71.7
1.46,146.02,4.79,1.45,145.46,4.77,,48.9,72.6
1.47,147.36,4.83,1.46,146.21,4.8,,48.9,73.3
1.46,146.04,4.79,1.45,144.78,4.75,,48.8,71.7
1.46,146.35,4.8,1.45,144.52,4.74,,48.7,71.7
1.46,146.38,4.8,1.44,144.2,4.73,,48.4,70.9
1.47,146.51,4.81,1.44,144.21,4.73,,48.8,71.3
1.47,147.21,4.83,1.45,144.77,4.75,,48.4,71.6
1.48,148.09,4.86,1.46,145.77,4.78,,48.3,72.7
1.47,147.35,4.83,1.45,145.08,4.76,,48.6,72
1.44,144.25,4.73,1.42,142.14,4.66,,48.5,69.1
1.43,143.09,4.69,1.41,141.01,4.63,,48.5,68.2
1.43,143.46,4.71,1.41,141.47,4.64,,48.4,68.6
1.42,141.87,4.65,1.4,140.15,4.6,,48.2,67.2
1.42,142.42,4.67,1.41,140.74,4.62,,48.8,67.7
1.41,141.18,4.63,1.39,139.45,4.58,,48.9,66.2
1.42,142.3,4.67,1.41,140.82,4.62,,48.7,67.8
1.42,142.49,4.67,1.41,140.89,4.62,,48.6,67.6
1.43,142.87,4.69,1.41,140.82,4.62,,48.4,67.4
1.43,143.49,4.71,1.41,141.05,4.63,,48.6,67.5
1.43,142.56,4.68,1.4,139.8,4.59,,48.6,66.7
1.43,142.52,4.68,1.4,139.82,4.59,,48.8,67
1.42,142.21,4.67,1.39,139.22,4.57,,48.8,66.4
1.42,141.84,4.65,1.39,138.97,4.56,,48.6,66.1
1.42,142.02,4.66,1.39,139.12,4.56,,48.6,66.3
1.41,141.48,4.64,1.39,138.58,4.55,,48.2,65.8
1.41,141.48,4.64,1.39,138.73,4.55,,48,66
1.42,141.72,4.65,1.39,139.18,4.57,,47.3,66.3
1.42,141.88,4.65,1.4,139.56,4.58,,48,66.9
1.42,142.47,4.67,1.4,140.38,4.61,,46.8,67.7
1.43,143.09,4.69,1.41,141.23,4.63,,46.9,68.5
1.44,143.68,4.71,1.42,142.14,4.66,,46.9,69.5
1.44,144.38,4.74,1.43,143.04,4.69,,46.4,70.3
1.45,144.66,4.75,1.44,143.69,4.71,,46.7,71.1
1.45,145.14,4.76,1.44,144.46,4.74,,46.9,71.8
1.45,144.94,4.76,1.45,144.79,4.75,,46.8,72.2
1.45,145.36,4.77,1.45,145.29,4.77,,47,72.6
1.46,145.64,4.78,1.46,145.8,4.78,,46.9,72.8
1.46,146.11,4.79,1.46,146.43,4.8,,47.2,73.2
1.47,147.13,4.83,1.47,147.41,4.84,,47.3,74.2
1.48,147.92,4.85,1.48,147.56,4.84,,47.7,74.6
1.47,146.53,4.81,1.46,145.87,4.79,,47.9,72.9
1.46,146.29,4.8,1.45,145.11,4.76,,48,72.3
1.46,145.79,4.78,1.44,144.14,4.73,,48.3,71.3
1.46,145.75,4.78,1.44,144.05,4.73,,48.3,71.4
1.46,146.01,4.79,1.44,144.2,4.73,,48.4,71.4
1.46,146.24,4.8,1.44,144.47,4.74,,48.5,71.8
1.47,147.15,4.83,1.45,145.13,4.76,,48.6,72.4
1.47,147.16,4.83,1.45,144.88,4.75,,48.7,72
1.45,145.37,4.77,1.43,143.32,4.7,,48.7,70.4
1.45,145.02,4.76,1.43,143.31,4.7,,48.5,70.2
1.45,144.61,4.74,1.43,142.92,4.69,,48.7,69.8
1.44,144.46,4.74,1.43,142.84,4.69,,48.7,69.4
1.44,144.11,4.73,1.43,142.54,4.68,,49.1,69.2
1.45,145.03,4.76,1.43,143.35,4.7,,48.9,69.8
1.44,143.87,4.72,1.42,142.3,4.67,,49.3,68.9
