Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
150,175,132,128,0,0,126,123,HS,HS
159,174,127,123,-5,-5,126,123,HS,HS
161,174,122,124,-5,1,126,123,HS,HS
155,169,126,120,4,-4,126,123,HS,HS
154,171,120,119,-6,-1,109,117,FF,HS
158,170,113,116,-7,-3,109,117,FF,HS
156,170,106,118,-7,2,109,117,FF,HS
140,171,100,117,-6,-1,109,117,FF,HS
132,169,95,116,-5,-1,97,117,TO,HS
135,173,91,117,-4,1,97,117,TO,HS
139,172,98,116,7,-1,97,117,TO,HS
148,174,104,119,6,3,97,117,TO,HS
148,173,111,116,7,-3,117,110,FF,FF
159,172,116,110,5,-6,117,110,FF,FF
168,172,120,109,4,-1,117,110,FF,FF
176,169,123,105,3,-4,117,110,FF,FF
178,170,126,105,3,0,130,102,HS,FF
174,166,134,101,8,-4,130,102,HS,FF
171,166,131,103,-3,2,130,102,HS,FF
166,160,131,99,0,-4,130,102,HS,FF
162,157,131,99,0,0,126,101,HS,FF
158,148,128,103,-3,4,126,101,HS,FF
149,139,123,107,-5,4,126,101,HS,FF
152,135,125,97,2,-10,126,101,HS,FF
151,134,124,103,-1,6,123,101,HS,FF
153,134,124,107,0,4,123,101,HS,FF
153,129,123,97,-1,-10,123,101,HS,FF
155,130,123,100,0,3,123,101,HS,FF
157,130,121,103,-2,3,119,112,FF,FF
158,138,120,113,-1,10,119,112,FF,FF
161,142,120,115,0,2,119,112,FF,FF
164,149,115,120,-5,5,119,112,FF,FF
167,151,115,116,0,-4,114,121,FF,HS
170,160,115,122,0,6,114,121,FF,HS
172,169,114,124,-1,2,114,121,FF,HS
173,173,115,122,1,-2,114,121,FF,HS
174,176,114,125,-1,3,109,120,FF,HS
174,172,111,115,-3,-10,109,120,FF,HS
173,177,107,117,-4,2,109,120,FF,HS
171,177,105,124,-2,7,109,120,FF,HS
169,175,113,122,8,-2,114,121,FF,HS
163,171,118,121,5,-1,114,121,FF,HS
154,169,115,121,-3,0,114,121,FF,HS
146,170,110,121,-5,0,114,121,FF,HS
137,170,104,122,-6,1,96,120,TO,HS
132,171,98,120,-6,-2,96,120,TO,HS
132,173,93,120,-5,0,96,120,TO,HS
131,175,92,120,-1,0,96,120,TO,HS
137,173,99,118,7,-2,105,115,FF,HS
139,174,102,116,3,-2,105,115,FF,HS
152,174,109,114,7,-2,105,115,FF,HS
159,175,113,112,4,-2,105,115,FF,HS
171,173,117,111,4,-1,122,108,HS,FF
179,172,121,107,4,-4,122,108,HS,FF
176,170,123,107,2,0,122,108,HS,FF
178,170,129,107,6,0,122,108,HS,FF
174,166,126,105,-3,-2,125,107,HS,FF
173,160,127,103,1,-2,125,107,HS,FF
161,158,125,107,-2,4,125,107,HS,FF
155,151,123,116,-2,9,125,107,HS,FF
155,144,121,120,-2,4,118,118,FF,HS
150,141,119,123,-2,3,118,118,FF,HS
149,133,118,119,-1,-4,118,118,FF,HS
147,129,116,113,-2,-6,118,118,FF,HS
146,125,113,118,-3,5,113,123,FF,HS
148,129,113,124,0,6,113,123,FF,HS
149,127,113,128,0,4,113,123,FF,HS
151,134,113,124,0,-4,113,123,FF,HS
154,137,113,121,0,-3,112,116,FF,HS
158,143,113,114,0,-7,112,116,FF,HS
162,149,113,115,0,1,112,116,FF,HS
165,156,112,114,-1,-1,112,116,FF,HS
167,165,112,119,0,5,111,121,FF,HS
171,170,111,117,-1,-2,111,121,FF,HS
173,176,109,122,-2,5,111,121,FF,HS
177,170,112,127,3,5,111,121,FF,HS
176,175,112,126,0,-1,115,123,FF,HS
175,175,112,124,0,-2,115,123,FF,HS
174,176,120,122,8,-2,115,123,FF,HS
166,174,119,122,-1,0,115,123,FF,HS
160,175,116,121,-3,-1,107,120,FF,HS
151,170,111,121,-5,0,107,120,FF,HS
143,172,105,120,-6,-1,107,120,FF,HS
137,172,99,119,-6,-1,107,120,FF,HS
135,173,94,119,-5,0,90,117,TO,HS
134,174,88,118,-6,-1,90,117,TO,HS
