Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.49,149.16,4.89,1.43,142.89,4.69,,54.5,75.2
1.44,144.32,4.73,1.38,138.49,4.54,,54,71.7
1.48,147.55,4.84,1.4,139.55,4.58,,52.3,70.7
1.44,143.7,4.71,1.36,135.92,4.46,,55.3,69
1.4,139.59,4.58,1.34,133.61,4.38,,54.5,68.4
1.4,140,4.59,1.34,133.93,4.39,,55.8,67.9
1.41,141.14,4.63,1.35,134.77,4.42,,55.4,67.7
1.43,143.33,4.7,1.36,135.69,4.45,,55,68.1
1.43,143.02,4.69,1.37,137.12,4.5,,54.2,69.2
1.42,142.44,4.67,1.37,137.24,4.5,,53.3,70.1
1.4,139.55,4.58,1.35,135.03,4.43,,56.6,68.4
1.4,139.99,4.59,1.34,134.31,4.41,,55.5,68.6
1.39,139.08,4.56,1.35,134.88,4.43,,55,69
1.39,138.98,4.56,1.35,135.22,4.44,,53.9,69.2
1.4,140.08,4.6,1.35,135.25,4.44,,59.4,69.3
1.38,137.8,4.52,1.32,132.38,4.34,,60,67
1.4,140.02,4.59,1.34,133.69,4.39,,57.5,67.8
1.42,141.86,4.65,1.35,135.07,4.43,,57.8,67.9
1.46,145.71,4.78,1.4,140.36,4.6,,56.6,72
1.42,142.3,4.67,1.37,136.73,4.49,,51.5,68.2
1.43,143.49,4.71,1.38,137.89,4.52,,51.9,68.3
1.51,151.42,4.97,1.44,144.48,4.74,,54.4,76.3
1.59,158.89,5.21,1.52,151.57,4.97,,54,83.4
1.59,159.21,5.22,1.52,151.74,4.98,,52,84.9
1.36,135.6,4.45,1.34,133.92,4.39,,54.9,67.6
1.38,137.99,4.53,1.35,134.53,4.41,,54,67.5
1.35,134.93,4.43,1.33,132.81,4.36,,52.6,66.8
1.35,135.41,4.44,1.34,133.99,4.4,,52.1,67.8
1.35,135.44,4.44,1.34,133.73,4.39,,51.2,67.1
1.3,129.59,4.25,1.28,127.91,4.2,,52.3,61.4
1.35,135.31,4.44,1.34,133.68,4.39,,51.1,67.2
1.31,130.62,4.29,1.29,129.09,4.24,,51.2,62.5
1.35,134.72,4.42,1.34,133.59,4.38,,52.8,67.4
1.34,134.04,4.4,1.34,133.8,4.39,,52.5,67.3
1.35,134.8,4.42,1.35,134.65,4.42,,51.8,67.9
1.31,131.39,4.31,1.31,130.93,4.3,,52.2,64
1.36,136.19,4.47,1.35,135.07,4.43,,52.9,68.3
1.37,137.01,4.5,1.36,135.52,4.45,,53.4,68.5
1.38,137.53,4.51,1.36,135.96,4.46,,53.4,68.7
1.37,137.08,4.5,1.36,136.11,4.47,,52.8,68.7
1.4,140.39,4.61,1.37,137.02,4.5,,52.9,69.4
1.42,141.65,4.65,1.4,140.2,4.6,,52.8,72.4
1.53,152.88,5.02,1.51,150.62,4.94,,52.8,83
1.51,150.71,4.94,1.49,148.57,4.87,,53,80.8
1.51,150.94,4.95,1.49,148.54,4.87,,53.1,80.8
1.51,151.04,4.96,1.48,148.18,4.86,,52.7,81
1.52,151.91,4.98,1.49,148.75,4.88,,53.5,81.1
1.52,152.2,4.99,1.49,149.11,4.89,,50.8,81.4
1.52,152.33,5,1.5,149.68,4.91,,51.6,81.4
1.52,152.07,4.99,1.49,149.23,4.9,,52.4,81.7
1.51,151.24,4.96,1.49,148.77,4.88,,52.4,81.5
1.52,152.28,5,1.49,149.42,4.9,,49.9,81.9
1.54,154.12,5.06,1.51,150.72,4.95,,52.1,82.2
1.53,153.03,5.02,1.51,150.67,4.94,,51.7,82.5
1.53,153.09,5.02,1.5,150.43,4.94,,52.3,82.6
1.53,153.33,5.03,1.5,150.39,4.93,,51.9,82.2
1.59,159.06,5.22,1.57,157,5.15,,48.9,88.3
1.51,150.93,4.95,1.49,149.06,4.89,,50.7,80.5
1.52,151.96,4.99,1.51,150.51,4.94,,52,81.6
1.58,157.89,5.18,1.57,157.18,5.16,,55,88
1.57,157.46,5.17,1.57,157.28,5.16,,53.8,87.7
1.5,150.31,4.93,1.49,148.87,4.88,,53.9,78.8
1.52,151.66,4.98,1.51,150.69,4.94,,54.4,81.4
1.55,155.38,5.1,1.54,154.47,5.07,,53.9,85.3
1.56,156.36,5.13,1.56,155.71,5.11,,52.8,86
1.57,156.6,5.14,1.56,156.09,5.12,,51.6,86.3
1.57,156.55,5.14,1.56,155.78,5.11,,51.8,85.9
1.56,156.23,5.13,1.56,155.87,5.11,,51.4,86
1.56,155.9,5.11,1.55,155.19,5.09,,50.8,85.2
1.59,158.68,5.21,1.59,158.53,5.2,,50.4,88.9
1.58,158.21,5.19,1.58,157.89,5.18,,50.2,88.1
1.55,154.61,5.07,1.54,153.65,5.04,,50.3,83.8
1.63,162.68,5.34,1.62,162.06,5.32,,49.7,92.4
1.58,158.1,5.19,1.57,157.07,5.15,,50,87
1.6,159.56,5.23,1.58,158.15,5.19,,50.1,87.8
1.6,159.85,5.24,1.58,158.38,5.2,,50.3,87.7
1.6,159.52,5.23,1.58,158.06,5.19,,51,87.5
1.6,159.95,5.25,1.58,158.45,5.2,,51,87.3
1.62,161.5,5.3,1.6,159.85,5.24,,51.7,88.6
1.62,161.56,5.3,1.6,159.78,5.24,,52.2,88.7
1.6,159.81,5.24,1.58,158.24,5.19,,52.1,87.3
1.6,159.68,5.24,1.58,157.95,5.18,,52.7,86.8
1.58,158.05,5.19,1.56,156.16,5.12,,52.8,85.3
1.57,156.99,5.15,1.55,155.08,5.09,,52.7,84.4
1.56,156.44,5.13,1.55,154.55,5.07,,52.4,83.7
1.58,158.05,5.19,1.56,156.12,5.12,,52.2,85.4
1.58,157.89,5.18,1.56,155.61,5.11,,50.3,85.1
1.56,156.27,5.13,1.54,153.67,5.04,,51.6,83.4
1.56,156.03,5.12,1.54,153.83,5.05,,48.9,83.2
1.56,155.64,5.11,1.54,153.79,5.05,,48.7,82.8
1.55,155.34,5.1,1.53,153.5,5.04,,48.5,82.6
1.54,154.37,5.06,1.53,152.65,5.01,,47.7,82.2
1.54,154.05,5.05,1.52,152.4,5,,47.7,82.2
1.53,153.34,5.03,1.52,151.91,4.98,,55.2,82
1.53,152.94,5.02,1.52,151.62,4.97,,53.4,81.4
1.52,152.43,5,1.51,151.31,4.96,,53.2,80.8
1.52,151.64,4.98,1.51,150.59,4.94,,53.6,80.3
1.52,152.04,4.99,1.51,150.81,4.95,,53.5,80.2
1.52,151.77,4.98,1.51,150.61,4.94,,53.4,80.2
1.52,152.14,4.99,1.51,150.9,4.95,,51.9,80.7
1.52,152.28,5,1.51,151.01,4.95,,51.6,80.7
1.52,152.01,4.99,1.51,150.9,4.95,,50.6,80.5
1.52,152.04,4.99,1.51,150.83,4.95,,50.5,80.6
1.54,154.03,5.05,1.53,152.76,5.01,,49.3,81.2
1.54,153.95,5.05,1.53,152.62,5.01,,49.4,81.8
1.55,155.07,5.09,1.54,153.78,5.05,,49.4,82
1.56,155.88,5.11,1.55,154.78,5.08,,49.4,83
1.57,157.01,5.15,1.56,156.16,5.12,,49.4,83.8
1.58,158.4,5.2,1.57,157.43,5.17,,49.4,85.1
1.59,159.02,5.22,1.58,158.3,5.19,,49.3,85.8
1.59,159,5.22,1.58,158.27,5.19,,49.3,86.3
1.58,157.91,5.18,1.57,157.07,5.15,,49.3,85.5
1.57,157.06,5.15,1.56,156.11,5.12,,49.4,85.7
1.57,156.64,5.14,1.56,155.56,5.1,,50.6,85.9
1.56,155.87,5.11,1.55,154.66,5.07,,51.2,85.2
1.54,154.49,5.07,1.53,153.13,5.02,,51.4,84.8
1.53,153.27,5.03,1.52,151.66,4.98,,51.5,84.3
1.53,152.79,5.01,1.51,151.12,4.96,,51.4,84.1
1.52,152.05,4.99,1.5,150.4,4.93,,52.2,84.3
1.51,151.4,4.97,1.5,149.8,4.91,,52.7,83.7
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
