Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
57,51,90,21,0,0
59,53,22,20,-68,-1
74,104,120,43,98,23
75,146,127,5,7,-38
110,126,45,10,-82,5
124,61,29,21,-16,11
119,80,62,15,33,-6
105,65,76,110,14,95
77,68,51,111,-25,1
74,55,69,7,18,-104
77,90,54,24,-15,17
73,113,57,25,3,1
100,122,46,24,-11,-1
76,121,54,22,8,-2
81,119,44,21,-10,-1
133,92,30,26,-14,5
119,125,30,17,0,-9
124,104,22,25,-8,8
87,83,142,20,120,-5
66,73,144,50,2,30
105,109,152,34,8,-16
70,82,114,60,-38,26
59,96,128,36,14,-24
59,71,124,105,-4,69
157,150,13,4,-111,-101
142,149,9,9,-4,5
161,158,15,15,6,6
168,162,22,8,7,-7
168,174,13,12,-9,4
157,163,18,14,5,2
168,169,12,7,-6,-7
149,154,29,19,17,12
155,152,5,21,-24,2
177,155,19,25,14,4
161,165,7,7,-12,-18
161,161,9,15,2,8
152,169,10,19,1,4
163,167,11,8,1,-11
162,167,4,8,-7,0
155,171,15,14,11,6
146,169,14,10,-1,-4
157,167,15,8,1,-2
139,171,13,13,-2,5
144,167,16,118,3,105
149,170,92,130,76,12
149,175,94,134,2,4
152,158,96,91,2,-43
162,165,107,92,11,1
165,171,110,137,3,45
166,171,114,129,4,-8
170,172,121,139,7,10
172,147,122,83,1,-56
175,139,126,83,4,0
167,140,141,83,15,0
165,134,116,79,-25,-4
169,160,140,80,24,1
167,148,122,75,-18,-5
171,153,137,77,15,2
171,154,109,131,-28,54
177,163,139,122,30,-9
177,166,138,95,-1,-27
174,163,104,130,-34,35
178,165,105,103,1,-27
177,171,119,131,14,28
176,170,140,130,21,-1
175,172,138,128,-2,-2
169,171,96,140,-42,12
171,173,95,139,-1,-1
168,174,92,134,-3,-5
169,173,141,132,49,-2
164,172,86,135,-55,3
158,172,83,137,-3,2
158,173,137,136,54,-1
151,172,78,135,-59,-1
149,172,75,135,-3,0
148,172,76,135,1,0
145,171,75,136,-1,1
145,172,139,138,64,2
149,172,127,131,-12,-7
149,171,124,99,-3,-32
157,170,138,133,14,34
159,171,136,142,-2,9
167,171,137,136,1,-6
170,171,130,140,-7,4
174,171,133,134,3,-6
176,171,131,133,-2,-1
172,172,135,132,4,-1
173,173,130,131,-5,-1
174,173,129,129,-1,-2
174,171,133,126,4,-3
173,167,133,124,0,-2
173,161,135,126,2,2
172,160,134,131,-1,5
174,157,135,129,1,-2
176,160,136,118,1,-11
177,163,138,129,2,11
177,165,138,123,0,-6
176,167,138,128,0,5
176,171,139,130,1,2
175,171,141,130,2,0
174,172,140,135,-1,5
175,174,137,132,-3,-3
174,172,132,128,-5,-4
172,173,132,129,0,1
171,174,131,128,-1,-1
170,174,132,127,1,-1
169,173,132,125,0,-2
169,173,136,123,4,-2
167,173,133,125,-3,2
166,172,134,125,1,0
163,172,138,127,4,2
158,172,76,128,-62,1
158,172,75,128,-1,0
154,173,73,130,-2,2
152,173,138,130,65,0
152,173,136,129,-2,-1
151,173,131,128,-5,-1
153,173,132,127,1,-1
155,173,124,126,-8,-1
158,173,121,126,-3,0
