Difference Between AL & AR 
0.0387453
0.0172967
0.018255
0.0243625
0.0168196
0.0152146
0.311829
0.301269
0.264749
0.225101
0.184931
0.151803
0.149159
0.177297
0.23299
0.284621
0.344394
0.386854
0.420329
0.429789
0.446368
0.449448
0.456348
0.4762
0.475307
0.473927
0.454999
0.429411
0.419099
0.395823
0.347958
0.332111
0.282133
0.237988
0.197476
0.165214
0.130043
0.135005
0.182091
0.232128
0.285309
0.330321
0.379652
0.398171
0.423759
0.435358
0.435928
0.439497
0.462489
0.463573
0.463967
0.460398
0.426861
0.418065
0.374075
0.333715
0.305095
0.267547
0.240486
0.194048
0.159882
0.142899
0.166755
0.215215
0.269916
0.320918
0.367362
0.398875
0.425372
0.436998
0.450636
0.466439
0.467214
0.475832
0.459174
0.444428
0.442053
0.409539
0.413603
0.389596
0.346761
0.309857
0.272673
0.217428
0.184557
0.15364
0.143938
0.16766
0.210315
0.256971
0.306979
0.342196
0.388351
0.399165
0.42984
0.433806
0.440884
0.442184
0.461471
0.454303
0.453913
0.44584
0.424881
0.403001
0.370886
0.340205
0.303946
0.272499
0.23814
0.198552
0.163144
0.15045
0.170287
0.199179
0.242584
0.296824
0.342314
0.368112
0.390981
0.402843
