Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
148,177,135,131,0,0,135,127,HS,HS
146,176,134,124,-1,-7,135,127,HS,HS
144,177,135,128,1,4,135,127,HS,HS
149,177,139,127,4,-1,135,127,HS,HS
160,177,134,124,-5,-3,125,126,FF,FF
157,176,128,126,-6,2,125,126,FF,FF
136,175,123,130,-5,4,125,126,FF,FF
123,171,118,127,-5,-3,125,126,FF,FF
128,175,112,126,-6,-1,108,124,TO,FF
129,174,103,125,-9,-1,108,124,TO,FF
125,174,108,123,5,-2,108,124,TO,FF
135,175,111,124,3,1,108,124,TO,FF
139,176,118,122,7,-2,123,123,FF,FF
149,175,124,123,6,1,123,123,FF,FF
153,175,128,126,4,3,123,123,FF,FF
161,177,124,123,-4,-3,123,123,FF,FF
168,177,127,121,3,-2,134,119,HS,FF
172,175,137,119,10,-2,134,119,HS,FF
176,175,139,118,2,-1,134,119,HS,FF
176,179,135,121,-4,3,134,119,HS,FF
177,176,138,113,3,-8,136,108,HS,FF
177,176,137,114,-1,1,136,108,HS,FF
178,174,135,106,-2,-8,136,108,HS,FF
175,166,135,101,0,-5,136,108,HS,FF
176,166,134,95,-1,-6,133,94,HS,TO
178,166,134,95,0,0,133,94,HS,TO
175,140,133,90,-1,-5,133,94,HS,TO
176,154,132,98,-1,8,133,94,HS,TO
174,139,132,100,0,2,131,107,HS,FF
176,140,131,105,-1,5,131,107,HS,FF
175,144,131,109,0,4,131,107,HS,FF
175,142,130,117,-1,8,131,107,HS,FF
174,139,130,114,0,-3,129,118,HS,FF
175,140,130,122,0,8,129,118,HS,FF
176,143,129,119,-1,-3,129,118,HS,FF
178,146,127,119,-2,0,129,118,HS,FF
178,150,129,120,2,1,128,122,HS,FF
178,149,129,118,0,-2,128,122,HS,FF
176,155,129,126,0,8,128,122,HS,FF
177,160,128,126,-1,0,128,122,HS,FF
176,171,125,130,-3,4,122,134,FF,HS
178,175,125,132,0,2,122,134,FF,HS
178,177,122,140,-3,8,122,134,FF,HS
178,174,118,135,-4,-5,122,134,FF,HS
176,170,116,141,-2,6,112,137,TO,HS
176,168,114,141,-2,0,112,137,TO,HS
164,171,108,133,-6,-8,112,137,TO,HS
164,169,113,135,5,2,112,137,TO,HS
171,172,112,136,-1,1,111,135,TO,HS
173,171,111,138,-1,2,111,135,TO,HS
170,170,110,137,-1,-1,111,135,TO,HS
162,176,113,132,3,-5,111,135,TO,HS
158,177,103,130,-10,-2,108,127,TO,HS
149,175,108,128,5,-2,108,127,TO,HS
141,176,113,127,5,-1,108,127,TO,HS
135,176,110,126,-3,-1,108,127,TO,HS
137,176,105,124,-5,-2,107,122,TO,FF
132,177,101,123,-4,-1,107,122,TO,FF
135,177,111,122,10,-1,107,122,TO,FF
131,177,114,121,3,-1,107,122,TO,FF
136,177,112,119,-2,-2,117,117,FF,FF
144,177,116,118,4,-1,117,117,FF,FF
145,177,124,117,8,-1,117,117,FF,FF
154,178,117,116,-7,-1,117,117,FF,FF
160,178,127,114,10,-2,130,106,HS,FF
169,159,130,104,3,-10,130,106,HS,FF
173,156,133,101,3,-3,130,106,HS,FF
175,175,131,108,-2,7,130,106,HS,FF
176,153,136,104,5,-4,134,107,HS,FF
176,177,133,110,-3,6,134,107,HS,FF
176,177,136,110,3,0,134,107,HS,FF
177,175,132,105,-4,-5,134,107,HS,FF
178,174,132,100,0,-5,131,102,HS,TO
177,171,133,101,1,1,131,102,HS,TO
177,172,132,104,-1,3,131,102,HS,TO
175,135,129,103,-3,-1,131,102,HS,TO
177,142,129,105,0,2,128,107,HS,FF
178,144,129,110,0,5,128,107,HS,FF
179,142,128,105,-1,-5,128,107,HS,FF
177,144,128,111,0,6,128,107,HS,FF
178,143,127,108,-1,-3,130,103,HS,TO
178,140,126,104,-1,-4,130,103,HS,TO
177,139,133,98,7,-6,130,103,HS,TO
176,142,135,102,2,4,130,103,HS,TO
175,142,133,104,-2,2,129,107,HS,FF
174,144,131,106,-2,2,129,107,HS,FF
173,148,127,109,-4,3,129,107,HS,FF
172,154,127,112,0,3,129,107,HS,FF
173,160,126,115,-1,3,122,119,FF,FF
174,167,124,118,-2,3,122,119,FF,FF
176,172,121,121,-3,3,122,119,FF,FF
177,176,119,123,-2,2,122,119,FF,FF
178,178,117,126,-2,3,115,132,TO,HS
178,176,117,132,0,6,115,132,TO,HS
178,173,115,136,-2,4,115,132,TO,HS
178,175,111,134,-4,-2,115,132,TO,HS
178,173,110,135,-1,1,106,133,TO,HS
177,173,106,134,-4,-1,106,133,TO,HS
177,172,106,133,0,-1,106,133,TO,HS
175,174,105,130,-1,-3,106,133,TO,HS
171,177,104,128,-1,-2,108,125,TO,FF
165,177,105,126,1,-2,108,125,TO,FF
158,178,108,125,3,-1,108,125,TO,FF
151,179,116,124,8,-1,108,125,TO,FF
142,177,119,122,3,-2,123,120,FF,FF
138,177,129,121,10,-1,123,120,FF,FF
134,176,125,119,-4,-2,123,120,FF,FF
134,176,120,118,-5,-1,123,120,FF,FF
133,175,123,118,3,0,114,117,TO,FF
134,176,118,117,-5,-1,114,117,TO,FF
136,177,108,117,-10,0,114,117,TO,FF
143,177,110,117,2,0,114,117,TO,FF
148,177,112,116,2,-1,118,115,FF,FF
153,177,116,119,4,3,118,115,FF,FF
160,176,119,118,3,-1,118,115,FF,FF
166,164,125,108,6,-10,118,115,FF,FF
175,165,133,107,8,-1,131,105,HS,FF
178,163,130,105,-3,-2,131,105,HS,FF
179,161,131,103,1,-2,131,105,HS,FF
175,141,133,92,2,-11,131,105,HS,FF
