Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
167,147,130,10,0,0,129,11,HS,TO
170,154,133,9,3,-1,129,11,HS,TO
169,156,126,10,-7,1,129,11,HS,TO
169,144,128,18,2,8,129,11,HS,TO
174,137,127,21,-1,3,123,34,HS,FF
175,137,124,28,-3,7,123,34,HS,FF
172,141,121,38,-3,10,123,34,HS,FF
174,149,122,49,1,11,123,34,HS,FF
176,151,123,59,1,10,119,73,HS,FF
175,159,120,69,-3,10,119,73,HS,FF
175,166,118,78,-2,9,119,73,HS,FF
173,166,117,86,-1,8,119,73,HS,FF
174,173,112,94,-5,8,112,103,FF,FF
175,174,115,101,3,7,112,103,FF,FF
167,174,111,107,-4,6,112,103,FF,FF
167,172,112,113,1,6,112,103,FF,FF
158,170,109,118,-3,5,116,122,FF,HS
157,170,113,120,4,2,116,122,FF,HS
145,168,116,128,3,8,116,122,FF,HS
146,167,126,124,10,-4,116,122,FF,HS
139,170,123,125,-3,1,116,124,FF,HS
142,176,118,126,-5,1,116,124,FF,HS
141,174,115,122,-3,-4,116,124,FF,HS
149,174,109,123,-6,1,116,124,FF,HS
150,175,111,122,2,-1,120,119,HS,HS
155,175,119,120,8,-2,120,119,HS,HS
165,175,121,119,2,-1,120,119,HS,HS
171,174,129,118,8,-1,120,119,HS,HS
179,174,131,116,2,-2,128,116,HS,HS
173,169,127,117,-4,1,128,116,HS,HS
176,169,129,116,2,-1,128,116,HS,HS
169,165,128,115,-1,-1,128,116,HS,HS
175,161,130,120,2,5,128,112,HS,FF
165,150,131,116,1,-4,128,112,HS,FF
164,143,129,110,-2,-6,128,112,HS,FF
162,141,125,104,-4,-6,128,112,HS,FF
164,135,125,98,0,-6,127,106,HS,FF
168,138,130,103,5,5,127,106,HS,FF
172,139,129,111,-1,8,127,106,HS,FF
172,144,124,115,-5,4,127,106,HS,FF
174,148,118,114,-6,-1,116,121,FF,HS
175,156,117,121,-1,7,116,121,FF,HS
175,163,116,124,-1,3,116,121,FF,HS
