Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.49,148.82,4.88,1.48,147.66,4.84,,43.9,73.2
1.48,148.41,4.87,1.47,147.43,4.84,,47.9,73.4
1.48,148.17,4.86,1.47,147.08,4.83,,52.6,73.6
1.49,149.2,4.9,1.48,148.2,4.86,,50.8,72.5
1.48,148.24,4.86,1.48,147.59,4.84,,50.2,73.3
1.49,149.18,4.89,1.49,148.5,4.87,,51,73.3
1.49,149.17,4.89,1.48,148.41,4.87,,51.4,74.1
1.49,148.67,4.88,1.48,148.03,4.86,,49.6,73.1
1.49,148.75,4.88,1.49,148.51,4.87,,48.7,74.8
1.49,148.81,4.88,1.48,147.99,4.86,,46.5,73.5
1.49,149.26,4.9,1.49,148.8,4.88,,46.2,74
1.5,149.51,4.91,1.49,148.89,4.88,,46,74.2
1.49,149.39,4.9,1.49,149.35,4.9,,45.9,75
1.5,149.83,4.92,1.5,149.92,4.92,,45.7,75.5
1.51,150.99,4.95,1.51,150.61,4.94,,47.9,76.1
1.52,152.34,5,1.52,152,4.99,,48.4,77.6
1.54,153.89,5.05,1.53,152.97,5.02,,49.8,78
1.54,153.85,5.05,1.53,152.84,5.01,,50.9,78.1
1.54,154.34,5.06,1.53,152.95,5.02,,52.1,78
1.56,155.72,5.11,1.55,154.62,5.07,,50,79.7
1.56,155.55,5.1,1.54,154.17,5.06,,49.7,79.3
1.56,156.43,5.13,1.55,154.82,5.08,,51.6,79.5
1.55,155,5.09,1.53,153.15,5.02,,52.1,78.1
1.55,154.68,5.07,1.53,153.08,5.02,,50.2,77.6
1.54,153.78,5.05,1.53,152.5,5,,53.4,77
1.53,152.76,5.01,1.51,151.15,4.96,,54.5,75.8
1.52,152.18,4.99,1.51,151.03,4.95,,53.8,76
1.51,150.82,4.95,1.49,149.38,4.9,,51.8,74.3
1.49,149.47,4.9,1.48,148.44,4.87,,50.9,73.3
1.49,149.34,4.9,1.48,148.15,4.86,,51,73.6
1.48,147.82,4.85,1.46,146.47,4.81,,51.8,71.8
1.47,146.66,4.81,1.46,145.63,4.78,,49.6,71.1
1.47,147.05,4.82,1.45,145.47,4.77,,51.7,71
1.48,147.86,4.85,1.46,146.4,4.8,,51.1,71.7
1.47,147.27,4.83,1.46,145.54,4.77,,51.1,71.2
1.46,146.31,4.8,1.45,144.68,4.75,,50.5,71
1.47,146.96,4.82,1.45,145.34,4.77,,50.8,71.2
1.47,146.92,4.82,1.45,145.21,4.76,,51,71.3
1.48,147.64,4.84,1.46,146.06,4.79,,50.4,71.7
1.47,147.39,4.84,1.46,145.88,4.79,,47.7,72.3
1.48,148.44,4.87,1.47,147.05,4.82,,47.8,72.6
1.48,147.91,4.85,1.47,146.86,4.82,,46.1,72.9
1.48,148.11,4.86,1.47,147.35,4.83,,51.2,73.3
1.49,149.08,4.89,1.49,148.74,4.88,,47.3,74.4
1.5,149.93,4.92,1.5,150.05,4.92,,46.2,75.8
1.5,150.13,4.93,1.51,150.53,4.94,,46.1,76.6
1.51,151.34,4.97,1.52,151.91,4.98,,46.1,77.4
1.52,151.93,4.98,1.53,152.7,5.01,,47.2,78.2
1.53,152.75,5.01,1.53,152.94,5.02,,50.1,78.5
1.55,154.62,5.07,1.55,154.85,5.08,,49.4,81
1.54,154.48,5.07,1.54,153.85,5.05,,50.7,79.9
1.54,154.38,5.06,1.54,153.75,5.04,,49.6,79.9
1.54,154.2,5.06,1.53,153.09,5.02,,50.4,79
1.54,153.96,5.05,1.53,152.9,5.02,,51.3,79
1.54,153.53,5.04,1.52,152.1,4.99,,51.1,77.7
1.52,151.9,4.98,1.51,150.65,4.94,,51.8,76.7
1.52,152.32,5,1.51,151.11,4.96,,51.6,77.1
1.52,152.01,4.99,1.51,151.1,4.96,,52.9,76.5
1.51,150.67,4.94,1.5,149.86,4.92,,54,75.4
1.5,150.4,4.93,1.5,149.61,4.91,,54.2,75.5
1.5,149.64,4.91,1.49,148.97,4.89,,51.1,74.8
1.49,149.02,4.89,1.48,148.3,4.87,,51,74.5
1.49,148.56,4.87,1.48,147.78,4.85,,50.5,73.8
1.49,149.03,4.89,1.48,148.13,4.86,,50.3,74.6
1.48,147.63,4.84,1.47,146.59,4.81,,49.7,73.1
1.47,147.07,4.83,1.46,145.84,4.78,,50.4,72.1
1.47,146.85,4.82,1.45,145.3,4.77,,50.8,71.6
1.46,146.48,4.81,1.45,144.84,4.75,,50,71.2
1.46,146.29,4.8,1.45,144.83,4.75,,50.2,71.2
1.46,145.98,4.79,1.44,144.43,4.74,,50.4,71.2
1.46,145.53,4.77,1.44,144.09,4.73,,49.8,71.4
1.46,145.71,4.78,1.44,144.23,4.73,,49,71.6
1.46,146.25,4.8,1.45,144.66,4.75,,48.8,71.8
