Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
167,147,130,10,0,0
170,154,133,9,3,-1
169,156,126,10,-7,1
169,144,128,18,2,8
174,137,127,79,-1,61
175,137,124,112,-3,33
172,141,121,118,-3,6
174,149,122,128,1,10
176,151,123,117,1,-11
175,159,120,126,-3,9
175,166,118,137,-2,11
173,166,117,128,-1,-9
174,173,112,121,-5,-7
175,174,115,136,3,15
167,174,111,137,-4,1
167,172,112,134,1,-3
158,170,101,133,-11,-1
157,170,126,129,25,-4
145,168,128,128,2,-1
146,167,126,124,-2,-4
139,170,114,125,-12,1
142,176,103,126,-11,1
141,174,107,122,4,-4
149,174,109,123,2,1
150,175,111,122,2,-1
155,175,119,120,8,-2
165,175,121,119,2,-1
171,174,129,118,8,-1
179,174,131,116,2,-2
173,169,127,117,-4,1
176,169,129,116,2,-1
169,165,128,115,-1,-1
175,161,130,120,2,5
165,150,131,65,1,-55
164,143,129,63,-2,-2
162,141,125,62,-4,-1
164,135,125,137,0,75
168,138,130,118,5,-19
172,139,129,111,-1,-7
172,144,124,115,-5,4
174,148,118,114,-6,-1
175,156,117,121,-1,7
175,163,116,124,-1,3
175,172,113,126,-3,2
175,171,111,124,-2,-2
175,175,111,131,0,7
172,172,105,124,-6,-7
169,173,108,125,3,1
167,169,108,123,0,-2
162,169,112,122,4,-1
152,163,119,121,7,-1
149,169,111,123,-8,2
145,168,110,123,-1,0
145,170,105,123,-5,0
146,172,107,124,2,1
149,173,105,122,-2,-2
154,173,102,124,-3,2
159,173,105,121,3,-3
166,174,112,120,7,-1
169,173,117,134,5,14
179,171,123,122,6,-12
177,171,124,118,1,-4
176,154,122,107,-2,-11
177,164,121,111,-1,4
176,165,122,115,1,4
167,159,123,69,1,-46
165,152,125,66,2,-3
166,145,125,64,0,-2
165,143,125,65,0,1
168,141,126,65,1,0
170,144,125,69,-1,4
172,142,123,128,-2,59
173,147,123,116,0,-12
175,149,122,116,-1,0
175,156,120,120,-2,4
176,158,120,121,0,1
176,164,117,124,-3,3
174,170,118,120,1,-4
175,177,118,124,0,4
173,178,117,122,-1,-2
170,176,112,122,-5,0
168,178,117,122,5,0
163,175,122,119,5,-3
157,169,67,116,-55,-3
151,168,65,118,-2,2
142,164,63,117,-2,-1
138,165,63,117,0,0
140,165,65,118,2,1
138,166,134,116,69,-2
141,166,120,116,-14,0
144,167,113,114,-7,-2
149,168,107,116,-6,2
156,168,109,118,2,2
161,169,122,120,13,2
167,168,125,121,3,1
172,169,110,124,-15,3
175,167,115,120,5,-4
173,164,114,120,-1,0
170,162,111,124,-3,4
168,157,108,129,-3,5
161,149,105,64,-3,-65
157,144,99,62,-6,-2
150,140,92,63,-7,1
148,141,85,135,-7,72
139,140,71,118,-14,-17
140,139,74,129,3,11
137,135,75,139,1,10
172,143,13,59,-62,-80
174,142,98,61,85,2
173,174,14,104,-84,43
170,174,14,104,0,0
173,173,14,18,0,-86
173,173,14,12,0,-6
175,172,14,11,0,-1
173,8,14,18,0,7
171,9,14,18,0,0
167,9,14,18,0,0
165,10,14,17,0,-1
5,10,19,18,5,1
6,9,20,18,1,0
