Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
178,176,16,14,0,0
112,163,19,11,3,-3
168,160,13,11,-6,0
174,161,18,23,5,12
175,156,17,100,-1,77
171,169,17,119,0,19
172,177,14,139,-3,20
172,176,15,143,1,4
174,177,16,142,1,-1
162,176,15,121,-1,-21
166,175,13,138,-2,17
168,174,21,141,8,3
169,175,18,127,-3,-14
170,173,126,128,108,1
169,174,125,127,-1,-1
172,174,87,126,-38,-1
170,174,84,126,-3,0
174,174,132,126,48,0
174,174,115,125,-17,-1
175,174,113,125,-2,0
175,174,120,124,7,-1
176,172,128,123,8,-1
177,172,125,123,-3,0
177,173,124,124,-1,1
176,173,133,123,9,-1
173,173,133,124,0,1
174,173,135,123,2,-1
176,173,139,121,4,-2
174,174,132,121,-7,0
173,174,134,120,2,-1
176,174,134,120,0,0
174,174,139,120,5,0
176,172,140,117,1,-3
175,169,136,115,-4,-2
176,171,135,115,-1,0
175,166,136,119,1,4
176,167,135,119,-1,0
175,161,134,112,-1,-7
176,157,134,130,0,18
175,152,133,128,-1,-2
175,144,133,137,0,9
174,143,132,121,-1,-16
174,145,131,118,-1,-3
174,144,131,111,0,-7
174,148,129,109,-2,-2
174,154,127,117,-2,8
174,159,125,119,-2,2
173,163,126,122,1,3
172,170,123,122,-3,0
171,177,120,127,-3,5
169,178,121,125,1,-2
169,176,122,126,1,1
169,176,119,128,-3,2
172,176,117,125,-2,-3
167,173,115,124,-2,-1
171,171,113,122,-2,-2
171,169,113,119,0,-3
171,169,112,119,-1,0
171,169,118,118,6,-1
173,168,110,115,-8,-3
173,168,109,116,-1,1
172,170,114,116,5,0
174,170,114,115,0,-1
175,171,111,115,-3,0
175,172,117,116,6,1
174,173,118,116,1,0
175,174,119,116,1,0
175,174,119,116,0,0
172,174,122,116,3,0
174,175,129,116,7,0
174,175,132,116,3,0
171,175,128,114,-4,-2
173,174,128,113,0,-1
172,174,130,112,2,-1
173,173,128,110,-2,-2
175,173,129,109,1,-1
175,172,132,107,3,-2
174,171,129,107,-3,0
174,169,129,106,0,-1
174,166,128,104,-1,-2
174,160,126,116,-2,12
174,153,126,113,0,-3
173,146,126,126,0,13
173,141,125,135,-1,9
173,139,127,126,2,-9
172,143,126,113,-1,-13
172,142,125,113,-1,0
172,149,123,114,-2,1
172,152,122,119,-1,5
172,162,122,119,0,0
171,168,120,116,-2,-3
169,177,118,124,-2,8
170,177,117,126,-1,2
165,172,117,123,0,-3
169,174,113,125,-4,2
171,177,113,123,0,-2
170,176,111,122,-2,-1
171,173,109,120,-2,-2
172,173,108,118,-1,-2
173,173,109,117,1,-1
174,174,111,117,2,0
174,175,104,116,-7,-1
172,175,108,117,4,1
173,176,118,117,10,0
176,176,115,116,-3,-1
175,175,114,117,-1,1
177,175,121,116,7,-1
175,174,111,115,-10,-1
176,175,118,115,7,0
173,175,118,115,0,0
174,174,122,114,4,-1
173,175,122,115,0,1
175,174,121,115,-1,0
173,174,121,114,0,-1
172,174,127,112,6,-2
173,174,123,113,-4,1
173,174,126,113,3,0
174,174,124,113,-2,0
174,173,124,112,0,-1
175,171,125,112,1,0
