Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.34,133.61,4.38,1.35,134.6,4.42,,43.9,59.3
1.22,122.01,4,1.26,126.49,4.15,,41.6,55.7
1.21,120.95,3.97,1.23,123.31,4.05,,41.3,53
1.18,118.12,3.88,1.21,120.61,3.96,,44,52.8
1.22,121.51,3.99,1.25,125.35,4.11,,41.2,57.3
1.17,116.51,3.82,1.18,118.05,3.87,,41.1,51.4
1.16,116.37,3.82,1.21,121.05,3.97,,41.1,53.8
1.14,114.1,3.74,1.19,118.84,3.9,,41.6,53.7
1.14,113.83,3.73,1.19,118.62,3.89,,40.5,55.2
1.15,114.87,3.77,1.19,119.3,3.91,,42.4,53.5
1.13,112.53,3.69,1.16,115.99,3.81,,42.2,56.4
1.09,109.13,3.58,1.12,112.13,3.68,,42.2,54.3
1.07,107.21,3.52,1.1,109.97,3.61,,42.3,54.2
1.08,107.82,3.54,1.11,110.75,3.63,,45.8,54.3
9.3,929.96,30.5,7.45,744.96,24.4,,43.4,479
1.33,132.92,4.36,1.35,134.7,4.42,,45.8,67.7
1.29,129.41,4.25,1.33,133.11,4.37,,45.6,65.9
1.29,128.66,4.22,1.32,132.22,4.34,,47.5,64.7
1.28,128.11,4.2,1.31,131.45,4.31,,46.8,64.2
1.29,129.32,4.24,1.32,132.26,4.34,,47.9,64.4
1.32,131.66,4.32,1.31,131.35,4.31,,49.2,63.9
1.32,131.92,4.33,1.32,131.91,4.33,,50.1,63.6
1.34,134.47,4.41,1.34,133.62,4.38,,50.7,63.5
1.34,134.31,4.41,1.34,133.71,4.39,,51.4,63.6
1.33,133.17,4.37,1.33,133.12,4.37,,49.1,63.9
1.33,132.83,4.36,1.33,132.65,4.35,,48.8,63.9
1.33,133.29,4.37,1.33,133.12,4.37,,51.7,64.3
1.33,133.43,4.38,1.33,133.3,4.37,,52.4,64.5
1.36,135.54,4.45,1.34,133.7,4.39,,52.4,64.7
1.35,134.54,4.41,1.34,133.86,4.39,,52.1,64.8
1.34,134.37,4.41,1.34,134.11,4.4,,51.6,64.8
1.33,133.43,4.38,1.34,133.74,4.39,,49.8,64.8
1.35,135.16,4.43,1.34,134.27,4.41,,49.1,65
1.36,135.65,4.45,1.34,134.16,4.4,,48.8,64.7
1.36,136.21,4.47,1.35,134.88,4.43,,48.6,65.5
1.36,135.57,4.45,1.34,134.06,4.4,,50,65
1.36,135.88,4.46,1.34,134.03,4.4,,49.2,64.8
1.36,135.9,4.46,1.34,133.89,4.39,,48.1,64.9
1.36,136.23,4.47,1.34,134.41,4.41,,49.2,65
1.36,136.15,4.47,1.35,134.79,4.42,,48,64.6
1.36,136.16,4.47,1.35,135.02,4.43,,48.8,64.7
1.37,136.73,4.49,1.35,134.97,4.43,,48.4,64.3
1.37,136.76,4.49,1.35,134.89,4.43,,48.2,63.9
