Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
156,165,50,61,0,0
34,149,132,27,82,-34
43,126,28,22,-104,-5
37,156,46,18,18,-4
31,158,67,29,21,11
67,163,42,19,-25,-10
38,166,85,20,43,1
40,166,84,30,-1,10
38,170,95,36,11,6
35,166,104,67,9,31
39,71,27,27,-77,-40
41,58,39,18,12,-9
32,15,54,22,15,4
16,29,32,19,-22,-3
177,29,69,12,37,-7
136,169,20,25,-49,13
106,160,21,15,1,-10
42,148,41,19,20,4
48,147,43,22,2,3
53,147,44,17,1,-5
104,145,20,18,-24,1
111,152,22,14,2,-4
162,145,14,11,-8,-3
160,150,15,7,1,-4
159,131,12,14,-3,7
156,149,12,11,0,-3
156,150,10,15,-2,4
165,140,20,7,10,-8
154,144,10,9,-10,2
156,145,14,10,4,1
163,147,18,10,4,0
162,147,26,11,8,1
160,153,14,6,-12,-5
127,153,21,9,7,3
167,147,14,9,-7,0
148,144,18,6,4,-3
159,140,23,9,5,3
163,142,23,14,0,5
170,141,17,9,-6,-5
168,145,15,11,-2,2
172,143,15,12,0,1
161,136,23,13,8,1
161,163,21,17,-2,4
157,155,18,7,-3,-10
158,164,18,10,0,3
162,154,19,4,1,-6
162,164,19,4,0,0
163,146,13,14,-6,10
163,152,11,9,-2,-5
158,134,11,15,0,6
160,139,10,14,-1,-1
160,112,9,22,-1,8
161,161,9,6,0,-16
160,146,11,11,2,5
160,150,9,13,-2,2
160,169,10,17,1,4
157,172,9,22,-1,5
158,178,12,19,3,-3
160,171,8,23,-4,4
157,147,7,19,-1,-4
159,159,10,17,3,-2
159,163,10,12,0,-5
155,159,7,13,-3,1
159,150,13,13,6,0
156,157,10,15,-3,2
156,160,12,15,2,0
153,160,16,9,4,-6
154,159,13,8,-3,-1
154,160,15,15,2,7
153,156,17,13,2,-2
148,152,16,9,-1,-4
139,155,13,10,-3,1
140,153,15,11,2,1
139,145,19,10,4,-1
138,151,19,11,0,1
138,150,19,8,0,-3
137,154,15,10,-4,2
135,153,14,7,-1,-3
153,157,13,8,-1,1
165,150,12,5,-1,-3
169,155,16,9,4,4
168,158,17,9,1,0
173,153,26,10,9,1
170,156,64,9,38,-1
175,154,22,7,-42,-2
173,147,28,6,6,-1
127,155,23,7,-5,1
166,141,39,9,16,2
154,149,16,7,-23,-2
149,154,16,9,0,2
163,159,13,7,-3,-2
170,143,12,13,-1,6
166,157,12,7,0,-6
165,151,14,5,2,-2
148,159,18,5,4,0
157,151,11,5,-7,0
143,161,15,11,4,6
147,131,15,14,0,3
156,133,8,15,-7,1
152,136,13,18,5,3
156,158,13,16,0,-2
154,168,14,20,1,4
154,172,16,56,2,36
152,172,14,33,-2,-23
154,174,13,81,-1,48
155,171,13,20,0,-61
150,169,14,17,1,-3
152,165,13,14,-1,-3
145,169,10,15,-3,1
150,166,11,13,1,-2
153,164,11,13,0,0
147,164,12,12,1,-1
146,162,14,12,2,0
146,166,11,16,-3,4
147,169,11,14,0,-2
148,167,12,14,1,0
149,155,14,26,2,12
146,158,14,13,0,-13
152,160,9,15,-5,2
162,161,8,13,-1,-2
