Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
162,175,109,125,0,0
173,175,107,118,-2,-7
172,152,111,137,4,19
173,153,111,126,0,-11
171,153,112,105,1,-21
172,153,16,96,-96,-9
173,153,13,90,-3,-6
173,153,13,76,0,-14
173,153,12,72,-1,-4
173,153,112,66,100,-6
172,155,111,49,-1,-17
165,156,87,52,-24,3
163,157,87,84,0,32
159,158,86,84,-1,0
156,158,81,105,-5,21
166,158,84,86,3,-19
163,158,89,88,5,2
164,159,87,65,-2,-23
176,161,95,108,8,43
176,155,89,101,-6,-7
144,151,76,141,-13,40
150,149,77,93,1,-48
149,153,59,95,-18,2
159,153,104,96,45,1
157,157,105,84,1,-12
149,166,112,83,7,-1
157,166,114,83,2,0
161,174,116,68,2,-15
164,174,120,69,4,1
169,169,127,61,7,-8
148,122,131,80,4,19
148,100,35,28,-96,-52
158,149,130,78,95,50
147,176,127,119,-3,41
176,22,63,67,-64,-52
43,52,37,66,-26,-1
178,116,153,108,116,42
170,161,8,111,-145,3
164,164,10,116,2,5
157,163,12,110,2,-6
151,165,15,110,3,0
142,164,12,96,-3,-14
131,168,15,117,3,21
135,169,17,110,2,-7
142,169,134,103,117,-7
151,168,106,117,-28,14
160,170,137,107,31,-10
175,175,130,117,-7,10
176,166,127,99,-3,-18
178,170,115,101,-12,2
176,165,114,102,-1,1
172,161,123,104,9,2
175,156,116,106,-7,2
173,152,118,128,2,22
168,147,113,113,-5,-15
170,139,139,70,26,-43
166,135,134,67,-5,-3
165,136,130,125,-4,58
169,132,102,73,-28,-52
171,137,125,130,23,57
169,145,98,114,-27,-16
171,145,100,130,2,16
170,147,122,95,22,-35
170,153,124,133,2,38
171,167,117,107,-7,-26
172,176,117,117,0,10
173,172,119,120,2,3
166,175,115,110,-4,-10
163,175,113,109,-2,-1
159,172,127,115,14,6
153,173,122,114,-5,-1
146,170,130,110,8,-4
137,166,65,127,-65,17
134,169,62,127,-3,0
131,165,60,126,-2,-1
126,166,61,128,1,2
127,168,66,129,5,1
125,168,123,126,57,-3
130,171,117,129,-6,3
132,172,115,127,-2,-2
140,175,88,132,-27,5
146,176,127,130,39,-2
159,175,109,124,-18,-6
171,176,121,121,12,-3
179,173,138,88,17,-33
175,174,132,94,-6,6
177,176,124,117,-8,23
173,174,126,22,2,-95
168,164,124,122,-2,100
166,158,132,124,8,2
164,153,111,108,-21,-16
164,145,107,66,-4,-42
167,138,107,64,0,-2
166,134,104,65,-3,1
166,131,133,127,29,62
168,135,130,107,-3,-20
168,135,121,126,-9,19
171,138,97,123,-24,-3
171,141,96,86,-1,-37
174,147,95,94,-1,8
172,153,92,98,-3,4
172,161,137,109,45,11
170,170,87,116,-50,7
168,173,85,121,-2,5
164,172,80,122,-5,1
164,168,79,118,-1,-4
159,162,75,110,-4,-8
156,166,70,111,-5,1
150,153,69,100,-1,-11
144,163,65,105,-4,5
137,152,64,95,-1,-10
133,163,63,99,-1,4
126,160,61,96,-2,-3
123,165,63,97,2,1
128,160,26,90,-37,-7
112,167,63,95,37,5
116,162,68,89,5,-6
114,161,68,86,0,-3
124,161,58,84,-10,-2
112,157,71,78,13,-6
