Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
162,175,109,125,0,0,109,122,FF,HS
173,175,107,118,-2,-7,109,122,FF,HS
172,152,111,122,4,4,109,122,FF,HS
173,153,111,126,0,4,109,122,FF,HS
171,153,112,120,1,-6,99,110,FF,FF
172,153,106,114,-6,-6,99,110,FF,FF
173,153,96,108,-10,-6,99,110,FF,FF
173,153,85,100,-11,-8,99,110,FF,FF
173,153,74,93,-11,-7,73,81,FF,FF
173,153,70,86,-4,-7,73,81,FF,FF
172,155,73,76,3,-10,73,81,FF,FF
165,156,76,70,3,-6,73,81,FF,FF
163,157,78,73,2,3,82,79,FF,FF
159,158,86,75,8,2,82,79,FF,FF
156,158,81,82,-5,7,82,79,FF,FF
166,158,84,86,3,4,82,79,FF,FF
163,158,89,88,5,2,90,87,FF,FF
164,159,87,82,-2,-6,90,87,FF,FF
176,161,95,88,8,6,90,87,FF,FF
176,155,89,91,-6,3,90,87,FF,FF
144,151,85,94,-4,3,78,94,FF,FF
150,149,77,93,-8,-1,78,94,FF,FF
149,153,72,95,-5,2,78,94,FF,FF
159,153,80,96,8,1,78,94,FF,FF
157,157,86,93,6,-3,94,84,FF,FF
149,166,92,83,6,-10,94,84,FF,FF
157,166,97,83,5,0,94,84,FF,FF
161,174,101,79,4,-4,94,84,FF,FF
164,174,105,69,4,-10,110,62,FF,TO
169,169,110,61,5,-8,110,62,FF,TO
148,122,115,65,5,4,110,62,FF,TO
148,100,110,55,-5,-10,110,62,FF,TO
158,149,103,60,-7,5,104,64,FF,TO
147,176,109,63,6,3,104,64,FF,TO
176,22,106,67,-3,4,104,64,FF,TO
43,52,100,66,-6,-1,104,64,FF,TO
178,116,99,76,-1,10,87,87,FF,FF
170,161,93,84,-6,8,87,87,FF,FF
164,164,84,92,-9,8,87,87,FF,FF
157,163,74,96,-10,4,87,87,FF,FF
151,165,65,99,-9,3,52,101,TO,FF
142,164,56,96,-9,-3,52,101,TO,FF
131,168,48,101,-8,5,52,101,TO,FF
135,169,40,110,-8,9,52,101,TO,FF
142,169,46,103,6,-7,54,108,TO,FF
151,168,49,106,3,3,54,108,TO,FF
160,170,56,107,7,1,54,108,TO,FF
175,175,65,117,9,10,54,108,TO,FF
176,166,73,112,8,-5,82,106,FF,FF
178,170,80,109,7,-3,82,106,FF,FF
176,165,86,102,6,-7,82,106,FF,FF
172,161,91,104,5,2,82,106,FF,FF
175,156,97,106,6,2,102,110,FF,FF
173,152,102,111,5,5,102,110,FF,FF
168,147,104,113,2,2,102,110,FF,FF
170,139,107,110,3,-3,102,110,FF,FF
166,135,110,105,3,-5,118,100,HS,FF
165,136,115,101,5,-4,118,100,HS,FF
169,132,123,94,8,-7,118,100,HS,FF
171,137,125,103,2,9,118,100,HS,FF
169,145,118,105,-7,2,119,109,HS,FF
171,145,113,111,-5,6,119,109,HS,FF
170,147,122,107,9,-4,119,109,HS,FF
170,153,124,113,2,6,119,109,HS,FF
171,167,117,107,-7,-6,117,113,HS,FF
172,176,117,117,0,10,117,113,HS,FF
173,172,119,120,2,3,117,113,HS,FF
166,175,115,110,-4,-10,117,113,HS,FF
163,175,113,109,-2,-1,120,112,HS,FF
159,172,116,115,3,6,120,112,HS,FF
153,173,122,114,6,-1,120,112,HS,FF
146,170,130,110,8,-4,120,112,HS,FF
137,166,125,114,-5,4,114,121,FF,HS
134,169,118,117,-7,3,114,121,FF,HS
131,165,111,126,-7,9,114,121,FF,HS
126,166,103,128,-8,2,114,121,FF,HS
127,168,96,129,-7,1,95,127,FF,HS
125,168,89,126,-7,-3,95,127,FF,HS
130,171,96,129,7,3,95,127,FF,HS
132,172,100,127,4,-2,95,127,FF,HS
140,175,97,132,-3,5,105,126,FF,HS
146,176,104,130,7,-2,105,126,FF,HS
159,175,109,124,5,-6,105,126,FF,HS
171,176,112,121,3,-3,105,126,FF,HS
179,173,118,112,6,-9,122,111,HS,FF
175,174,121,107,3,-5,122,111,HS,FF
177,176,124,117,3,10,122,111,HS,FF
173,174,126,111,2,-6,122,111,HS,FF
168,164,124,108,-2,-3,125,106,HS,FF
166,158,132,106,8,-2,125,106,HS,FF
164,153,126,108,-6,2,125,106,HS,FF
164,145,121,105,-5,-3,125,106,HS,FF
167,138,117,100,-4,-5,117,96,HS,FF
166,134,113,95,-4,-5,117,96,HS,FF
166,131,118,93,5,-2,117,96,HS,FF
168,135,121,96,3,3,117,96,HS,FF
168,135,121,103,0,7,113,101,FF,FF
171,138,115,108,-6,5,113,101,FF,FF
171,141,110,102,-5,-6,113,101,FF,FF
174,147,106,94,-4,-8,113,101,FF,FF
172,153,102,98,-4,4,103,102,FF,FF
172,161,110,100,8,2,103,102,FF,FF
170,170,104,104,-6,4,103,102,FF,FF
168,173,99,108,-5,4,103,102,FF,FF
164,172,94,111,-5,3,88,112,FF,FF
164,168,90,118,-4,7,88,112,FF,FF
159,162,86,110,-4,-8,88,112,FF,FF
156,166,82,111,-4,1,88,112,FF,FF
150,153,78,108,-4,-3,69,101,FF,FF
144,163,74,105,-4,-3,69,101,FF,FF
137,152,64,95,-10,-10,69,101,FF,FF
133,163,63,99,-1,4,69,101,FF,FF
126,160,61,96,-2,-3,60,94,TO,FF
123,165,63,97,2,1,60,94,TO,FF
128,160,53,90,-10,-7,60,94,TO,FF
112,167,63,95,10,5,60,94,TO,FF
116,162,68,89,5,-6,64,86,FF,FF
114,161,68,86,0,-3,64,86,FF,FF
124,161,58,84,-10,-2,64,86,FF,FF
112,157,71,78,13,-6,64,86,FF,FF
