Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.26,126.2,4.14,1.24,123.88,4.06,,38.8,50.8
1.35,134.75,4.42,1.33,132.79,4.36,,39.9,61.1
1.4,140.14,4.6,1.38,138,4.53,,43.9,66
1.41,140.79,4.62,1.39,138.93,4.56,,54.2,65.6
1.36,136.11,4.47,1.34,134.38,4.41,,51.2,61
1.43,143.16,4.7,1.42,141.59,4.65,,54.9,67.6
1.45,144.63,4.75,1.43,143.28,4.7,,55.2,68.7
1.46,145.74,4.78,1.44,144.23,4.73,,52.8,69.6
1.45,145.18,4.76,1.44,143.9,4.72,,55.5,68.4
1.44,144.1,4.73,1.43,143.03,4.69,,54.3,67.8
1.43,143.47,4.71,1.43,142.5,4.68,,53.9,67.2
1.44,143.76,4.72,1.43,142.79,4.68,,52.9,67.7
1.43,143.34,4.7,1.42,142.26,4.67,,52.3,66.9
1.46,145.74,4.78,1.45,144.75,4.75,,54.1,69.4
1.5,150.34,4.93,1.49,149.11,4.89,,53.4,73.2
1.58,157.57,5.17,1.56,156.27,5.13,,53.3,80.2
1.59,159.44,5.23,1.58,157.79,5.18,,53.1,81.2
1.63,163.02,5.35,1.61,161.15,5.29,,52.3,84.7
1.63,162.79,5.34,1.61,160.66,5.27,,52.8,84.7
1.62,162.37,5.33,1.6,160.28,5.26,,52.2,84.4
1.61,161.34,5.29,1.59,159.43,5.23,,52.4,83.7
1.61,161.08,5.28,1.59,159.03,5.22,,52.4,83.5
1.61,160.99,5.28,1.59,159.03,5.22,,50.7,83.3
1.6,160.06,5.25,1.58,158.08,5.19,,53.6,82.3
1.58,157.94,5.18,1.56,155.98,5.12,,55.4,80
1.6,159.56,5.23,1.57,157.36,5.16,,54.7,81.4
1.59,159.33,5.23,1.57,157.26,5.16,,53.9,81
1.62,161.84,5.31,1.6,159.78,5.24,,56.2,83.3
1.64,163.62,5.37,1.61,161.44,5.3,,54.1,85
