Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.38,138.33,4.54,1.35,135.42,4.44,,53.5,63.3
1.49,148.5,4.87,1.45,145.43,4.77,,53.4,74
1.5,149.98,4.92,1.47,147.06,4.82,,52.5,75.4
1.36,135.82,4.46,1.33,133,4.36,,54.4,61.3
1.47,147.25,4.83,1.45,144.84,4.75,,54.1,72.4
1.46,145.92,4.79,1.43,143.35,4.7,,54.8,70.5
1.45,144.8,4.75,1.42,142.38,4.67,,55.6,68.9
1.44,143.74,4.72,1.41,141.33,4.64,,54.5,67.9
1.42,142.23,4.67,1.4,140.05,4.59,,55,66.9
1.42,141.59,4.65,1.4,139.62,4.58,,54.1,66.2
1.41,140.93,4.62,1.39,139.25,4.57,,52.8,65.8
1.41,140.6,4.61,1.39,138.96,4.56,,53.7,65.3
1.41,141.04,4.63,1.4,139.53,4.58,,54.1,65.8
1.56,156.13,5.12,1.55,154.72,5.08,,55.3,80.6
1.58,158.16,5.19,1.57,157.14,5.16,,55.1,82.7
1.59,158.68,5.21,1.58,157.66,5.17,,56,83.3
1.6,159.86,5.24,1.59,159.13,5.22,,55.8,84.3
1.6,160.41,5.26,1.59,159.24,5.22,,55.9,84.7
1.62,161.78,5.31,1.6,160.38,5.26,,55.6,85.5
1.6,160.38,5.26,1.59,158.85,5.21,,55.3,84.2
1.6,159.62,5.24,1.58,158.09,5.19,,55.6,83.2
1.58,157.89,5.18,1.56,156.13,5.12,,55,81.3
1.59,158.91,5.21,1.57,157.16,5.16,,54.8,82
1.6,159.59,5.24,1.58,157.57,5.17,,54.2,82.4
1.58,158.2,5.19,1.56,156.18,5.12,,53.5,81
1.6,159.72,5.24,1.58,157.63,5.17,,53.5,82.5
1.59,159.33,5.23,1.57,157.25,5.16,,52.5,81.8
1.6,159.83,5.24,1.58,157.79,5.18,,52.6,82.3
1.6,160.38,5.26,1.58,158.34,5.19,,53.2,83.1
1.61,160.59,5.27,1.58,158.25,5.19,,53.3,83
1.61,160.51,5.27,1.58,157.86,5.18,,53.6,82.6
1.6,159.95,5.25,1.57,157.17,5.16,,52.3,81.9
1.59,159.28,5.23,1.56,156.26,5.13,,52.3,81.3
1.61,160.62,5.27,1.58,157.59,5.17,,51.7,82.8
1.64,163.52,5.36,1.6,160.45,5.26,,51.8,86
1.62,161.95,5.31,1.59,159.23,5.22,,51.2,84.3
1.6,159.53,5.23,1.57,156.6,5.14,,51.4,82.1
1.59,158.93,5.21,1.56,156.2,5.12,,50.9,81.4
1.6,160.36,5.26,1.57,157.43,5.17,,50.7,82.4
1.59,158.62,5.2,1.56,156.08,5.12,,49.9,81.4
1.6,160.41,5.26,1.57,157.47,5.17,,53.8,82.4
1.59,158.92,5.21,1.56,156.25,5.13,,49.7,82
1.59,159.13,5.22,1.57,156.74,5.14,,49.6,81.7
1.59,159.31,5.23,1.57,156.82,5.14,,50,81.6
1.6,159.55,5.23,1.57,157.19,5.16,,50.9,81.5
1.59,159.3,5.23,1.57,157.13,5.16,,50.2,82.1
1.6,159.74,5.24,1.58,157.63,5.17,,50.4,82
1.6,159.6,5.24,1.58,157.55,5.17,,50.2,81.5
1.6,159.71,5.24,1.58,157.77,5.18,,49.6,81.3
1.6,159.72,5.24,1.57,157.44,5.17,,49.7,80.7
1.6,159.77,5.24,1.57,157.46,5.17,,49.7,80.5
1.6,159.67,5.24,1.58,157.67,5.17,,51.4,80.7
1.59,159.38,5.23,1.57,157.48,5.17,,51.1,80.7
1.6,159.76,5.24,1.58,157.74,5.18,,51.5,80.7
1.6,159.81,5.24,1.58,157.92,5.18,,51.2,80.8
1.6,159.69,5.24,1.58,157.77,5.18,,51.1,80.7
1.59,159.47,5.23,1.58,157.75,5.18,,50.7,80.6
1.59,159.46,5.23,1.58,157.9,5.18,,49,80.5
1.6,159.56,5.23,1.58,157.94,5.18,,48.8,80.4
1.59,159.37,5.23,1.58,157.79,5.18,,49.1,80.2
1.59,159.38,5.23,1.58,157.78,5.18,,51.8,80.2
1.59,159.3,5.23,1.58,157.68,5.17,,51.7,80.2
1.59,159.21,5.22,1.58,157.63,5.17,,51.7,80.1
1.59,159,5.22,1.57,157.46,5.17,,51.9,80
1.59,158.87,5.21,1.57,157.47,5.17,,57,80.1
1.59,158.85,5.21,1.58,157.52,5.17,,50.9,80.1
1.59,158.87,5.21,1.58,157.68,5.17,,50.8,80.4
1.59,158.94,5.21,1.58,157.84,5.18,,49.4,80.6
1.59,159.26,5.23,1.58,158.26,5.19,,50.1,80.8
1.59,159.29,5.23,1.58,158.34,5.19,,50.3,81
1.59,159.36,5.23,1.58,158.38,5.2,,49.8,81
1.6,159.56,5.23,1.59,158.56,5.2,,52.7,81.1
1.6,159.72,5.24,1.59,158.82,5.21,,52.8,81.2
1.59,159.23,5.22,1.59,158.53,5.2,,53.3,80.8
1.6,159.75,5.24,1.59,159.09,5.22,,53.7,81.3
1.61,160.95,5.28,1.6,160.34,5.26,,53.8,82.6
1.61,161.48,5.3,1.61,160.92,5.28,,53.1,83.3
1.62,161.83,5.31,1.61,161.27,5.29,,54.7,83.8
1.63,163.06,5.35,1.62,162.42,5.33,,54.2,84.9
1.63,163.31,5.36,1.62,162.38,5.33,,54.5,84.8
1.63,163.17,5.35,1.62,162.41,5.33,,53.4,85.1
1.62,162.12,5.32,1.61,160.98,5.28,,53.9,83.9
1.61,161.45,5.3,1.6,160.36,5.26,,53.2,83.2
1.62,161.94,5.31,1.61,160.72,5.27,,53,83.6
1.61,160.91,5.28,1.59,159.29,5.23,,52.5,82.3
1.62,161.68,5.3,1.6,160,5.25,,52.5,83
1.61,160.91,5.28,1.59,159,5.22,,53.8,82
1.61,161.47,5.3,1.59,159.24,5.22,,53.3,82.3
1.61,160.75,5.27,1.59,158.54,5.2,,52.3,81.6
1.61,161.37,5.29,1.59,159.07,5.22,,55.2,82.2
1.61,160.79,5.28,1.59,158.54,5.2,,53.4,81.6
1.62,162.28,5.32,1.6,160,5.25,,53.2,83.2
1.63,162.72,5.34,1.6,160.06,5.25,,53,83.3
1.64,163.58,5.37,1.61,161.13,5.29,,52.7,84.5
1.63,162.57,5.33,1.6,160.04,5.25,,53.5,83.4
