Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
173,136,127,136,0,0,129,137,HS,HS
173,132,129,139,2,3,129,137,HS,HS
176,130,128,138,-1,-1,129,137,HS,HS
178,131,134,138,6,0,129,137,HS,HS
176,152,129,134,-5,-4,128,127,HS,HS
176,155,127,129,-2,-5,128,127,HS,HS
174,138,128,126,1,-3,128,127,HS,HS
175,138,130,120,2,-6,128,127,HS,HS
173,141,123,117,-7,-3,124,117,FF,FF
176,144,125,116,2,-1,124,117,FF,FF
176,151,126,118,1,2,124,117,FF,FF
178,152,125,118,-1,0,124,117,FF,FF
177,157,125,126,0,8,122,132,FF,HS
177,162,124,132,-1,6,122,132,FF,HS
177,171,120,138,-4,6,122,132,FF,HS
175,177,119,132,-1,-6,122,132,FF,HS
176,176,117,127,-2,-5,112,133,FF,HS
173,171,108,130,-9,3,112,133,FF,HS
176,169,114,133,6,3,112,133,FF,HS
171,171,111,142,-3,9,112,133,FF,HS
171,176,109,139,-2,-3,104,134,FF,HS
165,178,106,137,-3,-2,104,134,FF,HS
156,178,98,131,-8,-6,104,134,FF,HS
153,176,105,131,7,0,104,134,FF,HS
148,175,96,129,-9,-2,95,126,FF,FF
141,174,89,127,-7,-2,95,126,FF,FF
140,177,95,126,6,-1,95,126,FF,FF
142,177,100,125,5,-1,95,126,FF,FF
144,177,104,124,4,-1,115,125,FF,FF
147,176,112,123,8,-1,115,125,FF,FF
154,176,121,128,9,5,115,125,FF,FF
158,176,123,127,2,-1,115,125,FF,FF
163,176,131,123,8,-4,137,121,HS,FF
171,172,137,124,6,1,137,121,HS,FF
178,175,139,121,2,-3,137,121,HS,FF
175,173,143,116,4,-5,137,121,HS,FF
169,171,142,123,-1,7,137,123,HS,FF
175,170,135,121,-7,-2,137,123,HS,FF
172,171,136,123,1,2,137,123,HS,FF
177,169,138,125,2,2,137,123,HS,FF
177,161,131,122,-7,-3,128,111,HS,FF
177,157,130,112,-1,-10,128,111,HS,FF
171,152,127,109,-3,-3,128,111,HS,FF
174,145,127,104,0,-5,128,111,HS,FF
177,145,128,100,1,-4,126,106,FF,FF
178,143,127,105,-1,5,126,106,FF,FF
178,144,125,109,-2,4,126,106,FF,FF
