Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
173,136,127,136,0,0
173,132,138,139,11,3
176,130,128,138,-10,-1
178,131,134,138,6,0
176,152,129,124,-5,-14
176,155,127,116,-2,-8
174,138,128,83,1,-33
175,138,130,132,2,49
173,141,123,117,-7,-15
176,144,125,116,2,-1
176,151,126,118,1,2
178,152,125,118,-1,0
177,157,125,126,0,8
177,162,124,132,-1,6
177,171,120,138,-4,6
175,177,119,132,-1,-6
176,176,117,127,-2,-5
173,171,108,141,-9,14
176,169,114,144,6,3
171,171,111,142,-3,-2
171,176,109,139,-2,-3
165,178,97,137,-12,-2
156,178,76,131,-21,-6
153,176,127,131,51,0
148,175,69,129,-58,-2
141,174,69,127,0,-2
140,177,116,126,47,-1
142,177,115,125,-1,-1
144,177,116,124,1,-1
147,176,112,123,-4,-1
154,176,121,128,9,5
158,176,123,127,2,-1
163,176,131,123,8,-4
171,172,137,124,6,1
178,175,139,121,2,-3
175,173,143,116,4,-5
169,171,142,123,-1,7
175,170,135,121,-7,-2
172,171,136,132,1,11
177,169,138,134,2,2
177,161,131,114,-7,-20
177,157,130,112,-1,-2
171,152,127,68,-3,-44
174,145,127,66,0,-2
177,145,128,125,1,59
178,143,127,121,-1,-4
178,144,125,124,-2,3
176,146,125,113,0,-11
176,152,123,114,-2,1
175,155,121,120,-2,6
175,162,124,113,3,-7
175,167,127,116,3,3
174,175,117,116,-10,0
171,177,114,131,-3,15
173,172,112,128,-2,-3
174,165,113,138,1,10
170,169,114,138,1,0
173,169,122,133,8,-5
168,172,116,132,-6,-1
166,179,128,126,12,-6
166,178,117,124,-11,-2
159,177,105,122,-12,-2
152,175,127,119,22,-3
145,177,121,118,-6,-1
142,177,107,117,-14,-1
143,177,113,115,6,-2
148,175,105,113,-8,-2
148,177,106,111,1,-2
157,176,114,107,8,-4
161,176,117,106,3,-1
168,176,118,106,1,0
175,176,120,105,2,-1
178,174,122,104,2,-1
171,152,121,87,-1,-17
167,150,123,85,2,-2
168,172,127,95,4,10
170,171,122,100,-5,5
169,166,124,92,2,-8
173,131,122,116,-2,24
177,133,122,135,0,19
177,134,122,58,0,-77
174,152,116,66,-6,8
176,144,116,64,0,-2
177,144,115,132,-1,68
177,140,114,126,-1,-6
177,140,114,125,0,-1
176,148,114,109,0,-16
176,149,113,107,-1,-2
175,155,111,106,-2,-1
174,157,111,107,0,1
174,165,109,121,-2,14
172,168,109,128,0,7
178,172,104,116,-5,-12
179,175,102,120,-2,4
177,176,98,126,-4,6
174,177,94,127,-4,1
173,177,93,127,-1,0
171,175,91,124,-2,-3
170,170,92,121,1,-3
166,167,88,118,-4,-3
165,161,88,114,0,-4
158,158,88,110,0,-4
159,151,91,104,3,-6
154,148,102,96,11,-8
159,137,85,57,-17,-39
143,164,115,5,30,-52
149,163,59,5,-56,0
150,166,48,8,-11,3
145,167,32,8,-16,0
137,171,95,10,63,2
138,170,100,10,5,0
133,170,97,11,-3,1
133,170,62,11,-35,0
154,170,80,11,18,0
165,170,5,12,-75,1
166,169,5,13,0,1
10,169,10,13,5,0
4,169,12,13,2,0
3,168,12,17,0,4
2,166,11,14,-1,-3
