Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
142,174,51,17,0,0
145,162,55,168,4,151
151,147,44,97,-11,-71
153,147,112,96,68,-1
157,141,144,94,32,-2
160,143,112,124,-32,30
158,150,143,119,31,-5
150,152,123,127,-20,8
144,160,128,125,5,-2
132,168,138,128,10,3
126,170,142,134,4,6
118,175,147,135,5,1
116,177,148,131,1,-4
111,178,150,135,2,4
113,177,148,131,-2,-4
112,174,149,130,1,-1
111,168,149,124,0,-6
124,163,140,133,-9,9
117,162,140,129,0,-4
121,157,140,125,0,-4
126,158,138,126,-2,1
129,159,136,128,-2,2
160,160,75,122,-61,-6
155,162,63,132,-12,10
157,164,115,133,52,1
151,167,116,133,1,0
152,169,119,132,3,-1
149,171,102,132,-17,0
149,173,110,131,8,-1
151,175,115,132,5,1
153,176,109,109,-6,-23
155,177,117,108,8,-1
159,175,124,134,7,26
161,175,126,134,2,0
163,174,125,134,-1,0
171,174,128,134,3,0
173,172,134,135,6,1
175,171,111,104,-23,-31
175,173,137,132,26,28
171,174,108,123,-29,-9
171,177,136,121,28,-2
172,176,106,119,-30,-2
172,172,104,119,-2,0
173,166,103,113,-1,-6
174,161,103,86,0,-27
175,154,102,83,-1,-3
176,148,101,115,-1,32
177,149,101,115,0,0
176,142,135,122,34,7
176,143,135,127,0,5
174,145,137,113,2,-14
173,145,137,90,0,-23
174,150,132,124,-5,34
175,154,130,122,-2,-2
175,160,128,122,-2,0
175,165,129,126,1,4
176,171,127,128,-2,2
176,175,126,131,-1,3
175,175,125,130,-1,-1
175,174,125,129,0,-1
174,169,127,126,2,-3
175,165,124,127,-3,1
177,158,83,126,-41,-1
179,154,124,126,41,0
176,152,125,128,1,2
175,149,126,128,1,0
176,149,126,128,0,0
170,149,128,127,2,-1
165,152,133,128,5,1
160,154,70,129,-63,1
159,157,133,129,63,0
155,159,139,130,6,1
154,162,132,130,-7,0
151,165,127,131,-5,1
153,168,127,132,0,1
152,171,124,131,-3,-1
154,173,119,131,-5,0
155,174,117,131,-2,0
159,175,120,131,3,0
162,176,124,130,4,-1
167,175,120,129,-4,-1
171,175,123,129,3,0
175,174,125,129,2,0
176,173,129,128,4,-1
175,175,124,125,-5,-3
174,176,124,124,0,-1
175,176,125,121,1,-3
173,174,127,120,2,-1
173,171,128,120,1,0
174,166,127,121,-1,1
176,160,128,122,1,1
178,157,129,130,1,8
177,150,128,126,-1,-4
177,146,128,110,0,-16
176,141,127,128,-1,18
175,144,129,116,2,-12
175,142,129,121,0,5
175,145,128,122,-1,1
175,144,128,121,0,-1
175,151,127,123,-1,2
175,156,126,132,-1,9
176,161,125,130,-1,-2
176,166,125,131,0,1
177,171,123,126,-2,-5
177,175,124,128,1,2
178,176,124,128,0,0
178,176,123,124,-1,-4
179,175,122,125,-1,1
178,173,120,128,-2,3
178,165,119,124,-1,-4
177,156,118,127,-1,3
177,151,117,127,-1,0
176,148,116,127,-1,0
174,147,116,127,0,0
172,146,116,126,0,-1
166,148,127,126,11,0
162,150,71,126,-56,0
159,152,129,126,58,0
154,155,69,126,-60,0
150,158,136,127,67,1
