Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
169,160,129,17,0,0,128,24,HS,TO
171,150,129,25,0,8,128,24,HS,TO
168,128,127,26,-2,1,128,24,HS,TO
175,135,127,31,0,5,128,24,HS,TO
175,140,130,40,3,9,125,54,HS,FF
175,145,126,49,-4,9,125,54,HS,FF
175,156,123,59,-3,10,125,54,HS,FF
175,169,121,68,-2,9,125,54,HS,FF
175,172,120,78,-1,10,117,90,FF,FF
172,176,116,87,-4,9,117,90,FF,FF
175,171,118,95,2,8,117,90,FF,FF
166,173,114,102,-4,7,117,90,FF,FF
160,174,117,108,3,6,110,116,FF,FF
161,169,114,115,-3,7,110,116,FF,FF
152,170,109,120,-5,5,110,116,FF,FF
145,169,103,123,-6,3,110,116,FF,FF
137,173,97,132,-6,9,94,133,TO,HS
133,171,92,134,-5,2,94,133,TO,HS
129,171,91,133,-1,-1,94,133,TO,HS
131,172,96,133,5,0,94,133,TO,HS
136,175,101,131,5,-2,105,130,FF,HS
139,172,107,135,6,4,105,130,FF,HS
149,172,103,132,-4,-3,105,130,FF,HS
160,174,109,123,6,-9,105,130,FF,HS
169,177,114,118,5,-5,122,118,HS,FF
177,176,120,116,6,-2,122,118,HS,FF
174,177,124,118,4,2,122,118,HS,FF
175,176,130,121,6,3,122,118,HS,FF
170,170,129,130,-1,9,129,121,HS,FF
168,164,131,126,2,-4,129,121,HS,FF
163,154,129,119,-2,-7,129,121,HS,FF
164,142,130,111,1,-8,129,121,HS,FF
170,130,130,103,0,-8,128,97,HS,FF
169,128,128,96,-2,-7,128,97,HS,FF
172,127,128,91,0,-5,128,97,HS,FF
172,128,126,98,-2,7,128,97,HS,FF
175,134,126,101,0,3,121,102,HS,FF
174,142,125,104,-1,3,121,102,HS,FF
176,144,118,101,-7,-3,121,102,HS,FF
176,146,116,103,-2,2,121,102,HS,FF
176,163,113,110,-3,7,117,117,FF,FF
173,174,117,116,4,6,117,117,FF,FF
173,176,116,120,-1,4,117,117,FF,FF
174,178,125,123,9,3,117,117,FF,FF
173,176,124,130,-1,7,119,129,HS,HS
170,176,120,134,-4,4,119,129,HS,HS
167,169,114,128,-6,-6,119,129,HS,HS
159,171,118,126,4,-2,119,129,HS,HS
144,174,114,125,-4,-1,105,123,FF,HS
138,176,108,125,-6,0,105,123,FF,HS
135,173,102,123,-6,-2,105,123,FF,HS
129,174,98,121,-4,-2,105,123,FF,HS
131,174,103,122,5,1,107,119,FF,FF
142,178,107,122,4,0,107,119,FF,FF
141,174,112,120,5,-2,107,119,FF,FF
152,174,109,112,-3,-8,107,119,FF,FF
160,174,114,113,5,1,118,112,FF,FF
171,148,117,103,3,-10,118,112,FF,FF
