Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
169,160,129,17,0,0
171,150,129,49,0,32
168,128,127,26,-2,-23
175,135,127,117,0,91
175,140,130,135,3,18
175,145,126,99,-4,-36
175,156,123,132,-3,33
175,169,121,122,-2,-10
175,172,120,143,-1,21
172,176,116,142,-4,-1
175,171,118,140,2,-2
166,173,114,138,-4,-2
160,174,117,141,3,3
161,169,72,137,-45,-4
152,170,68,136,-4,-1
145,169,67,135,-1,-1
137,173,65,132,-2,-3
133,171,66,134,1,2
129,171,131,133,65,-1
131,172,113,133,-18,0
136,175,117,131,4,-2
139,172,128,135,11,4
149,172,103,132,-25,-3
160,174,130,123,27,-9
169,177,131,118,1,-5
177,176,141,116,10,-2
174,177,138,118,-3,2
175,176,130,121,-8,3
170,170,129,130,-1,9
168,164,131,69,2,-61
163,154,129,65,-2,-4
164,142,130,60,1,-5
170,130,130,59,0,-1
169,128,128,59,-2,0
172,127,128,136,0,77
172,128,126,121,-2,-15
175,134,126,113,0,-8
174,142,125,116,-1,3
176,144,118,92,-7,-24
176,146,116,112,-2,20
176,163,113,131,-3,19
173,174,129,135,16,4
173,176,116,135,-13,0
174,178,125,134,9,-1
173,176,124,130,-1,-4
170,176,120,134,-4,4
167,169,114,128,-6,-6
159,171,131,126,17,-2
144,174,62,125,-69,-1
138,176,63,125,1,0
135,173,65,123,2,-2
129,174,134,121,69,-2
131,174,120,122,-14,1
142,178,107,122,-13,0
141,174,129,120,22,-2
152,174,101,112,-28,-8
160,174,129,113,28,1
171,148,129,103,0,-10
176,176,132,113,3,10
175,178,132,119,0,6
175,177,130,82,-2,-37
175,175,131,122,1,40
172,171,128,125,-3,3
174,132,127,59,-1,-66
166,138,121,62,-6,3
170,131,122,60,1,-2
174,139,121,62,-1,2
173,130,119,62,-2,0
172,133,118,128,-1,66
172,134,119,123,1,-5
174,147,119,108,0,-15
174,152,116,123,-3,15
165,157,106,98,-10,-25
174,162,133,127,27,29
170,174,100,131,-33,4
169,175,98,126,-2,-5
168,174,96,126,-2,0
169,177,93,124,-3,-2
170,177,91,125,-2,1
167,177,90,128,-1,3
171,177,79,125,-11,-3
169,171,141,119,62,-6
155,174,64,119,-77,0
144,175,120,118,56,-1
139,170,124,116,4,-2
134,169,119,116,-5,0
128,169,106,114,-13,-2
138,170,112,114,6,0
142,172,98,115,-14,1
151,173,127,112,29,-3
150,170,95,109,-32,-3
165,171,109,108,14,-1
167,171,118,106,9,-2
164,166,119,103,1,-3
163,163,119,100,0,-3
157,160,113,97,-6,-3
153,156,107,99,-6,2
152,155,103,98,-4,-1
147,139,103,117,0,19
147,148,92,97,-11,-20
159,138,95,66,3,-31
158,132,93,128,-2,62
160,130,91,133,-2,5
173,130,104,117,13,-16
173,125,102,133,-2,16
173,130,100,53,-2,-80
173,135,98,61,-2,8
173,173,97,106,-1,45
173,173,97,106,0,0
173,173,96,106,-1,0
173,173,95,104,-1,-2
173,173,94,103,-1,-1
173,173,94,102,0,-1
173,173,93,100,-1,-2
173,173,92,99,-1,-1
173,173,92,98,0,-1
173,173,92,97,0,-1
173,173,92,95,0,-2
173,173,92,95,0,0
173,173,91,94,-1,-1
