Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.32,132.3,4.34,1.3,130.49,4.28,,49.4,63.3
1.31,131.24,4.31,1.3,129.73,4.26,,50.1,62.1
1.31,131.42,4.31,1.3,129.87,4.26,,47.3,63.1
1.31,130.66,4.29,1.3,129.7,4.26,,46.6,62.7
1.3,130.27,4.27,1.29,129.34,4.24,,47.4,63
1.31,130.57,4.28,1.3,130.04,4.27,,45.7,63.5
1.3,130.02,4.27,1.3,129.59,4.25,,45.4,63.3
1.3,130.26,4.27,1.3,129.98,4.26,,44.3,63.4
1.3,130.02,4.27,1.3,130.15,4.27,,43.7,61.9
1.31,130.87,4.29,1.31,131.37,4.31,,43.4,63.9
1.32,131.73,4.32,1.32,132.5,4.35,,43.4,65.4
1.33,133.36,4.38,1.34,133.91,4.39,,43.6,66.6
1.34,134.15,4.4,1.35,134.55,4.41,,44.6,67.7
1.32,132.45,4.35,1.33,133,4.36,,45.6,66.1
1.35,135.19,4.44,1.35,134.96,4.43,,44.2,68.1
1.36,136.24,4.47,1.35,135.5,4.45,,44.9,68
1.37,136.94,4.49,1.36,135.84,4.46,,44.8,67.9
1.39,138.53,4.54,1.37,136.93,4.49,,45.4,68.8
1.4,139.53,4.58,1.38,137.63,4.52,,45.6,69.6
1.4,140.02,4.59,1.38,137.75,4.52,,44.9,70
1.38,137.93,4.53,1.36,135.76,4.45,,45,68
1.39,139.24,4.57,1.37,136.7,4.49,,45.1,68.6
1.37,136.97,4.49,1.35,134.64,4.42,,45,67.1
1.37,137.39,4.51,1.35,134.77,4.42,,45.4,67.3
1.36,135.95,4.46,1.33,133.34,4.37,,44.1,66.2
1.36,136.09,4.46,1.33,133.21,4.37,,43.8,65.2
1.36,135.85,4.46,1.33,133.46,4.38,,44.7,66
1.34,133.91,4.39,1.32,131.7,4.32,,44.9,63.2
1.33,133.44,4.38,1.32,131.7,4.32,,45,63
1.33,132.8,4.36,1.31,130.66,4.29,,46.4,62.1
1.33,132.99,4.36,1.31,130.56,4.28,,47.1,62
1.32,132.3,4.34,1.31,130.5,4.28,,45.7,61.6
1.31,130.93,4.3,1.29,129.44,4.25,,45.6,61
1.31,131.14,4.3,1.3,129.96,4.26,,45.8,61.3
1.31,130.86,4.29,1.3,130.08,4.27,,45,61.6
1.31,131.42,4.31,1.31,130.72,4.29,,44.8,62.2
1.32,131.93,4.33,1.32,131.66,4.32,,44.1,63.3
1.32,132.41,4.34,1.32,132,4.33,,44.9,63.7
1.33,133.42,4.38,1.33,133.43,4.38,,43.6,65
1.34,133.55,4.38,1.34,133.79,4.39,,43.6,65.5
1.34,133.9,4.39,1.34,134.18,4.4,,42.1,65.9
1.31,131.45,4.31,1.32,131.66,4.32,,42.4,63.5
1.35,134.52,4.41,1.35,134.72,4.42,,42.4,66.6
1.35,134.89,4.43,1.35,135.37,4.44,,42.5,66.8
1.33,133.5,4.38,1.34,133.75,4.39,,42.4,65.6
1.35,134.71,4.42,1.35,134.98,4.43,,42.5,66.8
1.41,141.3,4.64,1.42,141.97,4.66,,42.4,73.3
1.42,141.85,4.65,1.42,142.32,4.67,,42.3,73.6
1.39,139.48,4.58,1.39,139.37,4.57,,43.1,70.7
1.38,137.56,4.51,1.37,137.14,4.5,,43.6,68.5
1.37,137.46,4.51,1.37,136.6,4.48,,43.8,67.8
1.39,138.65,4.55,1.37,137.15,4.5,,44.3,68.4
1.39,139.03,4.56,1.37,137.25,4.5,,44.2,68.5
1.39,138.79,4.55,1.37,137.39,4.51,,44.3,68.4
1.38,138.42,4.54,1.36,136.39,4.47,,44.8,67.5
1.37,136.97,4.49,1.35,134.85,4.42,,44.5,66
1.38,138.09,4.53,1.36,135.72,4.45,,44.7,66.8
1.37,137.22,4.5,1.35,134.99,4.43,,44.9,66.1
1.36,136.17,4.47,1.34,133.81,4.39,,44.5,64.8
1.35,135.04,4.43,1.33,132.91,4.36,,44.9,63.8
1.35,135.14,4.43,1.33,132.86,4.36,,45.2,64
1.36,135.79,4.46,1.34,133.65,4.38,,45.4,64.5
1.36,135.84,4.46,1.34,133.83,4.39,,45.9,64.6
1.36,135.65,4.45,1.34,133.82,4.39,,46.7,64.1
1.36,135.65,4.45,1.34,133.9,4.39,,45.9,63.9
1.35,135.3,4.44,1.34,133.78,4.39,,47.5,63.8
1.34,134.43,4.41,1.33,133.45,4.38,,45.7,63.5
