Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
144,158,51,114,0,0,41,119,TO,HS
134,158,45,121,-6,7,41,119,TO,HS
152,164,38,125,-7,4,41,119,TO,HS
147,161,33,118,-5,-7,41,119,TO,HS
162,158,37,125,4,7,45,126,TO,HS
151,163,43,130,6,5,45,126,TO,HS
132,165,49,127,6,-3,45,126,TO,HS
126,166,54,123,5,-4,45,126,TO,HS
130,149,59,114,5,-9,65,103,FF,FF
136,157,64,104,5,-10,65,103,FF,FF
139,160,68,96,4,-8,65,103,FF,FF
144,163,72,100,4,4,65,103,FF,FF
147,169,78,106,6,6,90,99,FF,FF
160,176,86,99,8,-7,90,99,FF,FF
164,166,95,96,9,-3,90,99,FF,FF
155,159,103,97,8,1,90,99,FF,FF
153,159,107,103,4,6,109,97,FF,FF
154,144,115,93,8,-10,109,97,FF,FF
153,136,110,96,-5,3,109,97,FF,FF
151,129,105,99,-5,3,109,97,FF,FF
151,127,101,102,-4,3,91,103,FF,FF
157,134,91,97,-10,-5,91,103,FF,FF
156,135,90,105,-1,8,91,103,FF,FF
164,143,85,109,-5,4,91,103,FF,FF
165,157,78,112,-7,3,83,117,FF,HS
165,166,84,117,6,5,83,117,FF,HS
168,173,86,119,2,2,83,117,FF,HS
162,176,85,122,-1,3,83,117,FF,HS
159,168,80,124,-5,2,83,121,FF,HS
157,162,83,117,3,-7,83,121,FF,HS
150,157,87,121,4,4,83,121,FF,HS
143,157,82,124,-5,3,83,121,FF,HS
139,165,78,120,-4,-4,73,113,FF,FF
132,167,70,117,-8,-3,73,113,FF,FF
129,170,71,108,1,-9,73,113,FF,FF
133,174,75,107,4,-1,73,113,FF,FF
132,173,78,105,3,-2,80,101,FF,FF
129,173,79,102,1,-3,80,101,FF,FF
128,174,82,102,3,0,80,101,FF,FF
128,169,83,97,1,-5,80,101,FF,FF
139,169,93,95,10,-2,91,103,FF,FF
136,167,89,104,-4,9,91,103,FF,FF
144,168,95,111,6,7,91,103,FF,FF
139,167,90,105,-5,-6,91,103,FF,FF
142,165,92,100,2,-5,97,93,FF,FF
152,165,96,95,4,-5,97,93,FF,FF
155,161,98,91,2,-4,97,93,FF,FF
152,151,104,87,6,-4,97,93,FF,FF
155,144,101,83,-3,-4,102,80,FF,TO
151,133,98,80,-3,-3,102,80,FF,TO
148,126,103,77,5,-3,102,80,FF,TO
151,127,108,80,5,3,102,80,FF,TO
156,132,101,80,-7,0,93,88,FF,TO
157,136,96,88,-5,8,93,88,FF,TO
163,150,93,90,-3,2,93,88,FF,TO
166,165,85,94,-8,4,93,88,FF,TO
