Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
164,162,29,24,0,0,39,19,TO,TO
152,124,34,23,5,-1,39,19,TO,TO
160,154,43,18,9,-5,39,19,TO,TO
168,26,52,12,9,-6,39,19,TO,TO
165,36,63,20,11,8,74,21,FF,TO
164,34,72,28,9,8,74,21,FF,TO
165,41,79,22,7,-6,74,21,FF,TO
156,32,85,17,6,-5,74,21,FF,TO
156,48,89,19,4,2,95,27,FF,TO
159,60,92,24,3,5,95,27,FF,TO
157,117,97,30,5,6,95,27,FF,TO
162,121,102,36,5,6,95,27,FF,TO
159,128,107,42,5,6,114,54,FF,FF
161,132,113,49,6,7,114,54,FF,FF
164,137,115,58,2,9,114,54,FF,FF
163,141,123,67,8,9,114,54,FF,FF
161,148,131,76,8,9,130,87,HS,FF
161,152,130,84,-1,8,130,87,HS,FF
163,154,130,91,0,7,130,87,HS,FF
166,153,131,97,1,6,130,87,HS,FF
156,153,132,102,1,5,131,108,HS,FF
160,148,131,107,-1,5,131,108,HS,FF
161,149,133,110,2,3,131,108,HS,FF
157,151,128,113,-5,3,131,108,HS,FF
157,151,124,120,-4,7,126,120,HS,HS
149,153,132,121,8,1,126,120,HS,HS
145,156,128,121,-4,0,126,120,HS,HS
144,154,121,121,-7,0,126,120,HS,HS
142,156,118,121,-3,0,112,119,FF,HS
138,158,114,119,-4,-2,112,119,FF,HS
144,157,108,120,-6,1,112,119,FF,HS
145,157,111,117,3,-3,112,119,FF,HS
156,155,115,125,4,8,122,128,HS,HS
163,158,124,129,9,4,122,128,HS,HS
172,158,125,131,1,2,122,128,HS,HS
169,153,126,127,1,-4,122,128,HS,HS
177,153,132,118,6,-9,130,112,HS,FF
169,141,133,115,1,-3,130,112,HS,FF
165,136,129,110,-4,-5,130,112,HS,FF
162,131,127,105,-2,-5,130,112,HS,FF
160,126,124,98,-3,-7,122,105,HS,FF
160,125,122,105,-2,7,122,105,HS,FF
163,131,122,113,0,8,122,105,HS,FF
166,126,122,107,0,-6,122,105,HS,FF
168,134,127,115,5,8,124,115,HS,FF
167,136,125,111,-2,-4,124,115,HS,FF
168,142,123,115,-2,4,124,115,HS,FF
170,142,123,120,0,5,124,115,HS,FF
169,146,120,123,-3,3,118,123,FF,HS
169,149,119,129,-1,6,118,123,FF,HS
169,150,119,119,0,-10,118,123,FF,HS
168,153,117,124,-2,5,118,123,FF,HS
169,148,114,122,-3,-2,112,124,FF,HS
169,151,114,124,0,2,112,124,FF,HS
164,150,113,125,-1,1,112,124,FF,HS
161,153,110,125,-3,0,112,124,FF,HS
158,153,114,125,4,0,118,124,FF,HS
150,153,120,124,6,-1,118,124,FF,HS
142,155,118,124,-2,0,118,124,FF,HS
138,156,120,123,2,-1,118,124,FF,HS
133,154,121,122,1,-1,114,120,FF,HS
132,155,114,121,-7,-1,114,120,FF,HS
135,153,110,119,-4,-2,114,120,FF,HS
139,154,113,120,3,1,114,120,FF,HS
144,154,118,120,5,0,122,117,HS,FF
152,152,123,118,5,-2,122,117,HS,FF
158,153,125,118,2,0,122,117,HS,FF
164,151,125,114,0,-4,122,117,HS,FF
166,148,122,110,-3,-4,124,107,HS,FF
169,138,125,106,3,-4,124,107,HS,FF
164,137,125,109,0,3,124,107,HS,FF
164,130,125,106,0,-3,124,107,HS,FF
162,133,125,102,0,-4,124,101,HS,FF
161,124,125,97,0,-5,124,101,HS,FF
161,127,124,102,-1,5,124,101,HS,FF
162,128,122,103,-2,1,124,101,HS,FF
163,128,115,113,-7,10,120,114,FF,FF
166,129,123,119,8,6,120,114,FF,FF
167,137,123,111,0,-8,120,114,FF,FF
168,138,121,116,-2,5,120,114,FF,FF
168,143,122,120,1,4,117,124,FF,HS
169,147,118,128,-4,8,117,124,FF,HS
168,151,116,124,-2,-4,117,124,FF,HS
170,152,115,124,-1,0,117,124,FF,HS
170,152,113,122,-2,-2,110,121,FF,HS
169,155,111,125,-2,3,110,121,FF,HS
169,154,109,123,-2,-2,110,121,FF,HS
168,153,108,116,-1,-7,110,121,FF,HS
162,154,106,110,-2,-6,111,116,FF,FF
158,156,107,113,1,3,111,116,FF,FF
156,157,116,121,9,8,111,116,FF,FF
