Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.33,133.27,4.37,1.3,130.4,4.28,,44.4,63.7
1.46,146.21,4.8,1.44,144.05,4.73,,45.5,77.3
1.4,139.85,4.59,1.37,136.95,4.49,,45.3,70.5
1.36,136.27,4.47,1.33,133.27,4.37,,46.3,66.9
1.41,141.09,4.63,1.38,138.36,4.54,,48.6,71.7
1.35,134.93,4.43,1.32,131.77,4.32,,47.9,65.4
1.33,133.09,4.37,1.3,130.13,4.27,,49.5,64.2
1.34,134.41,4.41,1.31,131.05,4.3,,48,64.5
1.35,134.89,4.43,1.32,131.84,4.33,,48.3,64.8
1.35,134.56,4.41,1.32,131.97,4.33,,48.6,63.9
1.37,136.87,4.49,1.34,134.3,4.41,,48.2,66.7
1.42,141.83,4.65,1.4,139.82,4.59,,48.4,71.9
1.39,138.86,4.56,1.36,135.94,4.46,,47.9,68.3
1.39,139.43,4.57,1.37,137.04,4.5,,47.3,69.4
1.4,139.55,4.58,1.37,137.47,4.51,,46.8,69.9
1.41,141.06,4.63,1.4,139.63,4.58,,46.8,73
1.4,139.92,4.59,1.38,137.75,4.52,,46,70.7
1.4,140.19,4.6,1.38,137.9,4.52,,45.2,70.6
1.39,139.46,4.58,1.37,137.38,4.51,,44.8,69.7
1.39,139.26,4.57,1.38,137.58,4.51,,43.5,69.8
1.4,139.94,4.59,1.38,138.07,4.53,,43.3,69.9
1.39,139.23,4.57,1.38,137.87,4.52,,44,69.9
1.39,138.71,4.55,1.37,137.48,4.51,,44.7,70.3
1.44,143.97,4.72,1.43,143.48,4.71,,44.6,75.4
1.47,146.74,4.81,1.46,146.37,4.8,,47.1,78.4
1.46,146.14,4.79,1.45,145.13,4.76,,47.3,77.2
1.46,146,4.79,1.45,145,4.76,,48.3,77.1
1.46,146.29,4.8,1.45,145.24,4.77,,49,77.1
1.46,146.19,4.8,1.45,145.03,4.76,,49.4,76.8
1.44,143.55,4.71,1.42,141.5,4.64,,49.3,73
1.48,147.53,4.84,1.46,146.06,4.79,,49.8,77.7
1.47,147.18,4.83,1.46,146.07,4.79,,49.8,78.2
1.47,146.71,4.81,1.46,145.63,4.78,,48.5,77.6
1.44,144.32,4.74,1.43,143.46,4.71,,49.7,75.4
1.44,143.56,4.71,1.43,142.77,4.68,,49.1,75.2
1.42,142.42,4.67,1.42,141.56,4.64,,49.8,74
1.42,142.15,4.66,1.41,140.9,4.62,,49.8,73.6
1.42,141.85,4.65,1.4,140.41,4.61,,49.4,73.5
1.4,140.46,4.61,1.39,139.03,4.56,,50.7,71.9
1.41,140.67,4.62,1.39,139.26,4.57,,48.8,72.2
1.41,141.3,4.64,1.4,139.96,4.59,,48.8,72.6
1.41,140.9,4.62,1.4,139.99,4.59,,48.8,72.3
1.41,141.43,4.64,1.41,140.53,4.61,,48.3,72.3
1.42,141.61,4.65,1.41,140.8,4.62,,48.4,72.9
1.42,142.13,4.66,1.41,141.4,4.64,,45.5,73.2
1.43,142.79,4.68,1.42,142.01,4.66,,45.5,73.6
1.43,143.1,4.69,1.42,142.25,4.67,,44.8,73.9
1.43,143.17,4.7,1.42,142.38,4.67,,44,73.8
1.43,143.04,4.69,1.42,142.23,4.67,,43.8,73.7
1.43,143.25,4.7,1.42,142.5,4.68,,43.8,73.9
1.43,143.37,4.7,1.43,142.69,4.68,,43.8,73.8
1.44,144.04,4.73,1.43,143.22,4.7,,43.9,74.3
1.44,144.02,4.73,1.43,143.33,4.7,,43.8,74.5
1.44,144.2,4.73,1.44,143.58,4.71,,43.8,74.7
1.45,145.07,4.76,1.44,144.43,4.74,,44.8,75.6
1.46,145.93,4.79,1.45,145.32,4.77,,45,76.8
1.47,147.29,4.83,1.47,146.64,4.81,,45.4,78.3
1.49,149.05,4.89,1.48,148.04,4.86,,46,79.8
1.5,149.86,4.92,1.48,148.49,4.87,,46.6,80.2
1.49,149.43,4.9,1.48,148.06,4.86,,47.2,79.9
1.49,149.01,4.89,1.47,147.38,4.84,,47.6,79.2
1.48,148.37,4.87,1.47,146.65,4.81,,47.9,78.7
1.48,148.14,4.86,1.46,146.4,4.8,,47.8,78.2
1.47,146.62,4.81,1.45,144.64,4.75,,48.1,76.5
1.45,145.4,4.77,1.43,143.49,4.71,,48.7,75.5
1.44,144.48,4.74,1.42,142.35,4.67,,48.1,74.4
1.44,144.41,4.74,1.43,142.63,4.68,,47.7,74.4
1.45,144.65,4.75,1.43,142.88,4.69,,47.1,74.6
1.44,144,4.72,1.43,142.54,4.68,,46.9,74.3
1.43,142.81,4.69,1.41,141.31,4.64,,47,72.7
1.42,142.31,4.67,1.41,141.01,4.63,,49,72.6
1.41,141.42,4.64,1.4,140.28,4.6,,48.1,72
1.4,140.44,4.61,1.39,139.31,4.57,,47.8,71.2
1.4,140.47,4.61,1.39,139.35,4.57,,47.5,71.2
1.4,140.33,4.6,1.39,139.39,4.57,,48.1,71.2
1.41,140.52,4.61,1.4,139.57,4.58,,47.3,71.3
1.42,141.92,4.66,1.41,140.86,4.62,,46.3,72.1
1.42,141.82,4.65,1.41,140.82,4.62,,45.9,72.4
1.42,142.16,4.66,1.41,141.12,4.63,,44.8,72.7
1.43,142.59,4.68,1.42,141.5,4.64,,44.4,73.3
1.43,143.14,4.7,1.42,142.11,4.66,,44.1,73.6
1.43,143.21,4.7,1.42,142.21,4.67,,44,73.8
1.43,143.23,4.7,1.42,142.4,4.67,,43.9,73.8
1.43,143.13,4.7,1.42,142.37,4.67,,43.9,73.7
1.44,143.72,4.72,1.43,143.01,4.69,,43.8,74.3
1.44,144.01,4.72,1.43,143.3,4.7,,43.9,74.5
1.45,144.74,4.75,1.44,144.08,4.73,,43.8,75.4
1.45,145.06,4.76,1.45,144.51,4.74,,43.7,75.9
1.46,146.22,4.8,1.45,145.5,4.77,,44.6,76.7
1.48,147.71,4.85,1.47,146.79,4.82,,45.2,78.1
1.48,148.35,4.87,1.48,147.54,4.84,,45.8,78.9
1.49,149.05,4.89,1.48,148.15,4.86,,46,79.6
1.49,149.42,4.9,1.48,148.19,4.86,,46.6,79.7
1.5,150.1,4.92,1.49,149.07,4.89,,47.5,80.4
1.49,149.39,4.9,1.48,148,4.86,,47.7,79.4
1.48,148.09,4.86,1.47,146.77,4.82,,48.2,77.9
1.47,147.09,4.83,1.46,145.66,4.78,,48.5,76.8
1.49,148.79,4.88,1.47,147.39,4.84,,49.3,78.5
1.47,146.91,4.82,1.46,145.51,4.77,,48.9,76.5
1.46,146.25,4.8,1.45,144.83,4.75,,48.3,75.8
1.45,144.75,4.75,1.43,143.47,4.71,,48,74.6
1.45,145.04,4.76,1.44,143.91,4.72,,48.1,74.9
1.44,144.41,4.74,1.43,143.24,4.7,,48.3,74.3
1.44,143.67,4.71,1.42,142.4,4.67,,47.6,73.8
1.43,142.94,4.69,1.42,141.58,4.65,,48,73.1
1.43,142.56,4.68,1.41,141.01,4.63,,48.3,72.7
1.42,142.02,4.66,1.41,140.55,4.61,,48.4,72.3
1.42,141.86,4.65,1.4,140.44,4.61,,47.5,72.2
1.42,141.89,4.66,1.41,140.57,4.61,,47.4,72.1
1.42,141.68,4.65,1.4,140.36,4.61,,46.9,72.3
1.42,141.83,4.65,1.41,140.54,4.61,,46.3,72.5
1.42,142.22,4.67,1.41,140.82,4.62,,46,72.9
1.42,142.39,4.67,1.41,141.01,4.63,,45.3,73.1
1.43,142.76,4.68,1.41,141.45,4.64,,45.1,73.6
1.43,142.74,4.68,1.42,141.51,4.64,,44.5,73.6
1.43,142.72,4.68,1.42,141.58,4.64,,44.1,73.5
1.43,142.81,4.69,1.42,141.79,4.65,,44.2,73.7
1.43,142.98,4.69,1.42,142.13,4.66,,44,74
1.43,143.12,4.7,1.42,142.38,4.67,,44,74.3
1.44,143.6,4.71,1.43,142.95,4.69,,44,74.7
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
