Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
159,176,125,131,0,0
158,175,123,132,-2,1
162,176,115,133,-8,1
156,174,127,131,12,-2
157,172,123,126,-4,-5
158,174,121,126,-2,0
156,168,119,126,-2,0
154,170,120,129,1,3
152,169,139,125,19,-4
152,169,122,125,-17,0
156,169,116,124,-6,-1
155,169,88,123,-28,-1
140,169,124,123,36,0
142,170,103,123,-21,0
144,171,104,122,1,-1
149,171,113,123,9,1
154,170,121,120,8,-3
167,171,127,121,6,1
170,171,126,120,-1,-1
175,170,134,117,8,-3
174,170,135,116,1,-1
175,170,130,120,-5,4
173,171,130,118,0,-2
172,168,130,114,0,-4
169,164,128,109,-2,-5
167,161,128,104,0,-5
168,163,129,113,1,9
170,164,129,112,0,-1
171,163,132,107,3,-5
172,163,130,118,-2,11
172,164,123,108,-7,-10
173,163,123,117,0,9
172,163,121,113,-2,-4
171,164,120,116,-1,3
168,166,117,121,-3,5
168,169,118,130,1,9
170,173,114,128,-4,-2
169,173,113,132,-1,4
171,174,113,132,0,0
170,174,118,129,5,-3
169,173,114,125,-4,-4
170,174,115,126,1,1
168,173,123,127,8,1
165,170,136,124,13,-3
162,168,72,121,-64,-3
155,170,138,122,66,1
153,169,131,122,-7,0
147,169,135,122,4,0
145,170,127,121,-8,-1
144,170,125,120,-2,-1
143,170,112,119,-13,-1
146,170,109,118,-3,-1
152,169,108,118,-1,0
161,170,115,118,7,0
165,170,121,117,6,-1
174,171,133,115,12,-2
177,170,130,113,-3,-2
176,171,130,112,0,-1
175,170,126,110,-4,-2
175,168,125,107,-1,-3
171,167,121,110,-4,3
168,161,120,108,-1,-2
166,155,120,111,0,3
165,150,120,111,0,0
167,152,118,110,-2,-1
166,153,117,105,-1,-5
168,154,117,105,0,0
169,158,116,104,-1,-1
170,162,115,113,-1,9
169,165,114,115,-1,2
169,168,113,120,-1,5
170,171,112,127,-1,7
169,173,111,121,-1,-6
170,175,110,122,-1,1
169,177,110,125,0,3
172,177,109,126,-1,1
171,176,109,123,0,-3
171,176,108,122,-1,-1
169,175,107,124,-1,2
168,172,108,121,1,-3
164,170,119,119,11,-2
158,167,126,118,7,-1
155,168,132,117,6,-1
154,165,132,117,0,0
153,167,126,117,-6,0
154,167,123,118,-3,1
156,169,113,117,-10,-1
155,169,106,117,-7,0
157,170,103,116,-3,-1
162,170,110,116,7,0
164,170,112,114,2,-2
169,169,115,113,3,-1
173,169,119,112,4,-1
174,169,116,112,-3,0
176,169,118,111,2,-1
174,169,118,110,0,-1
169,168,115,109,-3,-1
166,166,113,107,-2,-2
164,162,112,113,-1,6
160,155,109,120,-3,7
161,147,109,123,0,3
163,147,108,113,-1,-10
164,143,107,105,-1,-8
165,144,107,89,0,-16
165,144,107,83,0,-6
166,146,106,102,-1,19
166,149,105,106,-1,4
166,152,103,129,-2,23
166,154,102,113,-1,-16
163,158,99,118,-3,5
167,158,98,123,-1,5
165,153,96,123,-2,0
164,149,95,124,-1,1
165,142,94,116,-1,-8
165,133,56,49,-38,-67
162,159,57,8,1,-41
164,157,59,7,2,-1
157,156,54,6,-5,-1
154,54,49,5,-5,-1
151,45,45,5,-4,0
