Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
157,179,108,137,0,0
155,177,108,136,0,-1
161,175,104,136,-4,0
164,173,115,135,11,-1
171,174,132,131,17,-4
170,174,131,122,-1,-9
168,172,135,113,4,-9
171,175,150,117,15,4
172,176,113,124,-37,7
172,178,113,121,0,-3
170,170,109,115,-4,-6
171,170,134,110,25,-5
170,151,107,104,-27,-6
169,154,106,100,-1,-4
167,148,103,113,-3,13
169,142,102,115,-1,2
171,141,129,129,27,14
174,144,102,130,-27,1
175,139,102,131,0,1
174,143,103,134,1,3
172,150,103,125,0,-9
169,155,103,130,0,5
169,160,136,134,33,4
170,164,128,138,-8,4
170,170,133,141,5,3
169,173,132,144,-1,3
172,170,129,130,-3,-14
175,167,125,142,-4,12
176,162,123,140,-2,-2
178,165,119,126,-4,-14
178,166,125,140,6,14
177,163,129,139,4,-1
170,161,133,139,4,0
165,159,69,137,-64,-2
160,159,133,110,64,-27
156,165,128,110,-5,0
154,165,134,108,6,-2
152,167,129,107,-5,-1
156,169,133,106,4,-1
155,170,130,105,-3,-1
159,173,127,104,-3,-1
167,176,96,104,-31,0
170,177,131,103,35,-1
170,176,105,134,-26,31
173,176,134,102,29,-32
173,177,111,99,-23,-3
174,176,136,98,25,-1
169,178,133,96,-3,-2
172,178,135,94,2,-2
173,177,137,91,2,-3
171,175,137,88,0,-3
169,170,109,85,-28,-3
166,165,104,81,-5,-4
166,155,104,76,0,-5
168,148,102,131,-2,55
169,142,101,103,-1,-28
171,139,100,122,-1,19
175,133,100,118,0,-4
178,140,100,79,0,-39
178,136,99,132,-1,53
176,143,99,89,0,-43
177,143,97,94,-2,5
175,157,96,106,-1,12
175,161,95,114,-1,8
174,167,94,120,-1,6
175,171,91,139,-3,19
176,174,88,140,-3,1
176,171,84,136,-4,-4
177,170,82,140,-2,4
178,167,81,139,-1,-1
176,162,76,120,-5,-19
172,160,72,117,-4,-3
168,157,69,114,-3,-3
165,156,67,112,-2,-2
157,161,65,111,-2,-1
153,163,65,110,0,-1
152,166,131,108,66,-2
154,167,71,107,-60,-1
154,171,126,107,55,0
156,170,127,105,1,-2
158,171,85,104,-42,-1
163,174,92,104,7,0
166,175,96,103,4,-1
167,177,131,102,35,-1
169,176,104,100,-27,-2
171,176,105,98,1,-2
170,176,107,96,2,-2
170,175,107,94,0,-2
168,169,105,90,-2,-4
167,164,103,87,-2,-3
165,150,101,82,-2,-5
164,147,100,80,-1,-2
163,146,98,79,-2,-1
164,140,97,97,-1,18
173,143,98,127,1,30
176,149,99,135,1,8
178,148,98,91,-1,-44
177,151,99,97,1,6
173,157,99,103,0,6
173,158,98,107,-1,4
177,162,94,112,-4,5
176,166,93,118,-1,6
176,166,90,133,-3,15
177,170,89,125,-1,-8
175,168,87,136,-2,11
175,167,85,125,-2,-11
176,164,83,136,-2,11
176,163,79,120,-4,-16
173,161,74,119,-5,-1
176,154,73,113,-1,-6
170,155,70,112,-3,-1
163,154,66,109,-4,-3
161,153,66,103,0,-6
156,155,66,102,0,-1
160,157,69,100,3,-2
154,157,68,98,-1,-2
154,161,72,98,4,0
154,162,76,98,4,0
155,165,81,97,5,-1
158,162,87,95,6,-2
